disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_206,r_206,n_211,r_211,is_null,is_broken
3572,20181103,MC2,100,0,100,0,100,2178,100,10,100,0,100,0,100,0,99,35,100,9,0,7666,100,0,100,0,100,0,100,15,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3572,20181102,MC2,100,0,100,0,100,2154,100,10,100,0,100,0,100,0,99,35,100,9,0,7666,100,0,100,0,100,0,100,15,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3572,20181101,MC2,100,0,100,0,100,2130,100,10,100,0,100,0,100,0,99,35,100,9,0,7666,100,0,100,0,100,0,100,15,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3572,20181031,MC2,100,0,100,0,100,2106,100,10,100,0,100,0,100,0,99,35,100,9,0,7666,100,0,100,0,100,0,100,15,63,37,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3572,20181030,MC2,100,0,100,0,100,2082,100,10,100,0,100,0,100,0,99,35,100,9,0,7666,100,0,100,0,100,0,100,15,63,37,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3572,20181029,MC2,100,0,100,0,100,2058,100,10,100,0,100,0,100,0,99,35,100,9,0,7666,100,0,100,0,100,0,100,15,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
3797,20191214,MC2,100,1,100,2,100,11725,100,15,100,2,100,0,100,0,95,179,100,10,0,7664,100,0,100,0,100,0,100,18,57,43,100,1,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
3797,20191213,MC2,100,1,100,2,100,11701,100,15,100,2,100,0,100,0,95,179,100,10,0,7664,100,0,100,0,100,0,100,18,57,43,100,1,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
14514,20181027,MC2,100,0,100,2,100,1814,100,19,100,2,100,1,100,0,99,34,100,14,0,7664,100,1,100,0,100,0,100,24,56,44,100,0,100,2,100,0,100,0,100,0,100,1,-1,-1,0,1
14514,20181026,MC2,100,0,100,2,100,1790,100,19,100,2,100,1,100,0,99,33,100,14,0,7664,100,0,100,0,100,0,100,23,56,44,100,0,100,2,100,0,100,0,100,0,100,1,-1,-1,0,1
14514,20181025,MC2,100,0,100,2,100,1766,100,19,100,2,100,1,100,0,99,33,100,14,0,7664,100,0,100,0,100,0,100,23,56,44,100,0,100,2,100,0,100,0,100,0,100,1,-1,-1,0,1
14514,20181024,MC2,100,0,100,2,100,1742,100,19,100,2,100,1,100,0,100,32,100,14,0,7664,100,0,100,0,100,0,100,23,56,44,100,0,100,2,100,0,100,0,100,0,100,1,-1,-1,0,1
14514,20181023,MC2,100,0,100,2,100,1718,100,19,100,2,100,1,100,0,100,32,100,14,0,7664,100,0,100,0,100,0,100,23,56,44,100,0,100,2,100,0,100,0,100,0,100,1,-1,-1,0,1
14514,20181022,MC2,100,0,100,2,100,1694,100,19,100,2,100,1,100,0,100,32,100,14,0,7664,100,0,100,0,100,0,100,23,57,43,100,0,100,2,100,0,100,0,100,0,100,1,-1,-1,0,1
14514,20181021,MC2,100,0,100,2,100,1670,100,19,100,2,100,1,100,0,100,31,100,14,0,7664,100,0,100,0,100,0,100,23,56,44,100,0,100,2,100,0,100,0,100,0,100,1,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
15179,20190430,MC2,100,0,100,0,100,6226,100,22,100,0,100,0,100,0,100,19,100,20,0,7664,100,0,100,0,100,0,100,14,78,22,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
15179,20190429,MC2,100,0,100,0,100,6202,100,22,100,0,100,0,100,0,100,19,100,20,0,7664,100,0,100,0,100,0,100,14,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
15179,20190428,MC2,100,0,100,0,100,6178,100,22,100,0,100,0,100,0,100,19,100,20,0,7664,100,0,100,0,100,0,100,14,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
15179,20190427,MC2,100,0,100,0,100,6154,100,22,100,0,100,0,100,0,100,19,100,20,0,7664,100,0,100,0,100,0,100,14,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
15179,20190426,MC2,100,0,100,0,100,6130,100,22,100,0,100,0,100,0,100,19,100,20,0,7664,100,0,100,0,100,0,100,14,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
22480,20191217,MC2,100,0,100,0,100,11796,100,15,100,0,100,0,100,0,95,180,100,10,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22480,20191216,MC2,100,0,100,0,100,11772,100,15,100,0,100,0,100,0,95,180,100,10,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22480,20191215,MC2,100,0,100,0,100,11748,100,15,100,0,100,0,100,0,95,179,100,10,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22480,20191214,MC2,100,0,100,0,100,11724,100,15,100,0,100,0,100,0,95,179,100,10,0,7666,100,0,100,0,100,0,100,20,54,46,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22480,20191213,MC2,100,0,100,0,100,11700,100,15,100,0,100,0,100,0,95,179,100,10,0,7666,100,0,100,0,100,0,100,20,54,46,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
19928,20190921,MC2,100,0,100,1,100,9722,100,16,100,1,100,0,100,0,96,153,100,11,0,7665,100,0,100,0,100,0,100,17,56,44,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
19928,20190920,MC2,100,0,100,1,100,9698,100,16,100,1,100,0,100,0,96,153,100,11,0,7665,100,0,100,0,100,0,100,17,56,44,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
19928,20190919,MC2,100,0,100,1,100,9674,100,16,100,1,100,0,100,0,96,152,100,11,0,7665,100,0,100,0,100,0,100,17,56,44,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
19928,20190918,MC2,100,0,100,1,100,9650,100,16,100,1,100,0,100,0,96,152,100,11,0,7665,100,0,100,0,100,0,100,17,56,44,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
19928,20190917,MC2,100,0,100,1,100,9626,100,16,100,1,100,0,100,0,96,151,100,11,0,7665,100,0,100,0,100,0,100,17,57,43,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
1666,20190112,MC2,100,0,100,0,100,3258,100,18,100,0,100,0,100,0,98,71,100,15,0,7666,100,1,100,0,100,0,100,18,56,44,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
1666,20190111,MC2,100,0,100,0,100,3234,100,18,100,0,100,0,100,0,98,71,100,15,0,7666,100,0,100,0,100,0,100,17,57,43,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
1666,20190110,MC2,100,0,100,0,100,3210,100,18,100,0,100,0,100,0,98,71,100,15,0,7666,100,0,100,0,100,0,100,17,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
1666,20190109,MC2,100,0,100,0,100,3186,100,18,100,0,100,0,100,0,98,70,100,15,0,7666,100,0,100,0,100,0,100,17,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
1666,20190108,MC2,100,0,100,0,100,3162,100,18,100,0,100,0,100,0,98,70,100,15,0,7666,100,0,100,0,100,0,100,17,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
1666,20190107,MC2,100,0,100,0,100,3138,100,18,100,0,100,0,100,0,98,69,100,15,0,7666,100,0,100,0,100,0,100,17,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
1666,20190106,MC2,100,0,100,0,100,3114,100,18,100,0,100,0,100,0,98,69,100,15,0,7666,100,0,100,0,100,0,100,17,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10528,20180920,MC2,100,242,100,3,100,503,100,20,100,3,100,0,100,0,100,26,100,19,0,7663,100,0,100,0,100,242,100,27,58,42,100,0,100,3,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
10528,20180918,MC2,100,0,100,0,100,455,100,20,100,0,100,0,100,0,100,25,100,19,0,7666,100,0,100,0,100,0,100,27,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10528,20180917,MC2,100,0,100,0,100,431,100,20,100,0,100,0,100,0,100,25,100,19,0,7666,100,0,100,0,100,0,100,27,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10528,20180916,MC2,100,0,100,0,100,407,100,20,100,0,100,0,100,0,100,24,100,19,0,7666,100,0,100,0,100,0,100,27,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10528,20180915,MC2,100,0,100,0,100,383,100,20,100,0,100,0,100,0,100,24,100,19,0,7666,100,0,100,0,100,0,100,27,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10528,20180914,MC2,100,0,100,0,100,359,100,20,100,0,100,0,100,0,100,24,100,19,0,7666,100,0,100,0,100,0,100,27,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6867,20190315,MC2,100,0,100,1,100,4708,100,33,100,1,100,0,100,0,97,98,100,30,0,7665,100,0,100,0,100,0,100,27,57,43,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
6867,20190314,MC2,100,0,100,1,100,4684,100,33,100,1,100,0,100,0,97,98,100,30,0,7665,100,0,100,0,100,0,100,26,56,44,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
6867,20190313,MC2,100,0,100,1,100,4660,100,33,100,1,100,0,100,0,98,97,100,30,0,7665,100,0,100,0,100,0,100,26,56,44,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
6867,20190312,MC2,100,0,100,1,100,4636,100,33,100,1,100,0,100,0,98,97,100,30,0,7665,100,0,100,0,100,0,100,26,57,43,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
6867,20190311,MC2,100,0,100,1,100,4612,100,33,100,1,100,0,100,0,98,96,100,30,0,7665,100,0,100,0,100,0,100,26,56,44,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
6867,20190310,MC2,100,0,100,1,100,4588,100,33,100,1,100,0,100,0,98,96,100,30,0,7665,100,0,100,0,100,0,100,26,59,41,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
6867,20190309,MC2,100,0,100,1,100,4564,100,33,100,1,100,0,100,0,98,95,100,30,0,7665,100,0,100,0,100,0,100,26,59,41,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
12001,20190822,MC2,100,0,100,0,100,8961,100,22,100,0,100,0,100,0,100,14,100,20,0,7602,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
12001,20190821,MC2,100,0,100,0,100,8937,100,22,100,0,100,0,100,0,100,14,100,20,0,7602,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
12001,20190820,MC2,100,0,100,0,100,8913,100,22,100,0,100,0,100,0,100,14,100,20,0,7602,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
12001,20190819,MC2,100,0,100,0,100,8889,100,22,100,0,100,0,100,0,100,14,100,20,0,7602,100,0,100,0,100,0,100,17,77,23,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
12001,20190818,MC2,100,0,100,0,100,8865,100,22,100,0,100,0,100,0,100,14,100,20,0,7602,100,0,100,0,100,0,100,17,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
9483,20180927,MC2,100,40,100,7,100,726,100,18,100,7,100,0,100,0,100,28,100,17,0,7659,100,0,100,0,100,39,100,22,57,43,100,1,100,7,100,0,100,0,100,0,100,0,-1,-1,0,1
9483,20180926,MC2,100,1,100,1,100,702,100,18,100,1,100,0,100,0,100,28,100,17,0,7665,100,0,100,0,100,0,100,22,57,43,100,1,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
9483,20180925,MC2,100,1,100,1,100,678,100,18,100,1,100,0,100,0,100,27,100,17,0,7665,100,0,100,0,100,0,100,22,56,44,100,1,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
9483,20180924,MC2,100,1,100,1,100,654,100,18,100,1,100,0,100,0,100,27,100,17,0,7665,100,0,100,0,100,0,100,22,57,43,100,1,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
9483,20180923,MC2,100,1,100,1,100,630,100,18,100,1,100,0,100,0,100,27,100,17,0,7665,100,0,100,0,100,0,100,22,56,44,100,1,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
9483,20180922,MC2,100,1,100,1,100,606,100,18,100,1,100,0,100,0,100,27,100,17,0,7665,100,0,100,0,100,0,100,22,56,44,100,1,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
9483,20180921,MC2,100,1,100,1,100,582,100,18,100,1,100,0,100,0,100,26,100,17,0,7665,100,0,100,0,100,0,100,22,57,43,100,1,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
9383,20190927,MC2,100,0,100,0,100,9604,100,28,100,0,100,0,100,0,100,12,100,24,0,7666,100,0,100,0,100,0,100,21,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
9383,20190926,MC2,100,0,100,0,100,9580,100,28,100,0,100,0,100,0,100,12,100,24,0,7666,100,0,100,0,100,0,100,21,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
9383,20190925,MC2,100,0,100,0,100,9556,100,28,100,0,100,0,100,0,100,12,100,24,0,7666,100,0,100,0,100,0,100,21,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
9383,20190924,MC2,100,0,100,0,100,9532,100,28,100,0,100,0,100,0,100,12,100,24,0,7666,100,0,100,0,100,0,100,21,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
9383,20190923,MC2,100,0,100,0,100,9508,100,28,100,0,100,0,100,0,100,12,100,24,0,7666,100,0,100,0,100,0,100,21,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
9383,20190922,MC2,100,0,100,0,100,9484,100,28,100,0,100,0,100,0,100,12,100,24,0,7666,100,0,100,0,100,0,100,21,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
8806,20181003,MC2,100,0,100,1,100,824,100,14,100,1,100,0,100,0,100,26,100,13,0,7665,100,0,100,0,100,0,100,20,57,43,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
8806,20181002,MC2,100,0,100,1,100,800,100,14,100,1,100,0,100,0,100,26,100,13,0,7665,100,0,100,0,100,0,100,20,57,43,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
8806,20181001,MC2,100,0,100,1,100,776,100,14,100,1,100,0,100,0,100,26,100,13,0,7665,100,0,100,0,100,0,100,20,57,43,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
8806,20180930,MC2,100,0,100,1,100,752,100,14,100,1,100,0,100,0,100,25,100,13,0,7665,100,0,100,0,100,0,100,20,57,43,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
8806,20180929,MC2,100,0,100,1,100,728,100,14,100,1,100,0,100,0,100,25,100,13,0,7665,100,0,100,0,100,0,100,20,54,46,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
8806,20180928,MC2,100,0,100,0,100,704,100,14,100,0,100,0,100,0,100,25,100,13,0,7666,100,0,100,0,100,0,100,20,53,47,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
22535,20190821,MC2,100,0,100,0,100,8552,100,17,100,0,100,0,100,0,95,185,100,14,0,7666,100,0,100,0,100,0,100,24,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22535,20190820,MC2,100,0,100,0,100,8528,100,17,100,0,100,0,100,0,95,184,100,14,0,7666,100,0,100,0,100,0,100,24,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22535,20190819,MC2,100,0,100,0,100,8504,100,17,100,0,100,0,100,0,95,183,100,14,0,7666,100,0,100,0,100,0,100,24,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
22535,20190817,MC2,100,0,100,0,100,8456,100,17,100,0,100,0,100,0,95,182,100,14,0,7666,100,0,100,0,100,0,100,24,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22535,20190816,MC2,100,0,100,0,100,8432,100,17,100,0,100,0,100,0,95,182,100,14,0,7666,100,0,100,0,100,0,100,24,54,46,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
10519,20190815,MC2,100,0,100,0,100,8815,100,14,100,0,100,0,100,0,96,139,100,11,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10519,20190814,MC2,100,0,100,0,100,8791,100,14,100,0,100,0,100,0,96,139,100,11,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10519,20190813,MC2,100,0,100,0,100,8767,100,14,100,0,100,0,100,0,96,138,100,11,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10519,20190812,MC2,100,0,100,0,100,8743,100,14,100,0,100,0,100,0,96,138,100,11,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10519,20190811,MC2,100,0,100,0,100,8719,100,14,100,0,100,0,100,0,96,138,100,11,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10519,20190810,MC2,100,0,100,0,100,8695,100,14,100,0,100,0,100,0,96,137,100,11,0,7666,100,0,100,0,100,0,100,20,55,45,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
6002,20191125,MC2,100,0,100,0,100,11264,100,17,100,0,100,0,100,0,95,174,100,12,0,7666,100,0,100,0,100,0,100,20,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6002,20191124,MC2,100,0,100,0,100,11240,100,17,100,0,100,0,100,0,95,173,100,12,0,7666,100,0,100,0,100,0,100,20,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6002,20191123,MC2,100,0,100,0,100,11216,100,17,100,0,100,0,100,0,95,173,100,12,0,7666,100,0,100,0,100,0,100,20,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6002,20191122,MC2,100,0,100,0,100,11192,100,17,100,0,100,0,100,0,95,173,100,12,0,7666,100,0,100,0,100,0,100,20,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6002,20191121,MC2,100,0,100,0,100,11168,100,17,100,0,100,0,100,0,95,172,100,12,0,7666,100,0,100,0,100,0,100,20,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6002,20191120,MC2,100,0,100,0,100,11144,100,17,100,0,100,0,100,0,95,172,100,12,0,7666,100,0,100,0,100,0,100,20,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3450,20181122,MC2,100,0,100,4,100,2720,100,20,100,4,100,0,100,0,99,38,100,15,0,7662,100,0,100,0,100,0,100,25,63,37,100,0,100,4,100,0,100,2,100,0,100,0,-1,-1,0,1
3450,20181121,MC2,100,0,100,4,100,2696,100,20,100,4,100,0,100,0,99,38,100,15,0,7662,100,0,100,0,100,0,100,25,61,39,100,0,100,4,100,0,100,2,100,0,100,0,-1,-1,0,1
3450,20181120,MC2,100,0,100,4,100,2672,100,20,100,4,100,0,100,0,99,38,100,15,0,7662,100,0,100,0,100,0,100,25,63,37,100,0,100,4,100,0,100,2,100,0,100,0,-1,-1,0,1
3450,20181119,MC2,100,0,100,4,100,2648,100,20,100,4,100,0,100,0,99,38,100,15,0,7662,100,0,100,0,100,0,100,25,64,36,100,0,100,4,100,0,100,2,100,0,100,0,-1,-1,0,1
3450,20181118,MC2,100,0,100,4,100,2624,100,20,100,4,100,0,100,0,99,37,100,15,0,7662,100,0,100,0,100,0,100,25,63,37,100,0,100,4,100,0,100,0,100,0,100,0,-1,-1,0,1
3450,20181117,MC2,100,0,100,4,100,2600,100,20,100,4,100,0,100,0,99,37,100,15,0,7662,100,0,100,0,100,0,100,25,64,36,100,0,100,4,100,0,100,0,100,0,100,0,-1,-1,0,1
3450,20181116,MC2,100,0,100,4,100,2576,100,18,100,4,100,0,100,0,99,37,100,15,0,7662,100,0,100,0,100,0,100,25,63,37,100,0,100,4,100,0,100,2,100,0,100,0,-1,-1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
19565,20181017,MC2,100,0,100,0,100,1781,100,10,100,0,100,0,100,0,99,33,100,9,0,7666,100,0,100,0,100,0,100,17,63,37,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
