disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_195,r_195,n_197,r_197,n_199,r_199,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,is_null,is_broken
2196,20180524,MB2,100,0,96,17851,99,21,98,631,100,15321,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,711613000000.0,99,44477699377.0,100,0,100,65535,0,1
48426,20180617,MB2,99,1,96,18442,99,31,99,243,99,15280,100,0,100,0,99,1,100,0,100,0,74,26,200,0,100,0,99,1,99,342806000000.0,99,596063000000.0,100,0,100,65535,0,1
48426,20180616,MB2,99,1,96,18418,99,31,99,243,99,15280,100,0,100,0,99,1,100,0,100,0,74,26,200,0,100,0,99,1,99,342703000000.0,99,595963000000.0,100,0,100,65535,0,1
48426,20180615,MB2,100,0,96,18394,99,31,99,243,100,15281,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,99,1,99,342492000000.0,99,592161000000.0,100,0,100,65535,0,1
48426,20180614,MB2,100,0,96,18370,99,31,99,242,100,15281,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,99,1,99,342218000000.0,99,591935000000.0,100,0,100,65535,0,1
48426,20180613,MB2,100,0,96,18346,99,31,99,242,100,15281,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,99,1,99,342002000000.0,99,591802000000.0,100,0,100,65535,0,1
48426,20180612,MB2,100,0,96,18322,99,31,99,242,100,15281,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,99,1,99,341764000000.0,99,591679000000.0,100,0,100,65535,0,1
48426,20180611,MB2,100,0,96,18298,99,31,99,242,100,15281,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,99,1,99,341474000000.0,99,591533000000.0,100,0,100,65535,0,1
40981,20180317,MB2,100,0,96,15845,99,21,99,193,100,15292,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,99,1,99,550896000000.0,99,368369000000.0,100,0,100,65535,0,1
40981,20180316,MB2,100,0,96,15821,99,21,99,192,100,15292,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,99,1,99,549925000000.0,99,365625000000.0,100,0,100,65535,0,1
40981,20180315,MB2,100,0,96,15797,99,21,99,192,100,15292,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,99,1,99,549114000000.0,99,364596000000.0,100,0,100,65535,0,1
40981,20180314,MB2,100,0,96,15773,99,21,99,192,100,15292,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,99,1,99,548314000000.0,99,364587000000.0,100,0,100,65535,0,1
40981,20180313,MB2,100,0,96,15749,99,21,99,192,100,15292,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,99,1,99,547528000000.0,99,364577000000.0,100,0,100,65535,0,1
32791,20190306,MB2,80,2964,95,24486,99,19,98,440,80,12316,100,0,100,0,80,2964,100,0,93,64822,72,28,1,64822,100,0,100,0,99,483122000000.0,99,637820000000.0,100,0,100,65535,0,1
32791,20190305,MB2,99,38,95,24462,99,19,98,431,99,15242,100,0,100,0,99,38,100,0,99,14,72,28,199,14,100,0,100,0,99,477575000000.0,99,635650000000.0,100,0,100,65535,0,1
32791,20190304,MB2,100,0,95,24438,99,19,98,425,100,15280,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,471342000000.0,99,632907000000.0,100,0,100,65535,0,1
32791,20190303,MB2,100,0,95,24414,99,19,98,419,100,15280,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,464848000000.0,99,630165000000.0,100,0,100,65535,0,1
32791,20190302,MB2,100,0,95,24390,99,19,98,412,100,15280,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,457317000000.0,99,627844000000.0,100,0,100,65535,0,1
32791,20190301,MB2,100,0,95,24366,99,19,98,405,100,15280,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,449838000000.0,99,625495000000.0,100,0,100,65535,0,1
32791,20190228,MB2,100,0,95,24342,99,19,98,399,100,15280,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,442689000000.0,99,623155000000.0,100,0,100,65535,0,1
30289,20180609,MB2,100,0,96,17861,99,22,100,0,100,15246,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,846328653.0,99,405040000000.0,100,0,100,65535,0,1
30289,20180608,MB2,100,0,96,17837,99,22,100,0,100,15246,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,846324020.0,99,405040000000.0,100,0,100,65535,0,1
30289,20180607,MB2,100,0,96,17813,99,22,100,0,100,15246,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,846319910.0,99,401292000000.0,100,0,100,65535,0,1
30289,20180606,MB2,100,0,96,17789,99,22,100,0,100,15246,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,846319910.0,99,401292000000.0,100,0,100,65535,0,1
30289,20180605,MB2,100,0,96,17765,99,22,100,0,100,15246,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,846319910.0,99,401292000000.0,100,0,100,65535,0,1
30289,20180604,MB2,100,0,96,17741,99,22,100,0,100,15246,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,846319910.0,99,401292000000.0,100,0,100,65535,0,1
30289,20180603,MB2,100,0,96,17717,99,22,100,0,100,15246,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,846319910.0,99,401292000000.0,100,0,100,65535,0,1
48501,20180524,MB2,99,2,96,17850,99,27,99,341,99,15299,100,0,100,0,99,2,100,0,99,1,74,26,199,1,100,0,100,0,99,772014000000.0,99,423371000000.0,100,0,100,65535,0,1
48501,20180523,MB2,99,2,96,17826,99,27,99,341,99,15299,100,0,100,0,99,2,100,0,99,1,74,26,199,1,100,0,100,0,99,772014000000.0,99,423335000000.0,100,0,100,65535,0,1
48501,20180522,MB2,99,2,96,17802,99,27,99,341,99,15299,100,0,100,0,99,2,100,0,99,1,74,26,199,1,100,0,100,0,99,772013000000.0,99,423299000000.0,100,0,100,65535,0,1
48501,20180521,MB2,99,2,96,17778,99,27,99,341,99,15299,100,0,100,0,99,2,100,0,99,1,74,26,199,1,100,0,100,0,99,772013000000.0,99,423263000000.0,100,0,100,65535,0,1
48501,20180520,MB2,99,2,96,17754,99,27,99,341,99,15299,100,0,100,0,99,2,100,0,99,1,74,26,199,1,100,0,100,0,99,772013000000.0,99,423228000000.0,100,0,100,65535,0,1
48501,20180519,MB2,99,2,96,17730,99,27,99,341,99,15299,100,0,100,0,99,2,100,0,99,1,74,26,199,1,100,0,100,0,99,772013000000.0,99,423192000000.0,100,0,100,65535,0,1
48501,20180518,MB2,99,2,96,17706,99,27,99,341,99,15299,100,0,100,0,99,2,100,0,99,1,73,27,199,1,100,0,100,0,99,772013000000.0,99,419362000000.0,100,0,100,65535,0,1
48773,20190311,MB2,99,2,95,24609,99,21,98,675,99,15289,100,0,100,0,99,2,100,0,100,0,72,28,200,0,100,0,100,0,99,1161920000000.0,99,663039000000.0,100,0,100,65535,0,1
48773,20190310,MB2,99,2,95,24585,99,21,98,670,99,15289,100,0,100,0,99,2,100,0,100,0,73,27,200,0,100,0,100,0,99,1156220000000.0,99,661249000000.0,100,0,100,65535,0,1
48773,20190309,MB2,100,0,95,24561,99,21,98,664,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,1150120000000.0,99,659472000000.0,100,0,100,65535,0,1
48773,20190308,MB2,100,0,95,24537,99,21,98,658,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,1144030000000.0,99,657554000000.0,100,0,100,65535,0,1
48773,20190307,MB2,100,0,95,24513,99,21,98,653,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,1138680000000.0,99,656074000000.0,100,0,100,65535,0,1
48773,20190306,MB2,100,0,95,24489,99,21,98,648,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,1133240000000.0,99,654530000000.0,100,0,100,65535,0,1
48773,20190305,MB2,100,0,95,24465,99,21,98,643,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,1127550000000.0,99,652376000000.0,100,0,100,65535,0,1
21972,20180717,MB2,100,0,96,19114,99,62,99,218,100,15303,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,323104000000.0,99,519900000000.0,100,0,100,65535,0,1
21972,20180716,MB2,100,0,96,19090,99,62,99,217,100,15303,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,322800000000.0,99,519346000000.0,100,0,100,65535,0,1
21972,20180715,MB2,100,0,96,19066,99,62,99,217,100,15303,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,322500000000.0,99,518833000000.0,100,0,100,65535,0,1
21972,20180714,MB2,100,0,96,19042,99,62,99,217,100,15303,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,322220000000.0,99,518363000000.0,100,0,100,65535,0,1
21972,20180713,MB2,100,0,96,19018,99,62,99,217,100,15303,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,321935000000.0,99,514368000000.0,100,0,100,65535,0,1
12612,20180529,MB2,100,0,96,17598,99,20,99,67,100,15235,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,214636000000.0,99,230129000000.0,100,0,100,65535,0,1
12612,20180528,MB2,100,0,96,17574,99,20,99,67,100,15235,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,214152000000.0,99,229541000000.0,100,0,100,65535,0,1
12612,20180527,MB2,100,0,96,17550,99,20,99,67,100,15235,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,213663000000.0,99,228940000000.0,100,0,100,65535,0,1
12612,20180526,MB2,100,0,96,17526,99,20,99,67,100,15235,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,213197000000.0,99,228417000000.0,100,0,100,65535,0,1
12612,20180525,MB2,100,0,96,17502,99,20,99,66,100,15235,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,212724000000.0,99,227899000000.0,100,0,100,65535,0,1
21480,20180731,MB2,100,0,96,17306,99,36,98,566,100,15300,100,0,100,0,100,0,100,0,100,0,75,25,200,0,100,0,99,2,99,908469000000.0,99,75460515488.0,100,0,100,65535,0,1
21480,20180730,MB2,100,0,96,17282,99,36,98,563,100,15300,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,99,2,99,905246000000.0,99,73027842120.0,100,0,100,65535,0,1
21480,20180729,MB2,100,0,96,17258,99,36,98,555,100,15300,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,100,0,99,897585000000.0,99,69473874344.0,100,0,100,65535,0,1
21480,20180728,MB2,100,0,96,17234,99,36,98,551,100,15300,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,894346000000.0,99,69062778824.0,100,0,100,65535,0,1
21480,20180727,MB2,100,0,96,17210,99,36,98,544,100,15300,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,887548000000.0,99,67358201776.0,100,0,100,65535,0,1
21480,20180726,MB2,100,0,96,17186,99,36,98,536,100,15300,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,880209000000.0,99,65642847376.0,100,0,100,65535,0,1
21480,20180725,MB2,100,0,96,17162,99,36,98,530,100,15300,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,874351000000.0,99,64861957424.0,100,0,100,65535,0,1
26936,20180506,MB2,100,0,96,17193,99,24,99,249,100,15325,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,336687000000.0,99,10698710897.0,100,0,100,65535,0,1
26936,20180505,MB2,100,0,96,17169,99,24,99,248,100,15325,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,335629000000.0,99,10691252393.0,100,0,100,65535,0,1
26936,20180504,MB2,100,0,96,17145,99,24,99,247,100,15325,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,334573000000.0,99,10685652961.0,100,0,100,65535,0,1
26936,20180503,MB2,100,0,96,17121,99,24,99,246,100,15325,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,333502000000.0,99,10679517057.0,100,0,100,65535,0,1
26936,20180502,MB2,100,0,96,17097,99,24,99,245,100,15325,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,332427000000.0,99,10673808185.0,100,0,100,65535,0,1
26936,20180501,MB2,100,0,96,17073,99,24,99,243,100,15325,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,331384000000.0,99,10662398841.0,100,0,100,65535,0,1
25720,20180506,MB2,100,0,96,17194,99,25,99,250,100,15282,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,332639000000.0,99,10465535231.0,100,0,100,65535,0,1
25720,20180505,MB2,100,0,96,17170,99,25,99,249,100,15282,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,331691000000.0,99,10463378511.0,100,0,100,65535,0,1
25720,20180504,MB2,100,0,96,17146,99,25,99,247,100,15282,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,330725000000.0,99,10462127663.0,100,0,100,65535,0,1
25720,20180503,MB2,100,0,96,17122,99,25,99,246,100,15282,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,329752000000.0,99,10460641343.0,100,0,100,65535,0,1
25720,20180502,MB2,100,0,96,17098,99,25,99,245,100,15282,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,328786000000.0,99,10458287271.0,100,0,100,65535,0,1
14693,20180721,MB2,99,20,96,19620,99,20,99,166,99,15319,100,0,100,0,99,20,100,0,100,0,74,26,200,0,100,0,100,0,99,407814000000.0,99,17953347687.0,100,0,100,65535,0,1
14693,20180720,MB2,99,6,96,19596,99,20,99,166,99,15333,100,0,100,0,99,6,100,0,100,0,74,26,200,0,100,0,100,0,99,407098000000.0,99,17951442879.0,100,0,100,65535,0,1
14693,20180719,MB2,99,5,96,19572,99,20,99,165,99,15334,100,0,100,0,99,5,100,0,100,0,74,26,200,0,100,0,100,0,99,406401000000.0,99,17948405111.0,100,0,100,65535,0,1
14693,20180718,MB2,100,0,96,19548,99,20,99,164,100,15339,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,100,0,99,405708000000.0,99,17945756935.0,100,0,100,65535,0,1
14693,20180717,MB2,100,0,96,19524,99,20,99,164,100,15339,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,100,0,99,405019000000.0,99,17943190887.0,100,0,100,65535,0,1
14693,20180716,MB2,100,0,96,19500,99,20,99,163,100,15339,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,100,0,99,404334000000.0,99,17939074455.0,100,0,100,65535,0,1
14693,20180715,MB2,100,0,96,19476,99,20,99,163,100,15339,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,100,0,99,403652000000.0,99,17937154143.0,100,0,100,65535,0,1
43877,20190621,MB2,100,0,94,27653,99,24,99,99,100,15240,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,276824000000.0,99,2369422616.0,100,0,100,65535,0,1
43877,20190620,MB2,100,0,94,27629,99,24,99,99,100,15240,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,276797000000.0,99,2369422616.0,100,0,100,65535,0,1
43877,20190619,MB2,100,0,94,27605,99,24,99,99,100,15240,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,276769000000.0,99,2369422608.0,100,0,100,65535,0,1
43877,20190618,MB2,100,0,94,27581,99,24,99,99,100,15240,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,276742000000.0,99,2369422592.0,100,0,100,65535,0,1
43877,20190617,MB2,100,0,94,27557,99,24,99,99,100,15240,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,276715000000.0,99,2369422592.0,100,0,100,65535,0,1
25791,20190923,MB2,100,0,94,28511,99,27,99,227,100,15279,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,376027000000.0,99,5360029908.0,100,0,100,65535,0,1
25791,20190922,MB2,100,0,94,28487,99,27,99,227,100,15279,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,376016000000.0,99,5360029908.0,100,0,100,65535,0,1
25791,20190921,MB2,100,0,94,28463,99,27,99,227,100,15279,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,376005000000.0,99,5360029908.0,100,0,100,65535,0,1
25791,20190919,MB2,100,0,94,28415,99,27,99,227,100,15279,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,375985000000.0,99,5360029908.0,100,0,100,65535,0,1
25791,20190918,MB2,100,0,94,28391,99,27,99,227,100,15279,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,375974000000.0,99,5360029908.0,100,0,100,65535,0,1
26283,20190628,MB2,100,0,94,27676,99,24,98,453,100,15312,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,99,1,99,715649000000.0,99,275475000000.0,100,0,100,65535,0,1
26283,20190627,MB2,100,0,94,27652,99,24,98,453,100,15312,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,99,1,99,715138000000.0,99,275474000000.0,100,0,100,65535,0,1
26283,20190626,MB2,100,0,94,27628,99,24,98,452,100,15312,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,99,1,99,714582000000.0,99,275463000000.0,100,0,100,65535,0,1
26283,20190625,MB2,100,0,94,27604,99,24,98,452,100,15312,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,99,1,99,714068000000.0,99,275442000000.0,100,0,100,65535,0,1
26283,20190624,MB2,100,0,94,27580,99,24,98,451,100,15312,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,99,1,99,713535000000.0,99,275440000000.0,100,0,100,65535,0,1
26283,20190623,MB2,100,0,94,27556,99,24,98,451,100,15312,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,99,1,99,712973000000.0,99,275422000000.0,100,0,100,65535,0,1
303,20180524,MB2,99,14,96,17852,99,23,98,424,99,15327,100,0,100,0,99,14,100,0,100,0,71,29,200,0,100,0,100,0,99,456916000000.0,99,12401929164.0,100,0,100,65535,0,1
303,20180523,MB2,99,14,96,17828,99,23,98,422,99,15327,100,0,100,0,99,14,100,0,100,0,71,29,200,0,100,0,100,0,99,455836000000.0,99,12389325252.0,100,0,100,65535,0,1
303,20180522,MB2,99,14,96,17804,99,23,98,421,99,15327,100,0,100,0,99,14,100,0,100,0,71,29,200,0,100,0,100,0,99,454846000000.0,99,12381551420.0,100,0,100,65535,0,1
303,20180521,MB2,99,14,96,17780,99,23,98,420,99,15327,100,0,100,0,99,14,100,0,100,0,71,29,200,0,100,0,100,0,99,453792000000.0,99,12372855476.0,100,0,100,65535,0,1
303,20180520,MB2,99,12,96,17756,99,23,98,419,99,15329,100,0,100,0,99,12,100,0,100,0,71,29,200,0,100,0,100,0,99,452805000000.0,99,12353996124.0,100,0,100,65535,0,1
303,20180519,MB2,99,11,96,17732,99,23,98,418,99,15330,100,0,100,0,99,11,100,0,100,0,71,29,200,0,100,0,100,0,99,451892000000.0,99,12345024844.0,100,0,100,65535,0,1
303,20180518,MB2,99,11,96,17708,99,23,98,417,99,15330,100,0,100,0,99,11,100,0,100,0,71,29,200,0,100,0,100,0,99,450905000000.0,99,12330967748.0,100,0,100,65535,0,1
35002,20181023,MB2,100,0,95,21366,99,46,99,369,100,15291,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,100,0,99,446371000000.0,99,9372744580.0,100,0,100,65535,0,1
35002,20181022,MB2,100,0,95,21342,99,46,99,368,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,445918000000.0,99,9259240108.0,100,0,100,65535,0,1
35002,20181021,MB2,100,0,95,21318,99,46,99,367,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,444908000000.0,99,9247656092.0,100,0,100,65535,0,1
35002,20181020,MB2,100,0,95,21294,99,46,99,366,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,444055000000.0,99,9243289036.0,100,0,100,65535,0,1
35002,20181019,MB2,100,0,95,21270,99,46,99,365,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,443176000000.0,99,9242291092.0,100,0,100,65535,0,1
35002,20181018,MB2,100,0,95,21246,99,46,99,364,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,442251000000.0,99,9233279756.0,100,0,100,65535,0,1
35002,20181017,MB2,100,0,95,21222,99,46,99,363,100,15291,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,441235000000.0,99,9209052948.0,100,0,100,65535,0,1
27212,20190515,MB2,100,0,94,26285,99,26,99,26,100,15268,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,24118904671.0,99,6167130074.0,100,0,100,65535,0,1
27212,20190514,MB2,100,0,94,26261,99,26,99,26,100,15268,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,23997227167.0,99,6167129330.0,100,0,100,65535,0,1
27212,20190513,MB2,100,0,94,26236,99,26,99,26,100,15268,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,23875126591.0,99,6167129218.0,100,0,100,65535,0,1
27212,20190512,MB2,100,0,94,26212,99,26,99,26,100,15268,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,23752661751.0,99,6167127714.0,100,0,100,65535,0,1
27212,20190511,MB2,100,0,94,26188,99,26,99,26,100,15268,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,23630674551.0,99,6167127450.0,100,0,100,65535,0,1
27212,20190510,MB2,100,0,94,26164,99,26,99,25,100,15268,100,0,100,0,100,0,100,0,100,0,70,30,200,0,100,0,100,0,99,23507591543.0,99,6167126762.0,100,0,100,65535,0,1
13691,20190117,MB2,100,0,95,21888,99,29,99,77,100,15259,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,161558000000.0,99,7771905138.0,100,0,100,65535,0,1
13691,20190116,MB2,100,0,95,21864,99,29,99,77,100,15259,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,161019000000.0,99,7771641042.0,100,0,100,65535,0,1
13691,20190115,MB2,100,0,95,21840,99,29,99,77,100,15259,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,160509000000.0,99,7771430178.0,100,0,100,65535,0,1
13691,20190114,MB2,100,0,95,21816,99,29,99,77,100,15259,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,159890000000.0,99,7769697026.0,100,0,100,65535,0,1
13691,20190113,MB2,100,0,95,21792,99,29,99,77,100,15259,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,159351000000.0,99,7767288594.0,100,0,100,65535,0,1
13691,20190112,MB2,100,0,95,21768,99,29,99,77,100,15259,100,0,100,0,100,0,100,0,100,0,72,28,200,0,100,0,100,0,99,158884000000.0,99,7766741298.0,100,0,100,65535,0,1
5944,20181115,MB2,100,0,96,18206,99,35,98,685,100,15323,100,0,100,0,100,0,100,0,100,0,68,32,200,0,100,0,100,0,99,772580000000.0,99,65145407935.0,100,0,100,65535,0,1
5944,20181114,MB2,100,0,96,18182,99,35,98,683,100,15323,100,0,100,0,100,0,100,0,100,0,68,32,200,0,100,0,100,0,99,770185000000.0,99,65044068346.0,100,0,100,65535,0,1
5944,20181113,MB2,100,0,96,18158,99,35,98,681,100,15323,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,767594000000.0,99,64949607067.0,100,0,100,65535,0,1
11878,20191129,MB2,100,0,93,30925,99,29,99,112,100,15273,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,315366000000.0,99,7651031452.0,100,0,100,65535,0,1
11878,20191128,MB2,100,0,93,30901,99,29,99,112,100,15273,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,315358000000.0,99,7651031372.0,100,0,100,65535,0,1
11878,20191127,MB2,100,0,93,30872,99,29,99,112,100,15273,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,315348000000.0,99,7651031292.0,100,0,100,65535,0,1
11878,20191126,MB2,100,0,93,30848,99,29,99,112,100,15273,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,315340000000.0,99,7651031252.0,100,0,100,65535,0,1
11878,20191125,MB2,100,0,93,30824,99,29,99,112,100,15273,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,315331000000.0,99,7651031172.0,100,0,100,65535,0,1
11878,20191124,MB2,100,0,93,30800,99,29,99,112,100,15273,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,315323000000.0,99,7651031092.0,100,0,100,65535,0,1
22100,20180609,MB2,100,0,96,17816,99,18,99,140,100,15327,100,0,100,0,100,0,100,0,100,0,71,29,200,0,100,0,100,0,99,357605000000.0,99,16086657809.0,100,0,100,65535,0,1
22100,20180608,MB2,100,0,96,17792,99,18,99,139,100,15327,100,0,100,0,100,0,100,0,100,0,73,27,200,0,100,0,100,0,99,355482000000.0,99,15780820961.0,100,0,100,65535,0,1
22100,20180607,MB2,100,0,96,17768,99,18,99,138,100,15327,100,0,100,0,100,0,100,0,100,0,74,26,200,0,100,0,100,0,99,352950000000.0,99,15436230417.0,100,0,100,65535,0,1
22100,20180606,MB2,100,0,96,17744,99,18,99,137,100,15327,100,0,100,0,100,0,100,0,100,0,75,25,200,0,100,0,100,0,99,350344000000.0,99,15076584777.0,100,0,100,65535,0,1
22100,20180605,MB2,100,0,96,17720,99,18,99,135,100,15327,100,0,100,0,100,0,100,0,100,0,69,31,200,0,100,0,100,0,99,347841000000.0,99,14739889217.0,100,0,100,65535,0,1
9123,20190206,MB2,100,0,95,22621,99,31,99,298,100,15340,100,0,100,0,100,0,100,0,100,0,67,33,200,0,100,0,100,0,99,555569000000.0,99,13636505735.0,100,0,100,65535,0,1
9123,20190205,MB2,100,0,95,22597,99,31,99,298,100,15340,100,0,100,0,100,0,100,0,100,0,66,34,200,0,100,0,100,0,99,554669000000.0,99,13636500903.0,100,0,100,65535,0,1
9123,20190204,MB2,100,0,95,22573,99,31,99,298,100,15340,100,0,100,0,100,0,100,0,100,0,67,33,200,0,100,0,100,0,99,553774000000.0,99,13636462063.0,100,0,100,65535,0,1
9123,20190203,MB2,100,0,95,22549,99,31,99,297,100,15340,100,0,100,0,100,0,100,0,100,0,67,33,200,0,100,0,100,0,99,552880000000.0,99,13636163311.0,100,0,100,65535,0,1
9123,20190202,MB2,100,0,95,22525,99,31,99,297,100,15340,100,0,100,0,100,0,100,0,100,0,66,34,200,0,100,0,100,0,99,551980000000.0,99,13635734215.0,100,0,100,65535,0,1
9123,20190201,MB2,100,0,95,22501,99,31,99,297,100,15340,100,0,100,0,100,0,100,0,100,0,67,33,200,0,100,0,100,0,99,551067000000.0,99,13635204303.0,100,0,100,65535,0,1
