disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_206,r_206,is_null,is_broken
12671,20190502,MC1,100,0,100,0,100,19872,100,24,100,0,100,0,100,0,96,298,100,11,0,12755,100,0,100,0,100,0,100,105,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12671,20190501,MC1,100,0,100,0,100,19848,100,24,100,0,100,0,100,0,96,298,100,11,0,12755,100,0,100,0,100,0,100,105,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12671,20190430,MC1,100,0,100,0,100,19824,100,24,100,0,100,0,100,0,96,298,100,11,0,12755,100,0,100,0,100,0,100,105,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12671,20190429,MC1,100,0,100,0,100,19800,100,24,100,0,100,0,100,0,96,297,100,11,0,12755,100,0,100,0,100,0,100,105,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12667,20191012,MC1,100,0,100,0,100,23782,100,24,100,0,100,0,100,0,93,467,100,11,0,12724,100,0,100,0,100,0,100,106,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12667,20191011,MC1,100,0,100,0,100,23758,100,24,100,0,100,0,100,0,93,466,100,11,0,12724,100,0,100,0,100,0,100,106,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12667,20191010,MC1,100,0,100,0,100,23734,100,24,100,0,100,0,100,0,93,464,100,11,0,12724,100,0,100,0,100,0,100,106,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12667,20191009,MC1,100,0,100,0,100,23710,100,24,100,0,100,0,100,0,93,461,100,11,0,12724,100,0,100,0,100,0,100,106,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12667,20191008,MC1,100,0,100,0,100,23686,100,24,100,0,100,0,100,0,93,460,100,11,0,12724,100,0,100,0,100,0,100,106,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
12667,20191007,MC1,100,0,100,0,100,23662,100,24,100,0,100,0,100,0,93,459,100,11,0,12724,100,0,100,0,100,0,100,106,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
77134,20190824,MC1,100,0,100,0,100,22670,100,29,100,0,100,0,100,0,84,1037,100,8,0,12660,100,0,100,0,100,0,100,91,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
77134,20190823,MC1,100,0,100,0,100,22646,100,29,100,0,100,0,100,0,84,1036,100,8,0,12660,100,0,100,0,100,0,100,91,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
77134,20190822,MC1,100,0,100,0,100,22622,100,29,100,0,100,0,100,0,84,1035,100,8,0,12660,100,0,100,0,100,0,100,91,71,29,100,0,100,0,100,0,100,0,100,0,100,0,0,1
77134,20190821,MC1,100,0,100,0,100,22598,100,29,100,0,100,0,100,0,84,1034,100,8,0,12660,100,0,100,0,100,0,100,91,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
77134,20190820,MC1,100,0,100,0,100,22575,100,29,100,0,100,0,100,0,84,1033,100,8,0,12660,100,0,100,0,100,0,100,91,71,29,100,0,100,0,100,0,100,0,100,0,100,0,0,1
77134,20190819,MC1,100,0,100,0,100,22551,100,29,100,0,100,0,100,0,84,1032,100,8,0,12660,100,0,100,0,100,0,100,91,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
192397,20190222,MC1,100,0,100,0,100,18295,100,19,100,0,100,0,100,0,85,769,100,9,0,13075,100,0,100,0,100,0,100,73,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
192397,20190221,MC1,100,0,100,0,100,18271,100,19,100,0,100,0,100,0,85,769,100,9,0,13075,100,0,100,0,100,0,100,73,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
192397,20190220,MC1,100,0,100,0,100,18247,100,19,100,0,100,0,100,0,85,768,100,9,0,13075,100,0,100,0,100,0,100,73,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
192397,20190219,MC1,100,0,100,0,100,18223,100,19,100,0,100,0,100,0,85,767,100,9,0,13075,100,0,100,0,100,0,100,73,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
192397,20190218,MC1,100,0,100,0,100,18199,100,19,100,0,100,0,100,0,85,766,100,9,0,13075,100,0,100,0,100,0,100,73,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
192397,20190217,MC1,100,0,100,0,100,18175,100,19,100,0,100,0,100,0,85,765,100,9,0,13075,100,0,100,0,100,0,100,73,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
147457,20190408,MC1,100,0,100,0,100,19370,100,27,100,0,100,0,100,0,86,906,100,14,0,12915,100,0,100,0,100,0,100,141,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
147457,20190407,MC1,100,0,100,0,100,19346,100,27,100,0,100,0,100,0,86,905,100,14,0,12915,100,0,100,0,100,0,100,141,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
147457,20190406,MC1,100,0,100,0,100,19322,100,27,100,0,100,0,100,0,86,903,100,14,0,12915,100,0,100,0,100,0,100,141,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
147457,20190405,MC1,100,0,100,0,100,19298,100,27,100,0,100,0,100,0,86,902,100,14,0,12915,100,0,100,0,100,0,100,141,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
147457,20190404,MC1,100,0,100,0,100,19274,100,27,100,0,100,0,100,0,86,901,100,14,0,12915,100,0,100,0,100,0,100,141,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
147457,20190403,MC1,100,0,100,0,100,19250,100,27,100,0,100,0,100,0,86,899,100,14,0,12915,100,0,100,0,100,0,100,141,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
58654,20190331,MC1,100,0,100,0,100,19179,100,26,100,0,100,0,100,0,91,618,100,12,0,12756,100,0,100,0,100,0,100,151,68,32,100,0,100,0,100,0,100,0,100,0,100,0,0,1
58654,20190330,MC1,100,0,100,0,100,19155,100,26,100,0,100,0,100,0,91,616,100,12,0,12756,100,0,100,0,100,0,100,151,69,31,100,0,100,0,100,0,100,0,100,0,100,0,0,1
58654,20190329,MC1,100,0,100,0,100,19131,100,26,100,0,100,0,100,0,91,615,100,12,0,12756,100,0,100,0,100,0,100,151,68,32,100,0,100,0,100,0,100,0,100,0,100,0,0,1
58654,20190328,MC1,100,0,100,0,100,19107,100,26,100,0,100,0,100,0,91,613,100,12,0,12756,100,0,100,0,100,0,100,151,69,31,100,0,100,0,100,0,100,0,100,0,100,0,0,1
58654,20190327,MC1,100,0,100,0,100,19083,100,26,100,0,100,0,100,0,91,612,100,12,0,12756,100,0,100,0,100,0,100,151,68,32,100,0,100,0,100,0,100,0,100,0,100,0,0,1
58654,20190326,MC1,100,0,100,0,100,19059,100,26,100,0,100,0,100,0,91,610,100,12,0,12756,100,0,100,0,100,0,100,151,68,32,100,0,100,0,100,0,100,0,100,0,100,0,0,1
141030,20190727,MC1,100,0,100,0,100,22008,100,21,100,0,100,0,100,0,93,453,100,7,0,13011,100,0,100,0,100,0,100,98,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
141030,20190726,MC1,100,0,100,0,100,21984,100,21,100,0,100,0,100,0,93,453,100,7,0,13011,100,0,100,0,100,0,100,98,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
141030,20190725,MC1,100,0,100,0,100,21960,100,21,100,0,100,0,100,0,93,452,100,7,0,13011,100,0,100,0,100,0,100,98,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
141030,20190724,MC1,100,0,100,0,100,21936,100,21,100,0,100,0,100,0,93,451,100,7,0,13011,100,0,100,0,100,0,100,98,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
141030,20190723,MC1,100,0,100,0,100,21912,100,21,100,0,100,0,100,0,93,450,100,7,0,13011,100,0,100,0,100,0,100,98,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
141030,20190722,MC1,100,0,100,0,100,21888,100,21,100,0,100,0,100,0,93,450,100,7,0,13011,100,0,100,0,100,0,100,98,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7798,20190527,MC1,100,0,100,0,100,19158,100,160,100,0,100,0,100,0,93,471,100,49,0,12852,100,0,100,0,100,0,100,1222,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7798,20190526,MC1,100,0,100,0,100,19136,100,160,100,0,100,0,100,0,93,470,100,49,0,12852,100,0,100,0,100,0,100,1222,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7798,20190525,MC1,100,0,100,0,100,19112,100,160,100,0,100,0,100,0,93,470,100,49,0,12852,100,0,100,0,100,0,100,1222,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7798,20190524,MC1,100,0,100,0,100,19088,100,160,100,0,100,0,100,0,93,469,100,49,0,12852,100,0,100,0,100,0,100,1222,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7798,20190523,MC1,100,0,100,0,100,19064,100,160,100,0,100,0,100,0,93,469,100,49,0,12852,100,0,100,0,100,0,100,1222,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
107481,20191018,MC1,100,0,100,0,100,23996,100,24,100,0,100,0,100,0,86,884,100,8,0,12980,100,0,100,0,100,0,100,90,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
107481,20191017,MC1,100,0,100,0,100,23973,100,24,100,0,100,0,100,0,86,883,100,8,0,12980,100,0,100,0,100,0,100,90,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
107481,20191016,MC1,100,0,100,0,100,23948,100,24,100,0,100,0,100,0,86,882,100,8,0,12980,100,0,100,0,100,0,100,90,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
107481,20191015,MC1,100,0,100,0,100,23924,100,24,100,0,100,0,100,0,86,881,100,8,0,12980,100,0,100,0,100,0,100,90,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
120354,20190823,MC1,100,0,100,1,100,22639,100,28,100,1,100,1,100,0,90,678,100,8,0,12754,100,0,100,0,100,0,100,102,72,28,100,0,100,1,100,0,100,0,100,0,100,1,0,1
120354,20190822,MC1,100,0,100,1,100,22615,100,28,100,1,100,1,100,0,90,677,100,8,0,12754,100,0,100,0,100,0,100,102,72,28,100,0,100,1,100,0,100,0,100,0,100,1,0,1
120354,20190821,MC1,100,0,100,1,100,22591,100,28,100,1,100,1,100,0,90,677,100,8,0,12754,100,0,100,0,100,0,100,102,72,28,100,0,100,1,100,0,100,0,100,0,100,1,0,1
120354,20190820,MC1,100,0,100,1,100,22567,100,28,100,1,100,1,100,0,90,676,100,8,0,12754,100,0,100,0,100,0,100,102,72,28,100,0,100,1,100,0,100,0,100,0,100,1,0,1
120354,20190819,MC1,100,0,100,1,100,22543,100,28,100,1,100,1,100,0,90,675,100,8,0,12754,100,0,100,0,100,0,100,102,72,28,100,0,100,1,100,0,100,0,100,0,100,1,0,1
120354,20190818,MC1,100,0,100,1,100,22519,100,28,100,1,100,1,100,0,90,675,100,8,0,12754,100,0,100,0,100,0,100,102,72,28,100,0,100,1,100,0,100,0,100,0,100,1,0,1
181666,20190801,MC1,100,0,100,0,100,22130,100,21,100,0,100,0,100,0,87,847,100,7,0,12596,100,0,100,0,100,0,100,92,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
181666,20190731,MC1,100,0,100,0,100,22106,100,21,100,0,100,0,100,0,87,847,100,7,0,12596,100,0,100,0,100,0,100,92,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
181666,20190730,MC1,100,0,100,0,100,22082,100,21,100,0,100,0,100,0,87,846,100,7,0,12596,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
181666,20190729,MC1,100,0,100,0,100,22058,100,21,100,0,100,0,100,0,87,846,100,7,0,12596,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
181666,20190728,MC1,100,0,100,0,100,22034,100,21,100,0,100,0,100,0,87,846,100,7,0,12596,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
181666,20190727,MC1,100,0,100,0,100,22010,100,21,100,0,100,0,100,0,87,845,100,7,0,12596,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
131982,20181215,MC1,100,25,100,4,100,16633,100,18,100,4,100,0,100,0,94,398,100,7,0,12783,100,0,100,0,100,0,100,81,78,22,100,0,100,4,100,0,100,0,100,0,100,0,0,1
131982,20181214,MC1,100,25,100,4,100,16609,100,18,100,4,100,0,100,0,94,398,100,7,0,12783,100,0,100,0,100,0,100,81,78,22,100,0,100,4,100,0,100,0,100,0,100,0,0,1
131982,20181213,MC1,100,25,100,4,100,16585,100,18,100,4,100,0,100,0,94,398,100,7,0,12783,100,0,100,0,100,0,100,81,79,21,100,0,100,4,100,0,100,0,100,0,100,0,0,1
131982,20181212,MC1,100,25,100,4,100,16561,100,18,100,4,100,0,100,0,94,398,100,7,0,12783,100,0,100,0,100,0,100,81,79,21,100,0,100,4,100,0,100,0,100,0,100,0,0,1
131982,20181211,MC1,100,25,100,4,100,16537,100,18,100,4,100,0,100,0,94,397,100,7,0,12783,100,0,100,0,100,0,100,81,79,21,100,0,100,4,100,0,100,0,100,0,100,0,0,1
131982,20181210,MC1,100,25,100,4,100,16513,100,18,100,4,100,0,100,0,94,397,100,7,0,12783,100,0,100,0,100,0,100,81,78,22,100,0,100,4,100,0,100,0,100,0,100,0,0,1
109832,20190930,MC1,100,0,100,0,100,23607,100,60,100,0,100,0,100,0,93,446,100,13,0,12852,100,0,100,0,100,0,100,246,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109832,20190929,MC1,100,0,100,0,100,23583,100,60,100,0,100,0,100,0,93,444,100,13,0,12852,100,0,100,0,100,0,100,246,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109832,20190928,MC1,100,0,100,0,100,23559,100,60,100,0,100,0,100,0,93,441,100,13,0,12852,100,0,100,0,100,0,100,245,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109832,20190927,MC1,100,0,100,0,100,23535,100,60,100,0,100,0,100,0,93,439,100,13,0,12852,100,0,100,0,100,0,100,245,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109832,20190926,MC1,100,0,100,0,100,23511,100,60,100,0,100,0,100,0,93,436,100,13,0,12852,100,0,100,0,100,0,100,245,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109832,20190925,MC1,100,0,100,0,100,23487,100,60,100,0,100,0,100,0,93,434,100,13,0,12852,100,0,100,0,100,0,100,245,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
189703,20190916,MC1,100,0,100,0,100,23230,100,26,100,0,100,0,100,0,93,475,100,8,0,12819,100,0,100,0,100,0,100,126,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
189703,20190915,MC1,100,0,100,0,100,23206,100,26,100,0,100,0,100,0,93,473,100,8,0,12819,100,0,100,0,100,0,100,126,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
189703,20190914,MC1,100,0,100,0,100,23182,100,26,100,0,100,0,100,0,93,471,100,8,0,12819,100,0,100,0,100,0,100,126,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
189703,20190913,MC1,100,0,100,0,100,23158,100,26,100,0,100,0,100,0,93,469,100,8,0,12819,100,0,100,0,100,0,100,126,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
189703,20190912,MC1,100,0,100,0,100,23134,100,26,100,0,100,0,100,0,93,467,100,8,0,12819,100,0,100,0,100,0,100,126,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
189703,20190911,MC1,100,0,100,0,100,23110,100,26,100,0,100,0,100,0,93,465,100,8,0,12819,100,0,100,0,100,0,100,126,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,1
21752,20190603,MC1,100,0,100,0,100,20665,100,23,100,0,100,0,100,0,96,265,100,11,0,12662,100,0,100,0,100,0,100,95,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
21752,20190602,MC1,100,0,100,0,100,20641,100,23,100,0,100,0,100,0,96,265,100,11,0,12662,100,0,100,0,100,0,100,95,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
21752,20190601,MC1,100,0,100,0,100,20617,100,23,100,0,100,0,100,0,96,265,100,11,0,12662,100,0,100,0,100,0,100,95,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
21752,20190531,MC1,100,0,100,0,100,20593,100,23,100,0,100,0,100,0,96,264,100,11,0,12662,100,0,100,0,100,0,100,95,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
21752,20190530,MC1,100,0,100,0,100,20569,100,23,100,0,100,0,100,0,96,264,100,11,0,12662,100,0,100,0,100,0,100,95,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
21752,20190529,MC1,100,0,100,0,100,20545,100,23,100,0,100,0,100,0,96,264,100,11,0,12662,100,0,100,0,100,0,100,95,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
10588,20190329,MC1,100,0,100,0,100,19130,100,23,100,0,100,0,100,0,91,563,100,11,0,12821,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
10588,20190328,MC1,100,0,100,0,100,19106,100,23,100,0,100,0,100,0,91,561,100,11,0,12821,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
10588,20190327,MC1,100,0,100,0,100,19082,100,23,100,0,100,0,100,0,91,560,100,11,0,12821,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
10588,20190326,MC1,100,0,100,0,100,19058,100,23,100,0,100,0,100,0,91,558,100,11,0,12821,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
10588,20190325,MC1,100,0,100,0,100,19034,100,23,100,0,100,0,100,0,92,557,100,11,0,12821,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
10588,20190324,MC1,100,0,100,0,100,19010,100,23,100,0,100,0,100,0,92,556,100,11,0,12821,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
131981,20190727,MC1,100,0,100,0,100,22008,100,20,100,0,100,0,100,0,93,461,100,7,0,12787,100,0,100,0,100,0,100,99,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,1
131981,20190726,MC1,100,0,100,0,100,21984,100,20,100,0,100,0,100,0,93,460,100,7,0,12787,100,0,100,0,100,0,100,99,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,1
131981,20190725,MC1,100,0,100,0,100,21960,100,20,100,0,100,0,100,0,93,460,100,7,0,12787,100,0,100,0,100,0,100,99,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
131981,20190724,MC1,100,0,100,0,100,21936,100,20,100,0,100,0,100,0,93,459,100,7,0,12787,100,0,100,0,100,0,100,99,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,1
131981,20190723,MC1,100,0,100,0,100,21912,100,20,100,0,100,0,100,0,93,458,100,7,0,12787,100,0,100,0,100,0,100,99,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
131981,20190722,MC1,100,0,100,0,100,21888,100,20,100,0,100,0,100,0,93,458,100,7,0,12787,100,0,100,0,100,0,100,99,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,1
41702,20190612,MC1,100,0,100,0,100,20927,100,20,100,0,100,0,100,0,87,846,100,8,0,12885,100,0,100,0,100,0,100,92,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
41702,20190611,MC1,100,0,100,0,100,20903,100,20,100,0,100,0,100,0,87,845,100,8,0,12885,100,0,100,0,100,0,100,92,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
41702,20190610,MC1,100,0,100,0,100,20879,100,20,100,0,100,0,100,0,87,844,100,8,0,12885,100,0,100,0,100,0,100,92,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
41702,20190609,MC1,100,0,100,0,100,20855,100,20,100,0,100,0,100,0,87,844,100,8,0,12885,100,0,100,0,100,0,100,92,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
41702,20190608,MC1,100,0,100,0,100,20831,100,20,100,0,100,0,100,0,87,843,100,8,0,12885,100,0,100,0,100,0,100,92,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
41702,20190607,MC1,100,0,100,0,100,20807,100,20,100,0,100,0,100,0,87,842,100,8,0,12885,100,0,100,0,100,0,100,92,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56300,20190504,MC1,100,0,100,0,100,19905,100,21,100,0,100,0,100,0,87,854,100,9,0,12949,100,0,100,0,100,0,100,93,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56300,20190503,MC1,100,0,100,0,100,19881,100,21,100,0,100,0,100,0,87,853,100,9,0,12949,100,0,100,0,100,0,100,93,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56300,20190502,MC1,100,0,100,0,100,19857,100,21,100,0,100,0,100,0,87,852,100,9,0,12949,100,0,100,0,100,0,100,93,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56300,20190501,MC1,100,0,100,0,100,19833,100,21,100,0,100,0,100,0,87,851,100,9,0,12949,100,0,100,0,100,0,100,93,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56300,20190430,MC1,100,0,100,0,100,19809,100,21,100,0,100,0,100,0,87,851,100,9,0,12949,100,0,100,0,100,0,100,93,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56300,20190429,MC1,100,0,100,0,100,19785,100,21,100,0,100,0,100,0,87,850,100,9,0,12949,100,0,100,0,100,0,100,93,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
74013,20180421,MC1,100,0,100,0,100,10954,100,33,100,0,100,0,100,0,99,76,100,8,0,12851,100,0,100,0,100,0,100,155,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
74013,20180420,MC1,100,0,100,0,100,10930,100,33,100,0,100,0,100,0,99,76,100,8,0,12851,100,0,100,0,100,0,100,155,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
74013,20180418,MC1,100,0,100,0,100,10882,100,33,100,0,100,0,100,0,99,75,100,8,0,12851,100,0,100,0,100,0,100,155,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
74013,20180417,MC1,100,0,100,0,100,10858,100,33,100,0,100,0,100,0,99,75,100,8,0,12851,100,0,100,0,100,0,100,155,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
74013,20180416,MC1,100,0,100,0,100,10834,100,33,100,0,100,0,100,0,99,75,100,8,0,12851,100,0,100,0,100,0,100,155,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109829,20190928,MC1,100,0,100,0,100,23559,100,60,100,0,100,0,100,0,93,450,100,13,0,12979,100,0,100,0,100,0,100,245,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109829,20190927,MC1,100,0,100,0,100,23535,100,60,100,0,100,0,100,0,93,447,100,13,0,12979,100,0,100,0,100,0,100,245,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109829,20190926,MC1,100,0,100,0,100,23511,100,60,100,0,100,0,100,0,93,445,100,13,0,12979,100,0,100,0,100,0,100,245,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109829,20190925,MC1,100,0,100,0,100,23487,100,60,100,0,100,0,100,0,93,442,100,13,0,12979,100,0,100,0,100,0,100,245,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109829,20190924,MC1,100,0,100,0,100,23463,100,60,100,0,100,0,100,0,93,439,100,13,0,12979,100,0,100,0,100,0,100,245,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
109829,20190923,MC1,100,0,100,0,100,23439,100,60,100,0,100,0,100,0,93,437,100,13,0,12979,100,0,100,0,100,0,100,245,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
9452,20190709,MC1,100,0,100,0,100,21591,100,71,100,0,100,0,100,0,94,386,100,18,0,12852,100,0,100,0,100,0,100,426,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
9452,20190708,MC1,100,0,100,0,100,21567,100,71,100,0,100,0,100,0,94,384,100,18,0,12852,100,0,100,0,100,0,100,426,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
9452,20190707,MC1,100,0,100,0,100,21543,100,71,100,0,100,0,100,0,94,382,100,18,0,12852,100,0,100,0,100,0,100,426,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
9452,20190706,MC1,100,0,100,0,100,21519,100,71,100,0,100,0,100,0,94,379,100,18,0,12852,100,0,100,0,100,0,100,426,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
9452,20190705,MC1,100,0,100,0,100,21495,100,71,100,0,100,0,100,0,94,377,100,18,0,12852,100,0,100,0,100,0,100,426,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
9452,20190704,MC1,100,0,100,0,100,21471,100,71,100,0,100,0,100,0,94,374,100,18,0,12852,100,0,100,0,100,0,100,426,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
70734,20191015,MC1,100,0,100,1,100,23904,100,32,100,1,100,0,100,0,95,359,100,14,0,12690,100,0,100,0,100,0,100,156,77,23,100,0,100,1,100,0,100,0,100,0,100,0,0,1
70734,20191014,MC1,100,0,100,1,100,23880,100,32,100,1,100,0,100,0,95,358,100,14,0,12690,100,0,100,0,100,0,100,156,77,23,100,0,100,1,100,0,100,0,100,0,100,0,0,1
70734,20191013,MC1,100,0,100,1,100,23856,100,32,100,1,100,0,100,0,95,357,100,14,0,12690,100,0,100,0,100,0,100,156,77,23,100,0,100,1,100,0,100,0,100,0,100,0,0,1
70734,20191012,MC1,100,0,100,1,100,23832,100,32,100,1,100,0,100,0,95,356,100,14,0,12690,100,0,100,0,100,0,100,156,77,23,100,0,100,1,100,0,100,0,100,0,100,0,0,1
70734,20191011,MC1,100,0,100,1,100,23808,100,32,100,1,100,0,100,0,95,355,100,14,0,12690,100,0,100,0,100,0,100,156,76,24,100,0,100,1,100,0,100,0,100,0,100,0,0,1
70734,20191010,MC1,100,0,100,1,100,23784,100,32,100,1,100,0,100,0,95,353,100,14,0,12690,100,0,100,0,100,0,100,156,76,24,100,0,100,1,100,0,100,0,100,0,100,0,0,1
63229,20190922,MC1,100,0,100,0,100,23356,100,26,100,0,100,0,100,0,93,488,100,8,0,12956,100,0,100,0,100,0,100,125,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,1
63229,20190921,MC1,100,0,100,0,100,23332,100,26,100,0,100,0,100,0,93,487,100,8,0,12956,100,0,100,0,100,0,100,125,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,1
63229,20190920,MC1,100,0,100,0,100,23308,100,26,100,0,100,0,100,0,93,487,100,8,0,12956,100,0,100,0,100,0,100,125,78,22,100,0,100,0,100,0,100,0,100,0,100,0,0,1
63229,20190919,MC1,100,0,100,0,100,23284,100,26,100,0,100,0,100,0,93,485,100,8,0,12956,100,0,100,0,100,0,100,125,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
