disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_206,r_206,is_null,is_broken
165381,20191021,MC1,100,0,100,1,100,24100,100,45,100,1,100,0,100,0,93,486,100,11,0,12532,100,0,100,0,100,0,100,181,73,27,100,0,100,1,100,0,100,0,100,0,100,0,0,1
165381,20191020,MC1,100,0,100,1,100,24076,100,45,100,1,100,0,100,0,93,485,100,11,0,12532,100,0,100,0,100,0,100,181,73,27,100,0,100,1,100,0,100,0,100,0,100,0,0,1
165381,20191019,MC1,100,0,100,1,100,24052,100,45,100,1,100,0,100,0,93,484,100,11,0,12532,100,0,100,0,100,0,100,181,73,27,100,0,100,1,100,0,100,0,100,0,100,0,0,1
165381,20191018,MC1,100,0,100,1,100,24028,100,45,100,1,100,0,100,0,93,482,100,11,0,12532,100,0,100,0,100,0,100,181,73,27,100,0,100,1,100,0,100,0,100,0,100,0,0,1
165381,20191017,MC1,100,0,100,1,100,24004,100,45,100,1,100,0,100,0,93,481,100,11,0,12532,100,0,100,0,100,0,100,181,73,27,100,0,100,1,100,0,100,0,100,0,100,0,0,1
165381,20191016,MC1,100,0,100,1,100,23980,100,45,100,1,100,0,100,0,93,480,100,11,0,12532,100,0,100,0,100,0,100,181,73,27,100,0,100,1,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
88339,20190424,MC1,100,0,100,2,100,19736,100,59,100,2,100,1,100,0,96,292,100,12,0,13009,100,0,100,0,100,0,100,186,75,25,100,0,100,2,100,0,100,0,100,0,100,1,0,1
88339,20190423,MC1,100,0,100,2,100,19712,100,59,100,2,100,1,100,0,96,292,100,12,0,13009,100,0,100,0,100,0,100,186,75,25,100,0,100,2,100,0,100,0,100,0,100,1,0,1
88339,20190422,MC1,100,0,100,2,100,19688,100,59,100,2,100,1,100,0,96,292,100,12,0,13009,100,0,100,0,100,0,100,186,75,25,100,0,100,2,100,0,100,0,100,0,100,1,0,1
88339,20190421,MC1,100,0,100,2,100,19664,100,59,100,2,100,1,100,0,96,292,100,12,0,13009,100,0,100,0,100,0,100,186,75,25,100,0,100,2,100,0,100,0,100,0,100,1,0,1
88339,20190420,MC1,100,0,100,2,100,19640,100,59,100,2,100,1,100,0,96,292,100,12,0,13009,100,0,100,0,100,0,100,186,75,25,100,0,100,2,100,0,100,0,100,0,100,1,0,1
88339,20190419,MC1,100,0,100,2,100,19616,100,59,100,2,100,1,100,0,96,292,100,12,0,13009,100,0,100,0,100,0,100,186,75,25,100,0,100,2,100,0,100,0,100,0,100,1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
93574,20191013,MC1,100,0,100,0,100,23894,100,50,100,0,100,0,100,0,76,1491,100,9,0,12915,100,0,100,0,100,0,100,180,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
93574,20191012,MC1,100,0,100,0,100,23870,100,50,100,0,100,0,100,0,76,1489,100,9,0,12915,100,0,100,0,100,0,100,180,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
93574,20191011,MC1,100,0,100,0,100,23846,100,50,100,0,100,0,100,0,76,1489,100,9,0,12915,100,0,100,0,100,0,100,180,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
93574,20191010,MC1,100,0,100,0,100,23822,100,50,100,0,100,0,100,0,77,1487,100,9,0,12915,100,0,100,0,100,0,100,180,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
93574,20191009,MC1,100,0,100,0,100,23798,100,50,100,0,100,0,100,0,77,1485,100,9,0,12915,100,0,100,0,100,0,100,180,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
93574,20191008,MC1,100,0,100,0,100,23774,100,50,100,0,100,0,100,0,77,1482,100,9,0,12915,100,0,100,0,100,0,100,180,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
198525,20190830,MC1,100,0,100,0,100,22814,100,47,100,0,100,0,100,0,94,411,100,11,0,12723,100,0,100,0,100,0,100,159,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
198525,20190829,MC1,100,0,100,0,100,22790,100,47,100,0,100,0,100,0,94,410,100,11,0,12723,100,0,100,0,100,0,100,159,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
198525,20190828,MC1,100,0,100,0,100,22766,100,47,100,0,100,0,100,0,94,409,100,11,0,12723,100,0,100,0,100,0,100,159,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
198525,20190827,MC1,100,0,100,0,100,22742,100,47,100,0,100,0,100,0,94,409,100,11,0,12723,100,0,100,0,100,0,100,159,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
198525,20190826,MC1,100,0,100,0,100,22718,100,47,100,0,100,0,100,0,94,408,100,11,0,12723,100,0,100,0,100,0,100,159,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
198525,20190825,MC1,100,0,100,0,100,22694,100,47,100,0,100,0,100,0,94,407,100,11,0,12723,100,0,100,0,100,0,100,159,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
76822,20190603,MC1,100,336,100,23,100,20709,100,34,100,23,100,0,100,0,94,323,100,9,0,12796,100,0,100,0,100,0,100,145,74,26,100,0,100,23,100,0,100,1,100,0,100,0,0,1
76822,20190602,MC1,100,336,100,23,100,20685,100,34,100,23,100,0,100,0,94,323,100,9,0,12796,100,0,100,0,100,0,100,145,74,26,100,0,100,23,100,0,100,0,100,0,100,0,0,1
76822,20190601,MC1,100,336,100,23,100,20661,100,34,100,23,100,0,100,0,94,322,100,9,0,12796,100,0,100,0,100,0,100,145,74,26,100,0,100,23,100,0,100,0,100,0,100,0,0,1
76822,20190531,MC1,100,336,100,23,100,20637,100,34,100,23,100,0,100,0,94,321,100,9,0,12796,100,0,100,0,100,0,100,145,72,28,100,0,100,23,100,0,100,0,100,0,100,0,0,1
76822,20190530,MC1,100,336,100,23,100,20613,100,34,100,23,100,0,100,0,94,320,100,9,0,12796,100,0,100,0,100,0,100,145,73,27,100,0,100,23,100,0,100,0,100,0,100,0,0,1
76822,20190529,MC1,100,336,100,23,100,20589,100,34,100,23,100,0,100,0,94,319,100,9,0,12796,100,0,100,0,100,0,100,145,74,26,100,0,100,23,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
197227,20190318,MC1,100,0,100,0,100,18845,100,23,100,0,100,0,100,0,95,351,100,10,0,12979,100,0,100,0,100,0,100,130,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197227,20190317,MC1,100,0,100,0,100,18821,100,23,100,0,100,0,100,0,95,348,100,10,0,12979,100,0,100,0,100,0,100,130,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197227,20190316,MC1,100,0,100,0,100,18797,100,23,100,0,100,0,100,0,95,346,100,10,0,12979,100,0,100,0,100,0,100,130,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197227,20190315,MC1,100,0,100,0,100,18773,100,23,100,0,100,0,100,0,95,344,100,10,0,12979,100,0,100,0,100,0,100,130,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197227,20190314,MC1,100,0,100,0,100,18749,100,23,100,0,100,0,100,0,95,341,100,10,0,12979,100,0,100,0,100,0,100,130,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197227,20190313,MC1,100,0,100,0,100,18725,100,23,100,0,100,0,100,0,95,339,100,10,0,12979,100,0,100,0,100,0,100,130,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
197234,20191021,MC1,100,0,100,0,100,24051,100,23,100,0,100,0,100,0,87,854,100,10,0,12853,100,0,100,0,100,0,100,131,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197234,20191020,MC1,100,0,100,0,100,24027,100,23,100,0,100,0,100,0,87,852,100,10,0,12853,100,0,100,0,100,0,100,131,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197234,20191019,MC1,100,0,100,0,100,24003,100,23,100,0,100,0,100,0,87,851,100,10,0,12853,100,0,100,0,100,0,100,131,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197234,20191018,MC1,100,0,100,0,100,23979,100,23,100,0,100,0,100,0,87,850,100,10,0,12853,100,0,100,0,100,0,100,131,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197234,20191017,MC1,100,0,100,0,100,23955,100,23,100,0,100,0,100,0,87,848,100,10,0,12853,100,0,100,0,100,0,100,131,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
197234,20191016,MC1,100,0,100,0,100,23931,100,23,100,0,100,0,100,0,87,847,100,10,0,12853,100,0,100,0,100,0,100,131,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
60505,20191011,MC1,100,0,100,0,100,23833,100,21,100,0,100,0,100,0,83,1054,100,9,0,13171,100,0,100,0,100,0,100,99,74,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60505,20191010,MC1,100,0,100,0,100,23809,100,21,100,0,100,0,100,0,84,1051,100,9,0,13171,100,0,100,0,100,0,100,99,72,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60505,20191009,MC1,100,0,100,0,100,23785,100,21,100,0,100,0,100,0,84,1050,100,9,0,13171,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60505,20191008,MC1,100,0,100,0,100,23761,100,21,100,0,100,0,100,0,84,1049,100,9,0,13171,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60505,20191007,MC1,100,0,100,0,100,23737,100,21,100,0,100,0,100,0,84,1048,100,9,0,13171,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60505,20191006,MC1,100,0,100,0,100,23713,100,21,100,0,100,0,100,0,84,1047,100,9,0,13171,100,0,100,0,100,0,100,99,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
56093,20191012,MC1,100,0,100,1,100,23409,100,24,100,1,100,1,100,0,86,891,100,8,0,12851,100,0,100,0,100,0,100,114,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
56093,20191011,MC1,100,0,100,1,100,23385,100,24,100,1,100,1,100,0,86,891,100,8,0,12851,100,0,100,0,100,0,100,114,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
56093,20191010,MC1,100,0,100,1,100,23361,100,24,100,1,100,1,100,0,86,889,100,8,0,12851,100,0,100,0,100,0,100,114,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
56093,20191009,MC1,100,0,100,1,100,23337,100,24,100,1,100,1,100,0,86,888,100,8,0,12851,100,0,100,0,100,0,100,114,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
56093,20191008,MC1,100,0,100,1,100,23313,100,24,100,1,100,1,100,0,86,888,100,8,0,12851,100,0,100,0,100,0,100,114,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
56093,20191007,MC1,100,0,100,1,100,23289,100,24,100,1,100,1,100,0,86,887,100,8,0,12851,100,0,100,0,100,0,100,114,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
56085,20190708,MC1,100,0,100,0,100,21552,100,20,100,0,100,0,100,0,86,892,100,8,0,12947,100,0,100,0,100,0,100,96,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56085,20190707,MC1,100,0,100,0,100,21528,100,20,100,0,100,0,100,0,86,892,100,8,0,12947,100,0,100,0,100,0,100,96,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56085,20190706,MC1,100,0,100,0,100,21504,100,20,100,0,100,0,100,0,86,892,100,8,0,12947,100,0,100,0,100,0,100,96,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56085,20190705,MC1,100,0,100,0,100,21480,100,20,100,0,100,0,100,0,86,892,100,8,0,12947,100,0,100,0,100,0,100,96,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56085,20190704,MC1,100,0,100,0,100,21456,100,20,100,0,100,0,100,0,86,892,100,8,0,12947,100,0,100,0,100,0,100,96,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56085,20190703,MC1,100,0,100,0,100,21435,100,19,100,0,100,0,100,0,86,892,100,7,0,12947,100,0,100,0,100,0,100,96,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56085,20190702,MC1,100,0,100,0,100,21411,100,19,100,0,100,0,100,0,86,890,100,7,0,12947,100,0,100,0,100,0,100,96,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
56990,20190918,MC1,100,0,100,0,100,23260,100,24,100,0,100,0,100,0,91,606,100,8,0,12915,100,0,100,0,100,0,100,94,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56990,20190917,MC1,100,0,100,0,100,23236,100,24,100,0,100,0,100,0,91,603,100,8,0,12915,100,0,100,0,100,0,100,94,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56990,20190916,MC1,100,0,100,0,100,23212,100,24,100,0,100,0,100,0,91,600,100,8,0,12915,100,0,100,0,100,0,100,94,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56990,20190915,MC1,100,0,100,0,100,23188,100,24,100,0,100,0,100,0,91,598,100,8,0,12915,100,0,100,0,100,0,100,94,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56990,20190914,MC1,100,0,100,0,100,23164,100,24,100,0,100,0,100,0,91,595,100,8,0,12915,100,0,100,0,100,0,100,94,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
56990,20190913,MC1,100,0,100,0,100,23140,100,24,100,0,100,0,100,0,91,592,100,8,0,12915,100,0,100,0,100,0,100,94,76,24,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
83581,20190627,MC1,100,0,100,1,100,21284,100,25,100,1,100,1,100,0,84,997,100,9,0,12978,100,0,100,0,100,0,100,86,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
83581,20190626,MC1,100,0,100,1,100,21260,100,25,100,1,100,1,100,0,84,995,100,9,0,12978,100,0,100,0,100,0,100,86,74,26,100,0,100,1,100,0,100,0,100,0,100,1,0,1
83581,20190625,MC1,100,0,100,1,100,21236,100,25,100,1,100,1,100,0,84,994,100,9,0,12978,100,0,100,0,100,0,100,86,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
83581,20190624,MC1,100,0,100,1,100,21212,100,25,100,1,100,1,100,0,84,992,100,9,0,12978,100,0,100,0,100,0,100,86,75,25,100,0,100,1,100,0,100,0,100,0,100,1,0,1
83581,20190623,MC1,100,0,100,1,100,21188,100,25,100,1,100,1,100,0,85,991,100,9,0,12978,100,0,100,0,100,0,100,86,74,26,100,0,100,1,100,0,100,0,100,0,100,1,0,1
83581,20190622,MC1,100,0,100,1,100,21164,100,25,100,1,100,1,100,0,85,989,100,9,0,12978,100,0,100,0,100,0,100,86,74,26,100,0,100,1,100,0,100,0,100,0,100,1,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
128746,20190419,MC1,100,0,100,0,100,19594,100,23,100,0,100,0,100,0,88,760,100,10,0,12792,100,0,100,0,100,0,100,114,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
128746,20190418,MC1,100,0,100,0,100,19570,100,23,100,0,100,0,100,0,88,759,100,10,0,12792,100,0,100,0,100,0,100,114,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
128746,20190417,MC1,100,0,100,0,100,19546,100,23,100,0,100,0,100,0,88,758,100,10,0,12792,100,0,100,0,100,0,100,114,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
128746,20190416,MC1,100,0,100,0,100,19522,100,23,100,0,100,0,100,0,88,757,100,10,0,12792,100,0,100,0,100,0,100,114,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
128746,20190415,MC1,100,0,100,0,100,19498,100,23,100,0,100,0,100,0,88,756,100,10,0,12792,100,0,100,0,100,0,100,114,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
128746,20190414,MC1,100,0,100,0,100,19474,100,23,100,0,100,0,100,0,88,754,100,10,0,12792,100,0,100,0,100,0,100,114,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
60509,20190612,MC1,100,0,100,0,100,20927,100,21,100,0,100,0,100,0,87,812,100,9,0,12916,100,0,100,0,100,0,100,98,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60509,20190611,MC1,100,0,100,0,100,20903,100,21,100,0,100,0,100,0,87,811,100,9,0,12916,100,0,100,0,100,0,100,98,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60509,20190610,MC1,100,0,100,0,100,20879,100,21,100,0,100,0,100,0,87,810,100,9,0,12916,100,0,100,0,100,0,100,98,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60509,20190609,MC1,100,0,100,0,100,20855,100,21,100,0,100,0,100,0,87,809,100,9,0,12916,100,0,100,0,100,0,100,98,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
60509,20190608,MC1,100,0,100,0,100,20831,100,21,100,0,100,0,100,0,87,808,100,9,0,12916,100,0,100,0,100,0,100,98,75,25,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
7541,20191004,MC1,100,0,100,0,100,23656,100,41,100,0,100,0,100,0,93,479,100,11,0,12820,100,0,100,0,100,0,100,159,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7541,20191003,MC1,100,0,100,0,100,23632,100,41,100,0,100,0,100,0,93,476,100,11,0,12820,100,0,100,0,100,0,100,159,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7541,20191002,MC1,100,0,100,0,100,23608,100,41,100,0,100,0,100,0,93,473,100,11,0,12820,100,0,100,0,100,0,100,159,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7541,20191001,MC1,100,0,100,0,100,23584,100,41,100,0,100,0,100,0,93,471,100,11,0,12820,100,0,100,0,100,0,100,159,73,27,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7541,20190930,MC1,100,0,100,0,100,23560,100,41,100,0,100,0,100,0,93,468,100,11,0,12820,100,0,100,0,100,0,100,159,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
7541,20190929,MC1,100,0,100,0,100,23536,100,41,100,0,100,0,100,0,93,465,100,11,0,12820,100,0,100,0,100,0,100,159,72,28,100,0,100,0,100,0,100,0,100,0,100,0,0,1
77412,20190823,MC1,100,0,100,2,100,22490,100,20,100,2,100,2,100,0,84,1038,100,8,0,12941,100,0,100,0,100,0,100,88,72,28,100,0,100,2,100,0,100,0,100,0,100,2,0,1
77412,20190822,MC1,100,0,100,2,100,22466,100,20,100,2,100,2,100,0,84,1036,100,8,0,12941,100,0,100,0,100,0,100,87,71,29,100,0,100,2,100,0,100,0,100,0,100,2,0,1
77412,20190821,MC1,100,0,100,2,100,22442,100,20,100,2,100,2,100,0,84,1035,100,8,0,12941,100,0,100,0,100,0,100,87,71,29,100,0,100,2,100,0,100,0,100,0,100,2,0,1
77412,20190820,MC1,100,0,100,2,100,22420,100,20,100,2,100,2,100,0,84,1034,100,8,0,12941,100,0,100,0,100,0,100,87,71,29,100,0,100,2,100,0,100,0,100,0,100,2,0,1
77412,20190819,MC1,100,0,100,2,100,22396,100,20,100,2,100,2,100,0,84,1032,100,8,0,12941,100,0,100,0,100,0,100,87,72,28,100,0,100,2,100,0,100,0,100,0,100,2,0,1
77412,20190818,MC1,100,0,100,2,100,22372,100,20,100,2,100,2,100,0,84,1030,100,8,0,12941,100,0,100,0,100,0,100,87,72,28,100,0,100,2,100,0,100,0,100,0,100,2,0,1
77412,20190817,MC1,100,0,100,2,100,22348,100,20,100,2,100,2,100,0,84,1029,100,8,0,12941,100,0,100,0,100,0,100,87,71,29,100,0,100,2,100,0,100,0,100,0,100,2,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
166385,20190720,MC1,100,2,100,4,100,21840,100,21,100,4,100,0,100,0,94,386,100,7,0,12655,100,0,100,0,100,0,100,96,76,24,100,2,100,4,100,0,100,0,100,0,100,0,0,1
166385,20190719,MC1,100,2,100,4,100,21816,100,21,100,4,100,0,100,0,94,384,100,7,0,12655,100,0,100,0,100,0,100,96,77,23,100,2,100,4,100,0,100,0,100,0,100,0,0,1
166385,20190718,MC1,100,2,100,4,100,21792,100,21,100,4,100,0,100,0,94,382,100,7,0,12655,100,0,100,0,100,0,100,96,77,23,100,2,100,4,100,0,100,0,100,0,100,0,0,1
166385,20190717,MC1,100,2,100,4,100,21766,100,21,100,4,100,0,100,0,94,380,100,7,0,12655,100,0,100,0,100,0,100,96,77,23,100,2,100,4,100,0,100,0,100,0,100,0,0,1
166385,20190716,MC1,100,2,100,4,100,21742,100,21,100,4,100,0,100,0,94,379,100,7,0,12655,100,0,100,0,100,0,100,96,77,23,100,2,100,4,100,0,100,0,100,0,100,0,0,1
166385,20190715,MC1,100,2,100,4,100,21718,100,21,100,4,100,0,100,0,94,378,100,7,0,12655,100,0,100,0,100,0,100,96,78,22,100,2,100,4,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
106888,20191124,MC1,100,0,100,0,100,24865,100,23,100,0,100,0,100,0,86,899,100,9,0,12659,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
106888,20191123,MC1,100,0,100,0,100,24840,100,23,100,0,100,0,100,0,86,899,100,9,0,12659,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
106888,20191122,MC1,100,0,100,0,100,24816,100,23,100,0,100,0,100,0,86,899,100,9,0,12659,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
106888,20191121,MC1,100,0,100,0,100,24792,100,23,100,0,100,0,100,0,86,899,100,9,0,12659,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
106888,20191120,MC1,100,0,100,0,100,24768,100,23,100,0,100,0,100,0,86,899,100,9,0,12659,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
106888,20191119,MC1,100,0,100,0,100,24744,100,23,100,0,100,0,100,0,86,899,100,9,0,12659,100,0,100,0,100,0,100,92,74,26,100,0,100,0,100,0,100,0,100,0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
166384,20190727,MC1,100,0,100,0,100,22007,100,21,100,0,100,0,100,0,93,461,100,7,0,12788,100,0,100,0,100,0,100,96,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
166384,20190726,MC1,100,0,100,0,100,21983,100,21,100,0,100,0,100,0,93,460,100,7,0,12788,100,0,100,0,100,0,100,96,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
166384,20190725,MC1,100,0,100,0,100,21959,100,21,100,0,100,0,100,0,93,460,100,7,0,12788,100,0,100,0,100,0,100,96,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
166384,20190724,MC1,100,0,100,0,100,21936,100,21,100,0,100,0,100,0,93,459,100,7,0,12788,100,0,100,0,100,0,100,96,77,23,100,0,100,0,100,0,100,0,100,0,100,0,0,1
