disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_206,r_206,n_211,r_211,is_null,is_broken
11716,20180807,MC2,100,0,100,0,100,847,100,21,100,0,100,0,100,0,100,2,100,18,0,7666,100,0,100,0,100,0,100,23,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11716,20180806,MC2,100,0,100,0,100,823,100,21,100,0,100,0,100,0,100,2,100,18,0,7666,100,0,100,0,100,0,100,23,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11716,20180805,MC2,100,0,100,0,100,799,100,21,100,0,100,0,100,0,100,2,100,18,0,7666,100,0,100,0,100,0,100,23,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11646,20180925,MC2,100,0,100,0,100,583,100,31,100,0,100,0,100,0,100,2,100,26,0,7666,100,0,100,0,100,0,100,11,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11646,20180924,MC2,100,0,100,0,100,559,100,31,100,0,100,0,100,0,100,2,100,26,0,7666,100,0,100,0,100,0,100,11,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11646,20180923,MC2,100,0,100,0,100,535,100,31,100,0,100,0,100,0,100,2,100,26,0,7666,100,0,100,0,100,0,100,11,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11646,20180922,MC2,100,0,100,0,100,511,100,31,100,0,100,0,100,0,100,2,100,26,0,7666,100,0,100,0,100,0,100,11,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11646,20180921,MC2,100,0,100,0,100,487,100,31,100,0,100,0,100,0,100,2,100,26,0,7666,100,0,100,0,100,0,100,11,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11646,20180920,MC2,100,0,100,0,100,463,100,31,100,0,100,0,100,0,100,2,100,26,0,7666,100,0,100,0,100,0,100,11,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11646,20180919,MC2,100,0,100,0,100,439,100,31,100,0,100,0,100,0,100,2,100,26,0,7666,100,0,100,0,100,0,100,11,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11796,20180823,MC2,100,0,100,0,100,534,100,21,100,0,100,0,100,0,100,7,100,17,0,7666,100,0,100,0,100,0,100,3,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11796,20180822,MC2,100,0,100,0,100,510,100,21,100,0,100,0,100,0,100,7,100,17,0,7666,100,0,100,0,100,0,100,3,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11796,20180821,MC2,100,0,100,0,100,486,100,21,100,0,100,0,100,0,100,7,100,17,0,7666,100,0,100,0,100,0,100,3,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11796,20180820,MC2,100,0,100,0,100,462,100,21,100,0,100,0,100,0,100,7,100,17,0,7666,100,0,100,0,100,0,100,3,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11796,20180819,MC2,100,0,100,0,100,438,100,21,100,0,100,0,100,0,100,7,100,17,0,7666,100,0,100,0,100,0,100,3,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11796,20180818,MC2,100,0,100,0,100,414,100,21,100,0,100,0,100,0,100,7,100,17,0,7666,100,0,100,0,100,0,100,3,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1181,20181101,MC2,100,0,100,0,100,4616,100,16,100,0,100,0,100,0,100,2,100,13,0,7666,100,0,100,0,100,0,100,27,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1181,20181031,MC2,100,0,100,0,100,4592,100,16,100,0,100,0,100,0,100,2,100,13,0,7666,100,0,100,0,100,0,100,27,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1181,20181029,MC2,100,0,100,0,100,4544,100,16,100,0,100,0,100,0,100,2,100,13,0,7666,100,0,100,0,100,0,100,27,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1181,20181028,MC2,100,0,100,0,100,4520,100,16,100,0,100,0,100,0,100,2,100,13,0,7666,100,0,100,0,100,0,100,27,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1181,20181026,MC2,100,0,100,0,100,4472,100,16,100,0,100,0,100,0,100,2,100,13,0,7666,100,0,100,0,100,0,100,27,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1187,20180811,MC2,100,0,100,0,100,2784,100,19,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,26,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1187,20180810,MC2,100,0,100,0,100,2760,100,19,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,26,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1187,20180809,MC2,100,0,100,0,100,2736,100,19,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,26,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1187,20180808,MC2,100,0,100,0,100,2712,100,19,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,26,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1187,20180807,MC2,100,0,100,0,100,2688,100,19,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,26,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1187,20180806,MC2,100,0,100,0,100,2664,100,19,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,26,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1187,20180805,MC2,100,0,100,0,100,2640,100,19,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,26,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1202,20180323,MC2,100,0,100,0,100,4926,100,15,100,0,100,0,100,0,100,23,100,8,0,7666,100,0,100,0,100,0,100,11,69,31,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1202,20180322,MC2,100,0,100,0,100,4902,100,15,100,0,100,0,100,0,100,22,100,8,0,7666,100,0,100,0,100,0,100,11,69,31,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1202,20180321,MC2,100,0,100,0,100,4878,100,15,100,0,100,0,100,0,100,22,100,8,0,7666,100,0,100,0,100,0,100,11,70,30,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1202,20180320,MC2,100,0,100,0,100,4854,100,15,100,0,100,0,100,0,100,22,100,8,0,7666,100,0,100,0,100,0,100,11,71,29,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1202,20180319,MC2,100,0,100,0,100,4830,100,15,100,0,100,0,100,0,100,22,100,8,0,7666,100,0,100,0,100,0,100,11,70,30,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1202,20180318,MC2,100,0,100,0,100,4806,100,15,100,0,100,0,100,0,100,22,100,8,0,7666,100,0,100,0,100,0,100,11,70,30,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1202,20180317,MC2,100,0,100,0,100,4782,100,15,100,0,100,0,100,0,100,22,100,8,0,7666,100,0,100,0,100,0,100,11,70,30,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11919,20190117,MC2,100,0,100,0,100,5370,100,19,100,0,100,0,100,0,91,308,100,11,0,7666,100,0,100,0,100,0,100,27,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11919,20190116,MC2,100,0,100,0,100,5346,100,19,100,0,100,0,100,0,91,306,100,11,0,7666,100,0,100,0,100,0,100,27,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11919,20190115,MC2,100,0,100,0,100,5322,100,19,100,0,100,0,100,0,91,304,100,11,0,7666,100,0,100,0,100,0,100,27,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11919,20190114,MC2,100,0,100,0,100,5298,100,19,100,0,100,0,100,0,91,302,100,11,0,7666,100,0,100,0,100,0,100,27,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11919,20190113,MC2,100,0,100,0,100,5274,100,19,100,0,100,0,100,0,91,300,100,11,0,7666,100,0,100,0,100,0,100,27,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11919,20190112,MC2,100,0,100,0,100,5250,100,19,100,0,100,0,100,0,91,297,100,11,0,7666,100,0,100,0,100,0,100,27,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
11919,20190111,MC2,100,0,100,0,100,5226,100,19,100,0,100,0,100,0,91,296,100,11,0,7666,100,0,100,0,100,0,100,27,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1203,20180922,MC2,100,0,100,0,100,2464,100,14,100,0,100,0,100,0,100,3,100,11,0,7666,100,0,100,0,100,0,100,20,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1203,20180921,MC2,100,0,100,0,100,2440,100,14,100,0,100,0,100,0,100,3,100,11,0,7666,100,0,100,0,100,0,100,20,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1203,20180920,MC2,100,0,100,0,100,2416,100,14,100,0,100,0,100,0,100,3,100,11,0,7666,100,0,100,0,100,0,100,20,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1203,20180919,MC2,100,0,100,0,100,2392,100,14,100,0,100,0,100,0,100,3,100,11,0,7666,100,0,100,0,100,0,100,20,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1203,20180918,MC2,100,0,100,0,100,2368,100,14,100,0,100,0,100,0,100,3,100,11,0,7666,100,0,100,0,100,0,100,20,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1203,20180917,MC2,100,0,100,0,100,2344,100,14,100,0,100,0,100,0,100,3,100,11,0,7666,100,0,100,0,100,0,100,20,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1203,20180916,MC2,100,0,100,0,100,2320,100,14,100,0,100,0,100,0,100,3,100,11,0,7666,100,0,100,0,100,0,100,20,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12096,20190529,MC2,100,0,100,1,100,8398,100,16,100,1,100,2,100,0,81,634,100,9,0,7665,100,0,100,0,100,0,100,24,76,24,100,0,100,1,100,0,100,0,100,0,100,2,-1,-1,0,0
12096,20190528,MC2,100,0,100,1,100,8374,100,16,100,1,100,2,100,0,81,632,100,9,0,7665,100,0,100,0,100,0,100,24,74,26,100,0,100,1,100,0,100,0,100,0,100,2,-1,-1,0,0
12096,20190527,MC2,100,0,100,1,100,8350,100,16,100,1,100,2,100,0,81,629,100,9,0,7665,100,0,100,0,100,0,100,24,75,25,100,0,100,1,100,0,100,0,100,0,100,2,-1,-1,0,0
12096,20190526,MC2,100,0,100,1,100,8326,100,16,100,1,100,2,100,0,81,627,100,9,0,7665,100,0,100,0,100,0,100,24,76,24,100,0,100,1,100,0,100,0,100,0,100,2,-1,-1,0,0
12096,20190525,MC2,100,0,100,1,100,8302,100,16,100,1,100,2,100,0,81,624,100,9,0,7665,100,0,100,0,100,0,100,24,76,24,100,0,100,1,100,0,100,0,100,0,100,2,-1,-1,0,0
12096,20190524,MC2,100,0,100,1,100,8278,100,16,100,1,100,2,100,0,81,622,100,9,0,7665,100,0,100,0,100,0,100,24,75,25,100,0,100,1,100,0,100,0,100,0,100,2,-1,-1,0,0
12096,20190523,MC2,100,0,100,1,100,8254,100,16,100,1,100,2,100,0,81,620,100,9,0,7665,100,0,100,0,100,0,100,24,75,25,100,0,100,1,100,0,100,0,100,0,100,2,-1,-1,0,0
12305,20180310,MC2,100,0,100,0,100,4507,100,30,100,0,100,0,100,0,100,16,100,16,0,7666,100,0,100,0,100,0,100,24,71,29,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12305,20180309,MC2,100,0,100,0,100,4483,100,30,100,0,100,0,100,0,100,16,100,16,0,7666,100,0,100,0,100,0,100,24,71,29,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12305,20180308,MC2,100,0,100,0,100,4459,100,30,100,0,100,0,100,0,100,16,100,16,0,7666,100,0,100,0,100,0,100,24,71,29,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12305,20180307,MC2,100,0,100,0,100,4436,100,30,100,0,100,0,100,0,100,16,100,16,0,7666,100,0,100,0,100,0,100,24,71,29,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12305,20180306,MC2,100,0,100,0,100,4412,100,30,100,0,100,0,100,0,100,16,100,16,0,7666,100,0,100,0,100,0,100,24,71,29,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12305,20180305,MC2,100,0,100,0,100,4388,100,30,100,0,100,0,100,0,100,15,100,16,0,7666,100,0,100,0,100,0,100,24,71,29,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12305,20180304,MC2,100,0,100,0,100,4364,100,30,100,0,100,0,100,0,100,15,100,16,0,7666,100,0,100,0,100,0,100,24,71,29,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12060,20190117,MC2,100,0,100,0,100,850,100,1,100,0,100,0,100,0,100,1,100,0,0,7666,100,0,100,0,100,0,100,1,56,44,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12060,20190116,MC2,100,0,100,0,100,826,100,1,100,0,100,0,100,0,100,1,100,0,0,7666,100,0,100,0,100,0,100,1,56,44,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12060,20190115,MC2,100,0,100,0,100,802,100,1,100,0,100,0,100,0,100,1,100,0,0,7666,100,0,100,0,100,0,100,1,56,44,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12060,20190114,MC2,100,0,100,0,100,778,100,1,100,0,100,0,100,0,100,1,100,0,0,7666,100,0,100,0,100,0,100,1,57,43,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12060,20190113,MC2,100,0,100,0,100,754,100,1,100,0,100,0,100,0,100,1,100,0,0,7666,100,0,100,0,100,0,100,1,57,43,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12060,20190112,MC2,100,0,100,0,100,730,100,1,100,0,100,0,100,0,100,1,100,0,0,7666,100,0,100,0,100,0,100,1,56,44,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12060,20190111,MC2,100,0,100,0,100,706,100,1,100,0,100,0,100,0,100,1,100,0,0,7666,100,0,100,0,100,0,100,1,57,43,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12092,20190117,MC2,100,1,100,2,100,3747,100,43,100,2,100,0,100,0,99,48,100,35,0,7664,100,0,100,0,100,0,100,36,57,43,100,1,100,2,100,0,100,0,100,0,100,0,-1,-1,0,0
12092,20190115,MC2,100,1,100,2,100,3699,100,43,100,2,100,0,100,0,99,48,100,35,0,7664,100,0,100,0,100,0,100,36,59,41,100,1,100,2,100,0,100,0,100,0,100,0,-1,-1,0,0
12092,20190114,MC2,100,1,100,2,100,3675,100,43,100,2,100,0,100,0,99,48,100,35,0,7664,100,0,100,0,100,0,100,36,59,41,100,1,100,2,100,0,100,0,100,0,100,0,-1,-1,0,0
12092,20190113,MC2,100,1,100,2,100,3651,100,43,100,2,100,0,100,0,99,48,100,35,0,7664,100,0,100,0,100,0,100,36,55,45,100,1,100,2,100,0,100,0,100,0,100,0,-1,-1,0,0
12092,20190112,MC2,100,1,100,2,100,3627,100,43,100,2,100,0,100,0,99,48,100,35,0,7664,100,0,100,0,100,0,100,36,59,41,100,1,100,2,100,0,100,0,100,0,100,0,-1,-1,0,0
12092,20190111,MC2,100,1,100,2,100,3603,100,43,100,2,100,0,100,0,99,48,100,35,0,7664,100,0,100,0,100,0,100,36,59,41,100,1,100,2,100,0,100,0,100,0,100,0,-1,-1,0,0
12102,20180811,MC2,100,0,100,0,100,9011,100,13,100,0,100,0,100,0,99,48,100,6,0,7666,100,0,100,0,100,0,100,7,68,32,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12102,20180810,MC2,100,0,100,0,100,8987,100,13,100,0,100,0,100,0,99,48,100,6,0,7666,100,0,100,0,100,0,100,7,68,32,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12102,20180809,MC2,100,0,100,0,100,8963,100,13,100,0,100,0,100,0,99,48,100,6,0,7666,100,0,100,0,100,0,100,7,68,32,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12102,20180808,MC2,100,0,100,0,100,8939,100,13,100,0,100,0,100,0,99,48,100,6,0,7666,100,0,100,0,100,0,100,7,67,33,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12102,20180807,MC2,100,0,100,0,100,8915,100,13,100,0,100,0,100,0,99,48,100,6,0,7666,100,0,100,0,100,0,100,7,68,32,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12102,20180806,MC2,100,0,100,0,100,8891,100,13,100,0,100,0,100,0,99,48,100,6,0,7666,100,0,100,0,100,0,100,7,68,32,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12102,20180805,MC2,100,0,100,0,100,8867,100,13,100,0,100,0,100,0,99,48,100,6,0,7666,100,0,100,0,100,0,100,7,68,32,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12177,20180811,MC2,100,0,100,0,100,3590,100,22,100,0,100,0,100,0,99,50,100,21,0,7666,100,0,100,0,100,0,100,27,66,34,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12177,20180810,MC2,100,0,100,0,100,3566,100,22,100,0,100,0,100,0,99,50,100,21,0,7666,100,0,100,0,100,0,100,27,66,34,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12177,20180809,MC2,100,0,100,0,100,3542,100,22,100,0,100,0,100,0,99,50,100,21,0,7666,100,0,100,0,100,0,100,27,66,34,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12177,20180808,MC2,100,0,100,0,100,3518,100,22,100,0,100,0,100,0,99,50,100,21,0,7666,100,0,100,0,100,0,100,27,66,34,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12177,20180807,MC2,100,0,100,0,100,3494,100,22,100,0,100,0,100,0,99,49,100,21,0,7666,100,0,100,0,100,0,100,27,66,34,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12177,20180805,MC2,100,0,100,0,100,3446,100,22,100,0,100,0,100,0,99,49,100,21,0,7666,100,0,100,0,100,0,100,27,66,34,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12160,20181223,MC2,100,0,100,0,100,5046,100,16,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,27,80,20,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12160,20181222,MC2,100,0,100,0,100,5022,100,16,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,27,80,20,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12160,20181220,MC2,100,0,100,0,100,4974,100,16,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,27,80,20,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12160,20181219,MC2,100,0,100,0,100,4950,100,16,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,27,80,20,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12160,20181218,MC2,100,0,100,0,100,4926,100,16,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,27,80,20,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12160,20181217,MC2,100,0,100,0,100,4902,100,16,100,0,100,0,100,0,100,5,100,11,0,7666,100,0,100,0,100,0,100,27,81,19,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12578,20180530,MC2,100,0,100,0,100,6322,100,10,100,0,100,0,100,0,100,22,100,4,0,7666,100,0,100,0,100,0,100,9,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12578,20180529,MC2,100,0,100,0,100,6298,100,10,100,0,100,0,100,0,100,21,100,4,0,7666,100,0,100,0,100,0,100,9,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12578,20180528,MC2,100,0,100,0,100,6274,100,10,100,0,100,0,100,0,100,21,100,4,0,7666,100,0,100,0,100,0,100,9,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12578,20180527,MC2,100,0,100,0,100,6250,100,10,100,0,100,0,100,0,100,21,100,4,0,7666,100,0,100,0,100,0,100,9,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12578,20180526,MC2,100,0,100,0,100,6226,100,10,100,0,100,0,100,0,100,21,100,4,0,7666,100,0,100,0,100,0,100,9,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12578,20180525,MC2,100,0,100,0,100,6202,100,10,100,0,100,0,100,0,100,21,100,4,0,7666,100,0,100,0,100,0,100,9,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12578,20180524,MC2,100,0,100,0,100,6178,100,10,100,0,100,0,100,0,100,21,100,4,0,7666,100,0,100,0,100,0,100,9,72,28,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1236,20190212,MC2,100,0,100,0,100,6807,100,57,100,0,100,0,100,0,99,54,100,54,0,7666,100,0,100,0,100,0,100,45,63,37,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1236,20190211,MC2,100,0,100,0,100,6783,100,57,100,0,100,0,100,0,99,53,100,54,0,7666,100,0,100,0,100,0,100,45,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1236,20190210,MC2,100,0,100,0,100,6759,100,57,100,0,100,0,100,0,99,53,100,54,0,7666,100,0,100,0,100,0,100,45,63,37,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1236,20190209,MC2,100,0,100,0,100,6735,100,57,100,0,100,0,100,0,99,53,100,54,0,7666,100,0,100,0,100,0,100,45,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1236,20190208,MC2,100,0,100,0,100,6711,100,57,100,0,100,0,100,0,99,52,100,54,0,7666,100,0,100,0,100,0,100,45,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1236,20190207,MC2,100,0,100,0,100,6687,100,57,100,0,100,0,100,0,99,52,100,54,0,7666,100,0,100,0,100,0,100,45,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
1236,20190206,MC2,100,0,100,0,100,6663,100,57,100,0,100,0,100,0,99,52,100,54,0,7666,100,0,100,0,100,0,100,45,62,38,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12790,20190727,MC2,100,0,100,0,100,2960,100,41,100,0,100,0,100,0,99,51,100,26,0,7666,100,0,100,0,100,0,100,18,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12790,20190726,MC2,100,0,100,0,100,2936,100,41,100,0,100,0,100,0,99,51,100,26,0,7666,100,0,100,0,100,0,100,18,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12790,20190725,MC2,100,0,100,0,100,2912,100,41,100,0,100,0,100,0,99,51,100,26,0,7666,100,0,100,0,100,0,100,18,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12790,20190724,MC2,100,0,100,0,100,2888,100,41,100,0,100,0,100,0,99,51,100,26,0,7666,100,0,100,0,100,0,100,18,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12790,20190723,MC2,100,0,100,0,100,2864,100,41,100,0,100,0,100,0,99,51,100,26,0,7666,100,0,100,0,100,0,100,18,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12790,20190722,MC2,100,0,100,0,100,2840,100,41,100,0,100,0,100,0,99,51,100,26,0,7666,100,0,100,0,100,0,100,18,73,27,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12790,20190721,MC2,100,0,100,0,100,2816,100,41,100,0,100,0,100,0,99,51,100,26,0,7666,100,0,100,0,100,0,100,18,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12568,20190403,MC2,100,0,100,1,100,14066,100,16,100,1,100,1,100,0,98,93,100,7,0,7665,100,0,100,0,100,0,100,10,71,29,100,0,100,1,100,0,100,0,100,0,100,1,-1,-1,0,0
12568,20190402,MC2,100,0,100,1,100,14042,100,16,100,1,100,1,100,0,98,93,100,7,0,7665,100,0,100,0,100,0,100,10,71,29,100,0,100,1,100,0,100,0,100,0,100,1,-1,-1,0,0
12568,20190401,MC2,100,0,100,1,100,14018,100,16,100,1,100,1,100,0,98,93,100,7,0,7665,100,0,100,0,100,0,100,10,71,29,100,0,100,1,100,0,100,0,100,0,100,1,-1,-1,0,0
12568,20190331,MC2,100,0,100,1,100,13994,100,16,100,1,100,1,100,0,98,93,100,7,0,7665,100,0,100,0,100,0,100,10,71,29,100,0,100,1,100,0,100,0,100,0,100,1,-1,-1,0,0
12568,20190330,MC2,100,0,100,1,100,13970,100,16,100,1,100,1,100,0,98,93,100,7,0,7665,100,0,100,0,100,0,100,10,71,29,100,0,100,1,100,0,100,0,100,0,100,1,-1,-1,0,0
12568,20190329,MC2,100,0,100,1,100,13946,100,16,100,1,100,1,100,0,98,92,100,7,0,7665,100,0,100,0,100,0,100,10,71,29,100,0,100,1,100,0,100,0,100,0,100,1,-1,-1,0,0
12568,20190328,MC2,100,0,100,1,100,13922,100,16,100,1,100,1,100,0,98,92,100,7,0,7665,100,0,100,0,100,0,100,10,71,29,100,0,100,1,100,0,100,0,100,0,100,1,-1,-1,0,0
12772,20190712,MC2,100,0,100,0,100,11711,100,24,100,0,100,0,100,0,100,12,100,23,0,7666,100,0,100,0,100,0,100,21,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12772,20190711,MC2,100,0,100,0,100,11687,100,24,100,0,100,0,100,0,100,12,100,23,0,7666,100,0,100,0,100,0,100,21,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12772,20190710,MC2,100,0,100,0,100,11663,100,24,100,0,100,0,100,0,100,12,100,23,0,7666,100,0,100,0,100,0,100,21,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12772,20190709,MC2,100,0,100,0,100,11639,100,24,100,0,100,0,100,0,100,12,100,23,0,7666,100,0,100,0,100,0,100,21,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12772,20190708,MC2,100,0,100,0,100,11615,100,24,100,0,100,0,100,0,100,12,100,23,0,7666,100,0,100,0,100,0,100,21,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
12772,20190707,MC2,100,0,100,0,100,11591,100,24,100,0,100,0,100,0,100,12,100,23,0,7666,100,0,100,0,100,0,100,21,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,0
