disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_170,r_170,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_183,r_183,n_184,r_184,n_187,r_187,n_188,r_188,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_206,r_206,n_211,r_211,is_null,is_broken
8786,20190503,MC2,100,0,100,2,100,7065,100,7,100,2,100,0,100,0,97,120,100,0,0,7664,100,0,100,0,100,0,100,2,62,38,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
8786,20190502,MC2,100,0,100,2,100,7041,100,7,100,2,100,0,100,0,97,120,100,0,0,7664,100,0,100,0,100,0,100,2,62,38,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
8786,20190501,MC2,100,0,100,2,100,7017,100,7,100,2,100,0,100,0,97,119,100,0,0,7664,100,0,100,0,100,0,100,2,62,38,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
8786,20190430,MC2,100,0,100,2,100,6993,100,7,100,2,100,0,100,0,97,119,100,0,0,7664,100,0,100,0,100,0,100,2,61,39,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
20334,20180509,MC2,100,173503,100,8,100,1731,100,15,100,8,100,0,100,0,100,30,100,14,0,7658,100,0,100,0,100,173502,100,14,60,40,100,1,100,8,100,0,100,0,100,0,100,0,-1,-1,0,1
20334,20180508,MC2,100,1,100,8,100,1707,100,15,100,8,100,0,100,0,100,29,100,14,0,7658,100,0,100,0,100,0,100,14,56,44,100,1,100,8,100,0,100,0,100,0,100,0,-1,-1,0,1
20334,20180507,MC2,100,1,100,8,100,1683,100,15,100,8,100,0,100,0,100,29,100,14,0,7658,100,0,100,0,100,0,100,14,58,42,100,1,100,8,100,0,100,0,100,0,100,0,-1,-1,0,1
20334,20180506,MC2,100,1,100,8,100,1659,100,15,100,8,100,0,100,0,100,29,100,14,0,7658,100,0,100,0,100,0,100,14,58,42,100,1,100,8,100,0,100,0,100,0,100,0,-1,-1,0,1
20334,20180505,MC2,100,1,100,8,100,1635,100,15,100,8,100,0,100,0,100,28,100,14,0,7658,100,0,100,0,100,0,100,14,58,42,100,1,100,8,100,0,100,0,100,0,100,0,-1,-1,0,1
20334,20180504,MC2,100,1,100,8,100,1611,100,15,100,8,100,0,100,0,100,28,100,14,0,7658,100,0,100,0,100,0,100,14,56,44,100,1,100,8,100,0,100,0,100,0,100,0,-1,-1,0,1
20334,20180503,MC2,100,1,100,8,100,1587,100,15,100,8,100,0,100,0,100,27,100,14,0,7658,100,0,100,0,100,0,100,14,57,43,100,1,100,8,100,0,100,0,100,0,100,0,-1,-1,0,1
7650,20181225,MC2,100,0,100,1,100,3969,100,3,100,1,100,0,100,0,100,6,100,0,0,7665,100,0,100,0,100,0,100,2,62,38,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
7650,20181224,MC2,100,0,100,1,100,3945,100,3,100,1,100,0,100,0,100,6,100,0,0,7665,100,0,100,0,100,0,100,2,62,38,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
7650,20181223,MC2,100,0,100,1,100,3921,100,3,100,1,100,0,100,0,100,6,100,0,0,7665,100,0,100,0,100,0,100,2,62,38,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
7650,20181222,MC2,100,0,100,1,100,3897,100,3,100,1,100,0,100,0,100,6,100,0,0,7665,100,0,100,0,100,0,100,2,62,38,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
7650,20181221,MC2,100,0,100,1,100,3873,100,3,100,1,100,0,100,0,100,6,100,0,0,7665,100,0,100,0,100,0,100,2,62,38,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
7650,20181220,MC2,100,0,100,1,100,3849,100,3,100,1,100,0,100,0,100,6,100,0,0,7665,100,0,100,0,100,0,100,2,62,38,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
7650,20181219,MC2,100,0,100,1,100,3825,100,3,100,1,100,0,100,0,100,6,100,0,0,7665,100,0,100,0,100,0,100,2,60,40,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
702,20180815,MC2,100,0,100,0,100,3670,100,16,100,0,100,0,100,0,99,54,100,15,0,7666,100,0,100,0,100,0,100,21,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
702,20180814,MC2,100,0,100,0,100,3646,100,16,100,0,100,0,100,0,99,54,100,15,0,7666,100,0,100,0,100,0,100,21,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
702,20180813,MC2,100,0,100,0,100,3622,100,16,100,0,100,0,100,0,99,53,100,15,0,7666,100,0,100,0,100,0,100,21,61,39,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
702,20180812,MC2,100,0,100,0,100,3598,100,16,100,0,100,0,100,0,99,53,100,15,0,7666,100,0,100,0,100,0,100,21,61,39,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
621,20181020,MC2,100,9278,100,3,100,5282,100,23,100,3,100,0,100,0,98,71,100,22,0,7663,100,0,100,0,100,9278,100,28,61,39,100,0,100,3,100,0,100,0,100,0,100,0,-1,-1,0,1
621,20181019,MC2,100,0,100,1,100,5258,100,23,100,1,100,0,100,0,98,70,100,22,0,7665,100,0,100,0,100,0,100,28,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
621,20181018,MC2,100,0,100,1,100,5234,100,23,100,1,100,0,100,0,98,70,100,22,0,7665,100,0,100,0,100,0,100,28,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
621,20181017,MC2,100,0,100,1,100,5210,100,23,100,1,100,0,100,0,98,70,100,22,0,7665,100,0,100,0,100,0,100,28,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
621,20181016,MC2,100,0,100,1,100,5186,100,23,100,1,100,0,100,0,98,69,100,22,0,7665,100,0,100,0,100,0,100,28,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
621,20181015,MC2,100,0,100,1,100,5162,100,23,100,1,100,0,100,0,98,69,100,22,0,7665,100,0,100,0,100,0,100,28,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
621,20181014,MC2,100,0,100,1,100,5138,100,23,100,1,100,0,100,0,98,69,100,22,0,7665,100,0,100,0,100,0,100,28,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
17556,20181122,MC2,100,0,100,7,100,6048,100,18,100,7,100,0,100,0,98,80,100,15,0,7659,100,0,100,0,100,0,100,23,58,42,100,0,100,7,100,0,100,8,100,0,100,0,-1,-1,0,1
17556,20181121,MC2,100,0,100,7,100,6024,100,18,100,7,100,0,100,0,98,80,100,15,0,7659,100,0,100,0,100,0,100,23,58,42,100,0,100,7,100,0,100,8,100,0,100,0,-1,-1,0,1
17556,20181120,MC2,100,0,100,7,100,6000,100,18,100,7,100,0,100,0,98,80,100,15,0,7659,100,0,100,0,100,0,100,23,59,41,100,0,100,7,100,0,100,8,100,0,100,0,-1,-1,0,1
17556,20181119,MC2,100,0,100,7,100,5976,100,18,100,7,100,0,100,0,98,79,100,15,0,7659,100,0,100,0,100,0,100,23,61,39,100,0,100,7,100,0,100,8,100,0,100,0,-1,-1,0,1
17556,20181118,MC2,100,0,100,7,100,5952,100,18,100,7,100,0,100,0,98,79,100,15,0,7659,100,0,100,0,100,0,100,23,61,39,100,0,100,7,100,0,100,8,100,0,100,0,-1,-1,0,1
17556,20181117,MC2,100,0,100,7,100,5928,100,18,100,7,100,0,100,0,98,79,100,15,0,7659,100,0,100,0,100,0,100,23,61,39,100,0,100,7,100,0,100,8,100,0,100,0,-1,-1,0,1
17556,20181116,MC2,100,0,100,7,100,5904,100,18,100,7,100,0,100,0,98,79,100,15,0,7659,100,0,100,0,100,0,100,23,56,44,100,0,100,7,100,0,100,0,100,0,100,0,-1,-1,0,1
3659,20191016,MC2,100,0,100,0,100,13992,100,39,100,0,100,0,100,0,96,130,100,35,0,7666,100,0,100,0,100,0,100,31,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3659,20191015,MC2,100,0,100,0,100,13968,100,39,100,0,100,0,100,0,96,130,100,35,0,7666,100,0,100,0,100,0,100,31,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3659,20191014,MC2,100,0,100,0,100,13944,100,39,100,0,100,0,100,0,96,130,100,35,0,7666,100,0,100,0,100,0,100,31,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3659,20191013,MC2,100,0,100,0,100,13920,100,39,100,0,100,0,100,0,96,130,100,35,0,7666,100,0,100,0,100,0,100,31,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3659,20191012,MC2,100,0,100,0,100,13896,100,39,100,0,100,0,100,0,96,130,100,35,0,7666,100,0,100,0,100,0,100,31,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
7337,20181014,MC2,100,8,100,5,100,5134,100,19,100,5,100,0,100,0,98,71,100,18,0,7661,100,0,100,0,100,8,100,21,58,42,100,0,100,5,100,0,100,0,100,0,100,0,-1,-1,0,1
7337,20181013,MC2,100,0,100,0,100,5110,100,19,100,0,100,0,100,0,98,71,100,18,0,7666,100,0,100,0,100,0,100,21,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
7337,20181012,MC2,100,0,100,0,100,5086,100,19,100,0,100,0,100,0,98,71,100,18,0,7666,100,0,100,0,100,0,100,21,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
7337,20181011,MC2,100,0,100,0,100,5062,100,19,100,0,100,0,100,0,98,70,100,18,0,7666,100,0,100,0,100,0,100,21,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
7337,20181010,MC2,100,0,100,0,100,5038,100,19,100,0,100,0,100,0,98,70,100,18,0,7666,100,0,100,0,100,0,100,21,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
7337,20181009,MC2,100,0,100,0,100,5014,100,19,100,0,100,0,100,0,98,70,100,18,0,7666,100,0,100,0,100,0,100,21,59,41,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
7337,20181008,MC2,100,0,100,0,100,4990,100,19,100,0,100,0,100,0,98,70,100,18,0,7666,100,0,100,0,100,0,100,21,58,42,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
9420,20190831,MC2,100,0,100,1,100,12793,100,32,100,1,100,0,100,0,100,12,100,24,0,7665,100,0,100,0,100,0,100,21,79,21,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
9420,20190830,MC2,100,0,100,1,100,12769,100,32,100,1,100,0,100,0,100,12,100,24,0,7665,100,0,100,0,100,0,100,21,79,21,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
9420,20190829,MC2,100,0,100,1,100,12745,100,32,100,1,100,0,100,0,100,12,100,24,0,7665,100,0,100,0,100,0,100,21,79,21,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
9420,20190828,MC2,100,0,100,1,100,12721,100,32,100,1,100,0,100,0,100,12,100,24,0,7665,100,0,100,0,100,0,100,21,79,21,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
5923,20181013,MC2,100,3,100,7,100,5123,100,54,100,7,100,0,100,0,98,67,100,53,0,7659,100,0,100,0,100,3,100,36,62,38,100,0,100,7,100,0,100,0,100,0,100,0,-1,-1,0,1
5923,20181012,MC2,100,0,100,1,100,5099,100,54,100,1,100,0,100,0,98,67,100,53,0,7665,100,0,100,0,100,0,100,36,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
5923,20181010,MC2,100,0,100,1,100,5051,100,54,100,1,100,0,100,0,98,66,100,53,0,7665,100,0,100,0,100,0,100,36,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
5923,20181009,MC2,100,0,100,1,100,5027,100,54,100,1,100,0,100,0,98,66,100,53,0,7665,100,0,100,0,100,0,100,36,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
5923,20181008,MC2,100,0,100,1,100,5003,100,54,100,1,100,0,100,0,98,66,100,53,0,7665,100,0,100,0,100,0,100,36,61,39,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
5923,20181007,MC2,100,0,100,1,100,4979,100,54,100,1,100,0,100,0,98,66,100,53,0,7665,100,0,100,0,100,0,100,36,62,38,100,0,100,1,100,0,100,0,100,0,100,0,-1,-1,0,1
19702,20181106,MC2,100,22717,100,4,100,5714,100,20,100,4,100,0,100,0,98,75,100,19,0,7662,100,0,100,0,100,22716,100,27,60,40,100,1,100,4,100,0,100,0,100,0,100,0,-1,-1,0,1
19702,20181105,MC2,100,0,100,2,100,5690,100,20,100,2,100,0,100,0,98,75,100,19,0,7664,100,0,100,0,100,0,100,27,60,40,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
19702,20181104,MC2,100,0,100,2,100,5666,100,20,100,2,100,0,100,0,98,74,100,19,0,7664,100,0,100,0,100,0,100,27,60,40,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
19702,20181103,MC2,100,0,100,2,100,5642,100,20,100,2,100,0,100,0,98,74,100,19,0,7664,100,0,100,0,100,0,100,27,60,40,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
19702,20181102,MC2,100,0,100,2,100,5618,100,20,100,2,100,0,100,0,98,74,100,19,0,7664,100,0,100,0,100,0,100,27,60,40,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
19702,20181101,MC2,100,0,100,2,100,5594,100,20,100,2,100,0,100,0,98,74,100,19,0,7664,100,0,100,0,100,0,100,27,60,40,100,0,100,2,100,0,100,0,100,0,100,0,-1,-1,0,1
19702,20181031,MC2,100,0,100,0,100,5570,100,20,100,0,100,0,100,0,98,73,100,19,0,7666,100,0,100,0,100,0,100,27,60,40,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22609,20190211,MC2,100,0,100,0,100,8094,100,24,100,0,100,0,100,0,100,13,100,23,0,7666,100,0,100,0,100,0,100,16,81,19,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22609,20190210,MC2,100,0,100,0,100,8070,100,24,100,0,100,0,100,0,100,13,100,23,0,7666,100,0,100,0,100,0,100,16,82,18,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22609,20190209,MC2,100,0,100,0,100,8046,100,24,100,0,100,0,100,0,100,13,100,23,0,7666,100,0,100,0,100,0,100,16,81,19,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22609,20190208,MC2,100,0,100,0,100,8022,100,24,100,0,100,0,100,0,100,13,100,23,0,7666,100,0,100,0,100,0,100,16,82,18,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
22609,20190207,MC2,100,0,100,0,100,7998,100,24,100,0,100,0,100,0,100,13,100,23,0,7666,100,0,100,0,100,0,100,16,81,19,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
19405,20191129,MC2,100,0,100,0,100,12842,100,28,100,0,100,0,100,0,100,5,100,21,0,7666,100,0,100,0,100,0,100,9,83,17,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
19405,20191128,MC2,100,0,100,0,100,12819,100,27,100,0,100,0,100,0,100,5,100,20,0,7666,100,0,100,0,100,0,100,8,82,18,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
19405,20191127,MC2,100,0,100,0,100,12792,100,27,100,0,100,0,100,0,100,5,100,20,0,7666,100,0,100,0,100,0,100,8,83,17,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
19405,20191126,MC2,100,0,100,0,100,12768,100,27,100,0,100,0,100,0,100,5,100,20,0,7666,100,0,100,0,100,0,100,8,83,17,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
19405,20191125,MC2,100,0,100,0,100,12745,100,27,100,0,100,0,100,0,100,5,100,20,0,7666,100,0,100,0,100,0,100,8,83,17,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
19405,20191124,MC2,100,0,100,0,100,12721,100,27,100,0,100,0,100,0,100,5,100,20,0,7666,100,0,100,0,100,0,100,8,83,17,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
19405,20191123,MC2,100,0,100,0,100,12697,100,27,100,0,100,0,100,0,100,5,100,20,0,7666,100,0,100,0,100,0,100,8,83,17,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
18936,20181230,MC2,100,0,100,0,100,5279,100,28,100,0,100,0,100,0,100,8,100,22,0,7666,100,0,100,0,100,0,100,8,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
18936,20181229,MC2,100,0,100,0,100,5255,100,28,100,0,100,0,100,0,100,8,100,22,0,7666,100,0,100,0,100,0,100,8,78,22,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
18936,20181228,MC2,100,0,100,0,100,5231,100,28,100,0,100,0,100,0,100,8,100,22,0,7666,100,0,100,0,100,0,100,8,78,22,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
18936,20181227,MC2,100,0,100,0,100,5207,100,28,100,0,100,0,100,0,100,8,100,22,0,7666,100,0,100,0,100,0,100,8,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
18936,20181226,MC2,100,0,100,0,100,5183,100,28,100,0,100,0,100,0,100,8,100,22,0,7666,100,0,100,0,100,0,100,8,78,22,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
18936,20181225,MC2,100,0,100,0,100,5159,100,28,100,0,100,0,100,0,100,8,100,22,0,7666,100,0,100,0,100,0,100,8,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
9945,20191127,MC2,100,0,100,7,100,12266,100,20,100,7,100,0,100,0,100,3,100,17,0,7659,100,0,100,0,100,0,100,6,76,24,100,0,100,7,100,0,100,1,100,0,100,0,-1,-1,0,1
9945,20191126,MC2,100,0,100,7,100,12242,100,20,100,7,100,0,100,0,100,3,100,17,0,7659,100,0,100,0,100,0,100,6,75,25,100,0,100,7,100,0,100,1,100,0,100,0,-1,-1,0,1
3745,20181222,MC2,100,0,100,0,100,4615,100,32,100,0,100,0,100,0,97,117,100,24,0,7666,100,0,100,0,100,0,100,12,81,19,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3745,20181221,MC2,100,0,100,0,100,4591,100,32,100,0,100,0,100,0,97,116,100,24,0,7666,100,0,100,0,100,0,100,12,79,21,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3745,20181220,MC2,100,0,100,0,100,4567,100,32,100,0,100,0,100,0,97,115,100,24,0,7666,100,0,100,0,100,0,100,12,80,20,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3745,20181219,MC2,100,0,100,0,100,4543,100,32,100,0,100,0,100,0,97,114,100,24,0,7666,100,0,100,0,100,0,100,12,80,20,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3745,20181218,MC2,100,0,100,0,100,4519,100,32,100,0,100,0,100,0,97,113,100,24,0,7666,100,0,100,0,100,0,100,12,80,20,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3506,20180910,MC2,100,0,100,0,100,1177,100,21,100,0,100,0,100,0,100,2,100,17,0,7666,100,0,100,0,100,0,100,5,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3506,20180909,MC2,100,0,100,0,100,1149,100,21,100,0,100,0,100,0,100,2,100,17,0,7666,100,0,100,0,100,0,100,5,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3506,20180908,MC2,100,0,100,0,100,1125,100,21,100,0,100,0,100,0,100,2,100,17,0,7666,100,0,100,0,100,0,100,5,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3506,20180907,MC2,100,0,100,0,100,1101,100,21,100,0,100,0,100,0,100,2,100,17,0,7666,100,0,100,0,100,0,100,5,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3506,20180906,MC2,100,0,100,0,100,1077,100,21,100,0,100,0,100,0,100,2,100,17,0,7666,100,0,100,0,100,0,100,5,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
3506,20180905,MC2,100,0,100,0,100,1053,100,21,100,0,100,0,100,0,100,2,100,17,0,7666,100,0,100,0,100,0,100,5,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6489,20190107,MC2,100,0,100,0,100,5070,100,25,100,0,100,0,100,0,77,775,100,17,0,7666,100,0,100,0,100,0,100,7,77,23,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6489,20190106,MC2,100,0,100,0,100,5046,100,25,100,0,100,0,100,0,77,773,100,17,0,7666,100,0,100,0,100,0,100,7,77,23,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6489,20190105,MC2,100,0,100,0,100,5022,100,25,100,0,100,0,100,0,77,771,100,17,0,7666,100,0,100,0,100,0,100,7,77,23,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6489,20190104,MC2,100,0,100,0,100,4998,100,25,100,0,100,0,100,0,77,768,100,17,0,7666,100,0,100,0,100,0,100,7,77,23,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6489,20190103,MC2,100,0,100,0,100,4974,100,25,100,0,100,0,100,0,77,766,100,17,0,7666,100,0,100,0,100,0,100,7,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
6489,20190102,MC2,100,0,100,0,100,4950,100,25,100,0,100,0,100,0,77,764,100,17,0,7666,100,0,100,0,100,0,100,7,77,23,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
23591,20180713,MC2,100,0,100,0,100,794,100,24,100,0,100,0,100,0,100,2,100,19,0,7666,100,0,100,0,100,0,100,7,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
23591,20180712,MC2,100,0,100,0,100,770,100,24,100,0,100,0,100,0,100,2,100,19,0,7666,100,0,100,0,100,0,100,7,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
23591,20180711,MC2,100,0,100,0,100,746,100,24,100,0,100,0,100,0,100,2,100,19,0,7666,100,0,100,0,100,0,100,7,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
23591,20180710,MC2,100,0,100,0,100,723,100,23,100,0,100,0,100,0,100,2,100,18,0,7666,100,0,100,0,100,0,100,6,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
23591,20180709,MC2,100,0,100,0,100,699,100,23,100,0,100,0,100,0,100,2,100,18,0,7666,100,0,100,0,100,0,100,6,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
23591,20180708,MC2,100,0,100,0,100,675,100,23,100,0,100,0,100,0,100,2,100,18,0,7666,100,0,100,0,100,0,100,6,74,26,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
10363,20190615,MC2,100,0,100,2,100,7685,100,35,100,2,100,0,100,0,100,5,100,26,0,7664,100,0,100,0,100,0,100,8,79,21,100,0,100,2,100,0,100,1,100,0,100,0,-1,-1,0,1
10363,20190614,MC2,100,0,100,2,100,7661,100,35,100,2,100,0,100,0,100,5,100,26,0,7664,100,0,100,0,100,0,100,8,79,21,100,0,100,2,100,0,100,1,100,0,100,0,-1,-1,0,1
10363,20190612,MC2,100,0,100,2,100,7613,100,35,100,2,100,0,100,0,100,5,100,26,0,7664,100,0,100,0,100,0,100,8,79,21,100,0,100,2,100,0,100,1,100,0,100,0,-1,-1,0,1
10363,20190611,MC2,100,0,100,2,100,7589,100,35,100,2,100,0,100,0,100,5,100,26,0,7664,100,0,100,0,100,0,100,8,79,21,100,0,100,2,100,0,100,1,100,0,100,0,-1,-1,0,1
10363,20190610,MC2,100,0,100,2,100,7565,100,35,100,2,100,0,100,0,100,5,100,26,0,7664,100,0,100,0,100,0,100,8,79,21,100,0,100,2,100,0,100,1,100,0,100,0,-1,-1,0,1
10363,20190609,MC2,100,0,100,2,100,7541,100,35,100,2,100,0,100,0,100,5,100,26,0,7664,100,0,100,0,100,0,100,8,79,21,100,0,100,2,100,0,100,1,100,0,100,0,-1,-1,0,1
22528,20190522,MC2,100,0,100,2,100,8160,100,25,100,2,100,2,100,0,58,1385,100,18,0,7664,100,0,100,0,100,0,100,8,71,29,100,0,100,2,100,0,100,0,100,0,100,2,-1,-1,0,1
22528,20190521,MC2,100,0,100,2,100,8136,100,25,100,2,100,2,100,0,58,1378,100,18,0,7664,100,0,100,0,100,0,100,8,71,29,100,0,100,2,100,0,100,0,100,0,100,2,-1,-1,0,1
22528,20190520,MC2,100,0,100,2,100,8112,100,25,100,2,100,2,100,0,58,1372,100,18,0,7664,100,0,100,0,100,0,100,8,71,29,100,0,100,2,100,0,100,0,100,0,100,2,-1,-1,0,1
22528,20190519,MC2,100,0,100,2,100,8088,100,25,100,2,100,2,100,0,58,1365,100,18,0,7664,100,0,100,0,100,0,100,8,69,31,100,0,100,2,100,0,100,0,100,0,100,2,-1,-1,0,1
22528,20190518,MC2,100,0,100,2,100,8064,100,25,100,2,100,2,100,0,59,1359,100,18,0,7664,100,0,100,0,100,0,100,8,70,30,100,0,100,2,100,0,100,0,100,0,100,2,-1,-1,0,1
17411,20190826,MC2,100,0,100,0,100,10612,100,25,100,0,100,0,100,0,92,279,100,17,0,7666,100,0,100,0,100,0,100,7,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
17411,20190825,MC2,100,0,100,0,100,10588,100,25,100,0,100,0,100,0,92,279,100,17,0,7666,100,0,100,0,100,0,100,7,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
17411,20190824,MC2,100,0,100,0,100,10564,100,25,100,0,100,0,100,0,92,279,100,17,0,7666,100,0,100,0,100,0,100,7,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
17411,20190823,MC2,100,0,100,0,100,10540,100,25,100,0,100,0,100,0,92,279,100,17,0,7666,100,0,100,0,100,0,100,7,75,25,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
17411,20190822,MC2,100,0,100,0,100,10516,100,25,100,0,100,0,100,0,92,279,100,17,0,7666,100,0,100,0,100,0,100,7,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
17411,20190821,MC2,100,0,100,0,100,10492,100,25,100,0,100,0,100,0,92,279,100,17,0,7666,100,0,100,0,100,0,100,7,76,24,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
15552,20191022,MC2,100,0,100,0,100,19619,100,17,100,0,100,0,100,0,98,92,100,8,0,7666,100,0,100,0,100,0,100,8,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
15552,20191021,MC2,100,0,100,0,100,19595,100,16,100,0,100,0,100,0,98,92,100,7,0,7666,100,0,100,0,100,0,100,8,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
15552,20191020,MC2,100,0,100,0,100,19571,100,16,100,0,100,0,100,0,98,92,100,7,0,7666,100,0,100,0,100,0,100,8,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
15552,20191019,MC2,100,0,100,0,100,19547,100,16,100,0,100,0,100,0,98,92,100,7,0,7666,100,0,100,0,100,0,100,8,65,35,100,0,100,0,100,0,100,0,100,0,100,0,-1,-1,0,1
