disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_197,r_197,n_199,r_199,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,is_null,is_broken
14091,20180523,MB1,100,0,98,7641,99,15,99,1,100,6522,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,3175605465.0,99,360368860.0,100,0,100,65535,0,0
14091,20180522,MB1,100,0,98,7617,99,15,99,1,100,6522,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,3175605465.0,99,360368860.0,100,0,100,65535,0,0
14091,20180521,MB1,100,0,98,7593,99,15,99,1,100,6522,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,3175605465.0,99,360368860.0,100,0,100,65535,0,0
14091,20180520,MB1,100,0,98,7569,99,15,99,1,100,6522,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,3175605465.0,99,360368860.0,100,0,100,65535,0,0
14091,20180519,MB1,100,0,98,7545,99,15,99,1,100,6522,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,3175605465.0,99,360368860.0,100,0,100,65535,0,0
14091,20180518,MB1,100,0,98,7521,99,15,99,1,100,6522,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,3175605465.0,99,360368860.0,100,0,100,65535,0,0
14203,20180524,MB1,100,0,98,7162,99,16,99,51,100,6473,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,169000000000.0,99,112000000000.0,100,0,100,65535,0,0
14203,20180523,MB1,100,0,98,7138,99,16,99,51,100,6473,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,168000000000.0,99,112000000000.0,100,0,100,65535,0,0
14203,20180521,MB1,100,0,98,7090,99,16,99,50,100,6473,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,167000000000.0,99,111000000000.0,100,0,100,65535,0,0
14203,20180520,MB1,100,0,98,7066,99,16,99,50,100,6473,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,166000000000.0,99,110000000000.0,100,0,100,65535,0,0
14203,20180519,MB1,100,0,98,7042,99,16,99,50,100,6473,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,166000000000.0,99,110000000000.0,100,0,100,65535,0,0
14285,20180528,MB1,100,0,98,7473,99,13,99,10,100,6525,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,5704158294.0,99,2229867644.0,100,0,100,65535,0,0
14285,20180527,MB1,100,0,98,7449,99,13,99,10,100,6525,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,5690192214.0,99,2229808708.0,100,0,100,65535,0,0
14285,20180526,MB1,100,0,98,7425,99,13,99,10,100,6525,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,5677566878.0,99,2229753740.0,100,0,100,65535,0,0
14285,20180525,MB1,100,0,98,7401,99,13,99,10,100,6525,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,5665058966.0,99,2229711812.0,100,0,100,65535,0,0
14285,20180524,MB1,100,0,98,7377,99,13,99,10,100,6525,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,5652532782.0,99,2229701476.0,100,0,100,65535,0,0
14285,20180523,MB1,100,0,98,7353,99,13,99,10,100,6525,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,5639951910.0,99,2229675244.0,100,0,100,65535,0,0
14285,20180522,MB1,100,0,98,7329,99,13,99,10,100,6525,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,5627016790.0,99,2229595652.0,100,0,100,65535,0,0
13579,20181021,MB1,100,0,97,14290,99,22,96,293,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,706000000000.0,99,453000000000.0,100,0,100,65535,0,0
13579,20181020,MB1,100,0,97,14268,99,22,96,293,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,705000000000.0,99,453000000000.0,100,0,100,65535,0,0
13579,20181019,MB1,100,0,97,14244,99,22,96,292,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,703000000000.0,99,452000000000.0,100,0,100,65535,0,0
13579,20181018,MB1,100,0,97,14220,99,22,96,292,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,703000000000.0,99,451000000000.0,100,0,100,65535,0,0
13579,20181017,MB1,100,0,97,14196,99,22,96,291,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,701000000000.0,99,450000000000.0,100,0,100,65535,0,0
13579,20181016,MB1,100,0,97,14172,99,22,96,291,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,701000000000.0,99,450000000000.0,100,0,100,65535,0,0
13579,20181015,MB1,100,0,97,14148,99,22,96,290,100,6502,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,700000000000.0,99,449000000000.0,100,0,100,65535,0,0
14245,20180524,MB1,99,2,98,9770,99,16,99,59,99,6539,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69758649484.0,99,81369462208.0,100,0,100,65535,0,0
14245,20180523,MB1,99,2,98,9746,99,16,99,59,99,6539,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69755462348.0,99,81358215828.0,100,0,100,65535,0,0
14245,20180522,MB1,99,2,98,9722,99,16,99,59,99,6539,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69750941780.0,99,81350003704.0,100,0,100,65535,0,0
14245,20180521,MB1,99,2,98,9698,99,16,99,59,99,6539,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69747971880.0,99,81281948943.0,100,0,100,65535,0,0
14245,20180519,MB1,99,2,98,9650,99,16,99,59,99,6539,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69745119696.0,99,81102577215.0,100,0,100,65535,0,0
14245,20180518,MB1,99,2,98,9626,99,16,99,59,99,6539,100,0,100,0,99,2,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,69743245136.0,99,81003416765.0,100,0,100,65535,0,0
14254,20180524,MB1,100,0,98,9770,99,16,99,59,100,6535,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70011280275.0,99,84442020358.0,100,0,100,65535,0,0
14254,20180523,MB1,100,0,98,9746,99,16,99,59,100,6535,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70009810923.0,99,84429947614.0,100,0,100,65535,0,0
14254,20180522,MB1,100,0,98,9722,99,16,99,59,100,6535,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70006136787.0,99,84421031750.0,100,0,100,65535,0,0
14254,20180521,MB1,100,0,98,9698,99,16,99,59,100,6535,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70002590231.0,99,84346331792.0,100,0,100,65535,0,0
14254,20180520,MB1,100,0,98,9674,99,16,99,59,100,6535,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,70001320679.0,99,84244887248.0,100,0,100,65535,0,0
14254,20180519,MB1,100,0,98,9650,99,16,99,59,100,6535,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69999337103.0,99,84143442704.0,100,0,100,65535,0,0
14254,20180518,MB1,100,0,98,9626,99,16,99,59,100,6535,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,69995665815.0,99,84027155928.0,100,0,100,65535,0,0
1372,20190512,MB1,100,0,96,17878,99,25,97,149,100,6522,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,379000000000.0,99,323000000000.0,100,0,100,65535,0,0
1372,20190511,MB1,100,0,96,17854,99,25,97,149,100,6522,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,378000000000.0,99,322000000000.0,100,0,100,65535,0,0
1372,20190510,MB1,100,0,96,17830,99,25,98,148,100,6522,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,377000000000.0,99,321000000000.0,100,0,100,65535,0,0
1372,20190509,MB1,100,0,96,17806,99,25,98,148,100,6522,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,376000000000.0,99,320000000000.0,100,0,100,65535,0,0
1372,20190508,MB1,100,0,96,17782,99,25,98,147,100,6522,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,376000000000.0,99,319000000000.0,100,0,100,65535,0,0
1372,20190507,MB1,100,0,96,17758,99,25,98,147,100,6522,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,375000000000.0,99,319000000000.0,100,0,100,65535,0,0
1372,20190506,MB1,100,0,96,17734,99,25,98,146,100,6522,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,374000000000.0,99,318000000000.0,100,0,100,65535,0,0
14311,20180524,MB1,100,0,98,7165,99,16,99,50,100,6526,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,100,0,99,166000000000.0,99,107000000000.0,100,0,100,65535,0,0
14311,20180523,MB1,100,0,98,7141,99,16,99,50,100,6526,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,100,0,99,165000000000.0,99,106000000000.0,100,0,100,65535,0,0
14311,20180522,MB1,100,0,98,7117,99,16,99,49,100,6526,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,100,0,99,164000000000.0,99,106000000000.0,100,0,100,65535,0,0
14311,20180521,MB1,100,0,98,7093,99,16,99,49,100,6526,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,100,0,99,164000000000.0,99,105000000000.0,100,0,100,65535,0,0
14311,20180520,MB1,100,0,98,7069,99,16,99,49,100,6526,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,100,0,99,163000000000.0,99,105000000000.0,100,0,100,65535,0,0
14311,20180519,MB1,100,0,98,7045,99,16,99,49,100,6526,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,100,0,99,162000000000.0,99,104000000000.0,100,0,100,65535,0,0
14311,20180518,MB1,100,0,98,7021,99,16,99,49,100,6526,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,100,0,99,162000000000.0,99,104000000000.0,100,0,100,65535,0,0
14329,20180524,MB1,100,0,98,7608,99,20,97,166,100,6568,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,437000000000.0,99,262000000000.0,100,0,100,65535,0,0
14329,20180523,MB1,100,0,98,7584,99,20,97,165,100,6568,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,435000000000.0,99,261000000000.0,100,0,100,65535,0,0
14329,20180522,MB1,100,0,98,7560,99,20,97,165,100,6568,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,434000000000.0,99,260000000000.0,100,0,100,65535,0,0
14329,20180521,MB1,100,0,98,7536,99,20,97,164,100,6568,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,432000000000.0,99,259000000000.0,100,0,100,65535,0,0
14329,20180520,MB1,100,0,98,7512,99,20,97,163,100,6568,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,430000000000.0,99,258000000000.0,100,0,100,65535,0,0
14329,20180519,MB1,100,0,98,7488,99,20,97,163,100,6568,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,429000000000.0,99,256000000000.0,100,0,100,65535,0,0
14329,20180518,MB1,100,0,98,7464,99,20,97,162,100,6568,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,427000000000.0,99,255000000000.0,100,0,100,65535,0,0
14003,20190716,MB1,100,0,96,19427,99,16,97,211,100,6473,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,441000000000.0,99,347000000000.0,100,0,100,65535,0,0
14003,20190715,MB1,100,0,96,19403,99,16,97,211,100,6473,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,440000000000.0,99,346000000000.0,100,0,100,65535,0,0
14003,20190714,MB1,100,0,96,19379,99,16,97,210,100,6473,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,440000000000.0,99,345000000000.0,100,0,100,65535,0,0
14003,20190713,MB1,100,0,96,19355,99,16,97,210,100,6473,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,439000000000.0,99,344000000000.0,100,0,100,65535,0,0
14003,20190712,MB1,100,0,96,19331,99,16,97,209,100,6473,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,438000000000.0,99,343000000000.0,100,0,100,65535,0,0
14003,20190711,MB1,100,0,96,19307,99,16,97,208,100,6473,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,436000000000.0,99,342000000000.0,100,0,100,65535,0,0
14412,20180524,MB1,100,0,98,9846,99,13,99,64,100,6515,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,187000000000.0,99,120000000000.0,100,0,100,65535,0,0
14412,20180523,MB1,100,0,98,9822,99,13,99,64,100,6515,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,186000000000.0,99,120000000000.0,100,0,100,65535,0,0
14412,20180522,MB1,100,0,98,9798,99,13,99,63,100,6515,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,186000000000.0,99,120000000000.0,100,0,100,65535,0,0
14412,20180521,MB1,100,0,98,9774,99,13,99,63,100,6515,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,185000000000.0,99,120000000000.0,100,0,100,65535,0,0
14412,20180520,MB1,100,0,98,9750,99,13,99,63,100,6515,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,185000000000.0,99,119000000000.0,100,0,100,65535,0,0
14412,20180519,MB1,100,0,98,9726,99,13,99,63,100,6515,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,184000000000.0,99,119000000000.0,100,0,100,65535,0,0
14412,20180518,MB1,100,0,98,9702,99,13,99,63,100,6515,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,184000000000.0,99,119000000000.0,100,0,100,65535,0,0
1472,20191222,MB1,100,0,95,21641,99,28,99,31,100,6550,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,4,99,4723274662.0,99,2684707099.0,100,0,100,65535,0,0
1472,20191221,MB1,100,0,95,21617,99,28,99,31,100,6550,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,4,99,4722736934.0,99,2681926275.0,100,0,100,65535,0,0
1472,20191220,MB1,100,0,95,21593,99,28,99,31,100,6550,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,4,99,4718927950.0,99,2671032643.0,100,0,100,65535,0,0
1472,20191219,MB1,100,0,95,21569,99,28,99,31,100,6550,100,0,100,0,100,0,100,0,100,0,75,25,75,25,200,0,100,0,99,4,99,4717988582.0,99,2667265331.0,100,0,100,65535,0,0
1472,20191218,MB1,100,0,95,21545,99,28,99,31,100,6550,100,0,100,0,100,0,100,0,100,0,77,23,77,23,200,0,100,0,99,4,99,4716729454.0,99,2664169499.0,100,0,100,65535,0,0
1472,20191217,MB1,100,0,95,21522,99,28,99,30,100,6550,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,99,4,99,4714951470.0,99,2657520883.0,100,0,100,65535,0,0
1472,20191216,MB1,100,0,95,21498,99,28,99,30,100,6550,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,99,4,99,4713858102.0,99,2652931347.0,100,0,100,65535,0,0
14412,20180624,MB1,100,0,97,10590,99,13,99,69,100,6515,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,203000000000.0,99,129000000000.0,100,0,100,65535,0,0
14412,20180623,MB1,100,0,97,10566,99,13,99,69,100,6515,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,201000000000.0,99,129000000000.0,100,0,100,65535,0,0
14412,20180622,MB1,100,0,97,10542,99,13,99,69,100,6515,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,200000000000.0,99,128000000000.0,100,0,100,65535,0,0
14412,20180621,MB1,100,0,97,10518,99,13,99,68,100,6515,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,199000000000.0,99,128000000000.0,100,0,100,65535,0,0
14412,20180620,MB1,100,0,97,10494,99,13,99,68,100,6515,100,0,100,0,100,0,100,0,100,0,67,33,67,33,200,0,100,0,100,0,99,197000000000.0,99,128000000000.0,100,0,100,65535,0,0
14412,20180619,MB1,100,0,97,10470,99,13,99,67,100,6515,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,197000000000.0,99,127000000000.0,100,0,100,65535,0,0
14412,20180618,MB1,100,0,97,10446,99,13,99,67,100,6515,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,196000000000.0,99,127000000000.0,100,0,100,65535,0,0
14461,20180524,MB1,100,0,98,7440,99,13,99,21,100,6538,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,10441724014.0,99,21876460957.0,100,0,100,65535,0,0
14461,20180523,MB1,100,0,98,7416,99,13,99,21,100,6538,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,10409083518.0,99,21876458013.0,100,0,100,65535,0,0
14461,20180522,MB1,100,0,98,7392,99,13,99,21,100,6538,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,10377487030.0,99,21876451813.0,100,0,100,65535,0,0
14461,20180521,MB1,100,0,98,7368,99,13,99,21,100,6538,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,10363273022.0,99,21876450925.0,100,0,100,65535,0,0
14461,20180520,MB1,100,0,98,7344,99,13,99,21,100,6538,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,10354093974.0,99,21876450013.0,100,0,100,65535,0,0
14461,20180519,MB1,100,0,98,7320,99,13,99,21,100,6538,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,10333601806.0,99,21876449069.0,100,0,100,65535,0,0
14461,20180518,MB1,100,0,98,7296,99,13,99,21,100,6538,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,10311624854.0,99,21876447205.0,100,0,100,65535,0,0
1447,20180524,MB1,100,0,98,7746,99,22,99,9,100,6512,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,4711841342.0,99,1065913627.0,100,0,100,65535,0,0
1447,20180523,MB1,100,0,98,7722,99,22,99,9,100,6512,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,4706005302.0,99,1059883611.0,100,0,100,65535,0,0
1447,20180522,MB1,100,0,98,7698,99,22,99,9,100,6512,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,4699845158.0,99,1054007587.0,100,0,100,65535,0,0
1447,20180521,MB1,100,0,98,7674,99,22,99,9,100,6512,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,4696229974.0,99,1049623635.0,100,0,100,65535,0,0
1447,20180520,MB1,100,0,98,7650,99,22,99,9,100,6512,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,4693079086.0,99,1047096747.0,100,0,100,65535,0,0
1447,20180518,MB1,100,0,98,7602,99,22,99,9,100,6512,100,0,100,0,100,0,100,0,100,0,74,26,74,26,200,0,100,0,100,0,99,4681551622.0,99,1035417827.0,100,0,100,65535,0,0
14513,20180524,MB1,100,0,97,10250,99,29,95,303,100,6509,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1230000000000.0,99,187000000000.0,100,0,100,65535,0,0
14513,20180523,MB1,100,0,97,10226,99,29,95,302,100,6509,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1220000000000.0,99,186000000000.0,100,0,100,65535,0,0
14513,20180522,MB1,100,0,97,10202,99,29,95,301,100,6509,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1220000000000.0,99,186000000000.0,100,0,100,65535,0,0
14513,20180521,MB1,100,0,97,10178,99,29,95,300,100,6509,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1220000000000.0,99,185000000000.0,100,0,100,65535,0,0
14513,20180520,MB1,100,0,97,10154,99,29,95,299,100,6509,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1210000000000.0,99,184000000000.0,100,0,100,65535,0,0
14513,20180519,MB1,100,0,97,10130,99,29,95,298,100,6509,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1210000000000.0,99,184000000000.0,100,0,100,65535,0,0
14513,20180518,MB1,100,0,97,10106,99,29,96,297,100,6509,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1200000000000.0,99,183000000000.0,100,0,100,65535,0,0
14521,20180524,MB1,100,0,97,10250,99,28,99,48,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,151000000000.0,99,128000000000.0,100,0,100,65535,0,0
14521,20180523,MB1,100,0,97,10226,99,28,99,48,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,150000000000.0,99,127000000000.0,100,0,100,65535,0,0
14521,20180522,MB1,100,0,97,10202,99,28,99,47,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,149000000000.0,99,127000000000.0,100,0,100,65535,0,0
14521,20180521,MB1,100,0,97,10178,99,28,99,47,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,148000000000.0,99,126000000000.0,100,0,100,65535,0,0
14521,20180520,MB1,100,0,97,10154,99,28,99,47,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,147000000000.0,99,126000000000.0,100,0,100,65535,0,0
14521,20180519,MB1,100,0,97,10130,99,28,99,46,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,146000000000.0,99,125000000000.0,100,0,100,65535,0,0
14521,20180518,MB1,100,0,97,10106,99,28,99,46,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,145000000000.0,99,125000000000.0,100,0,100,65535,0,0
14582,20180524,MB1,100,0,98,7378,99,14,99,11,100,6426,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,15680358084.0,99,15431149977.0,100,0,100,65535,0,0
14582,20180523,MB1,100,0,98,7354,99,14,99,11,100,6426,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,15646865372.0,99,15431149913.0,100,0,100,65535,0,0
14582,20180522,MB1,100,0,98,7330,99,14,99,11,100,6426,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,15605680412.0,99,15431149793.0,100,0,100,65535,0,0
14582,20180521,MB1,100,0,98,7306,99,14,99,11,100,6426,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,15567488236.0,99,15431149713.0,100,0,100,65535,0,0
14582,20180520,MB1,100,0,98,7282,99,14,99,11,100,6426,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,15522136452.0,99,15431149617.0,100,0,100,65535,0,0
14582,20180519,MB1,100,0,98,7258,99,14,99,11,100,6426,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,15486230300.0,99,15431144209.0,100,0,100,65535,0,0
14582,20180518,MB1,100,0,98,7234,99,14,99,11,100,6426,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,15443134620.0,99,15431144145.0,100,0,100,65535,0,0
14607,20180524,MB1,100,0,98,7775,99,17,98,78,100,6529,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,191000000000.0,99,96500077152.0,100,0,100,65535,0,0
14607,20180523,MB1,100,0,98,7751,99,17,98,78,100,6529,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,191000000000.0,99,96138230570.0,100,0,100,65535,0,0
14607,20180522,MB1,100,0,98,7727,99,17,98,77,100,6529,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,190000000000.0,99,95762203842.0,100,0,100,65535,0,0
14607,20180521,MB1,100,0,98,7703,99,17,98,77,100,6529,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,190000000000.0,99,95416596250.0,100,0,100,65535,0,0
14607,20180520,MB1,100,0,98,7679,99,17,98,77,100,6529,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,189000000000.0,99,95111358130.0,100,0,100,65535,0,0
14607,20180519,MB1,100,0,98,7655,99,17,98,76,100,6529,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,188000000000.0,99,94831083665.0,100,0,100,65535,0,0
14607,20180518,MB1,100,0,98,7631,99,17,98,76,100,6529,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,188000000000.0,99,94563059939.0,100,0,100,65535,0,0
14643,20180524,MB1,100,0,98,8952,99,19,99,10,100,6489,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,29170444808.0,99,16361746536.0,100,0,100,65535,0,0
14643,20180523,MB1,100,0,98,8928,99,19,99,9,100,6489,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,29170444808.0,99,16361746536.0,100,0,100,65535,0,0
14643,20180522,MB1,100,0,98,8904,99,19,99,9,100,6489,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,29170444736.0,99,16361746536.0,100,0,100,65535,0,0
14643,20180521,MB1,100,0,98,8880,99,19,99,9,100,6489,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,29170444736.0,99,16361746536.0,100,0,100,65535,0,0
14643,20180520,MB1,100,0,98,8856,99,19,99,9,100,6489,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,29170444736.0,99,16361746536.0,100,0,100,65535,0,0
