disk_id,ds,model,n_1,r_1,n_5,r_5,n_9,r_9,n_12,r_12,n_171,r_171,n_172,r_172,n_173,r_173,n_174,r_174,n_180,r_180,n_184,r_184,n_187,r_187,n_188,r_188,n_190,r_190,n_194,r_194,n_195,r_195,n_196,r_196,n_197,r_197,n_198,r_198,n_199,r_199,n_175,r_175,is_null,is_broken
15830,20181213,MA1,130,4294967295,93,0,100,46288,100,39,100,0,100,0,50,0,100,36,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,685513384,100,0,100,0,100,0,100,0,100,1168540000000.0,0,1
15830,20181212,MA1,130,4294967295,93,0,100,46264,100,39,100,0,100,0,50,0,100,36,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,685474005,100,0,100,0,100,0,100,0,100,1168450000000.0,0,1
19065,20180811,MA1,130,4294967295,93,5,100,42513,100,32,100,7,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1243029578,99,5,100,0,100,0,100,0,100,1078180000000.0,0,1
19065,20180810,MA1,130,4294967295,93,5,100,42489,100,32,100,7,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1243029497,99,5,100,0,100,0,100,0,100,1078080000000.0,0,1
19065,20180809,MA1,130,4294967295,93,5,100,42465,100,32,100,7,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1243029378,99,5,100,0,100,0,100,0,100,1074350000000.0,0,1
19065,20180808,MA1,130,4294967295,93,5,100,42441,100,32,100,7,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1243029309,99,5,100,0,100,0,100,0,100,1074260000000.0,0,1
19065,20180807,MA1,130,4294967295,93,5,100,42417,100,32,100,7,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1243029218,99,5,100,0,100,0,100,0,100,1074170000000.0,0,1
19065,20180806,MA1,130,4294967295,93,5,100,42393,100,32,100,7,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1243029136,99,5,100,0,100,0,100,0,100,1074070000000.0,0,1
19065,20180805,MA1,130,4294967295,93,5,100,42369,100,32,100,7,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1243029061,99,5,100,0,100,0,100,0,100,1073980000000.0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1
30561,20180909,MA1,130,4294967295,93,0,100,44020,100,25,100,0,100,0,1,0,100,22,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1439756025,100,0,100,0,100,0,100,0,100,1117020000000.0,0,1
30561,20180908,MA1,130,4294967295,93,0,100,43996,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1439191094,100,0,100,0,100,0,100,0,100,1116920000000.0,0,1
30561,20180907,MA1,130,4294967295,93,0,100,43972,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1438621469,100,0,100,0,100,0,100,0,100,1116830000000.0,0,1
30561,20180906,MA1,130,4294967295,93,0,100,43948,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1438008429,100,0,100,0,100,0,100,0,100,1116730000000.0,0,1
30561,20180905,MA1,130,4294967295,93,0,100,43924,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1437429032,100,0,100,0,100,0,100,0,100,1113010000000.0,0,1
30561,20180904,MA1,130,4294967295,93,0,100,43900,100,25,100,0,100,0,2,0,100,22,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1436821409,100,0,100,0,100,0,100,0,100,1112910000000.0,0,1
16324,20190204,MA1,130,4294967295,94,0,100,46816,100,24,100,0,100,0,56,0,100,21,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,235162610,100,0,100,0,100,0,100,0,1,1194190000000.0,0,1
16324,20190203,MA1,130,4294967295,94,0,100,46793,100,24,100,0,100,0,56,0,100,21,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,235049248,100,0,100,0,100,0,100,0,1,1194100000000.0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1
16324,20190201,MA1,130,4294967295,94,0,100,46745,100,24,100,0,100,0,56,0,100,21,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,234767063,100,0,100,0,100,0,100,0,100,1190280000000.0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1
16324,20190129,MA1,130,4294967295,94,0,100,46673,100,24,100,0,100,0,56,0,100,21,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,234353551,100,0,100,0,100,0,100,0,100,1189990000000.0,0,1
13033,20180811,MA1,130,4294967295,92,4,100,42134,100,32,100,4,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1413799829,99,4,100,0,100,0,100,0,100,1056690000000.0,0,1
13033,20180810,MA1,130,4294967295,92,4,100,42110,100,32,100,4,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1412961748,99,4,100,0,100,0,100,0,100,1056600000000.0,0,1
13033,20180809,MA1,130,4294967295,92,4,100,42086,100,32,100,4,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1412049596,99,4,100,0,100,0,100,0,100,1052870000000.0,0,1
13033,20180808,MA1,130,4294967295,92,4,100,42062,100,32,100,4,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1411032424,99,4,100,0,100,0,100,0,100,1052780000000.0,0,1
13033,20180807,MA1,130,4294967295,92,4,100,42038,100,32,100,4,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1409969421,99,4,100,0,100,0,100,0,100,1052680000000.0,0,1
13033,20180806,MA1,130,4294967295,92,4,100,42014,100,32,100,4,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1408716456,99,4,100,0,100,0,100,0,100,1052590000000.0,0,1
13033,20180805,MA1,130,4294967295,92,4,100,41990,100,32,100,4,100,0,1,0,100,29,130,4294967295.0,100,0,100,0,100,0,85,15,100,15,100,1407628809,99,4,100,0,100,0,100,0,100,1052500000000.0,0,1
14119,20180924,MA1,130,4294967295,92,0,100,44381,100,23,100,0,100,0,1,0,100,20,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1029169810,100,0,100,0,100,0,100,0,100,1129990000000.0,0,1
14119,20180923,MA1,130,4294967295,92,0,100,44358,100,23,100,0,100,0,1,0,100,20,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,1028458146,100,0,100,0,100,0,100,0,100,1129900000000.0,0,1
14119,20180922,MA1,130,4294967295,92,0,100,44334,100,23,100,0,100,0,2,0,100,20,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1027741677,100,0,100,0,100,0,100,0,100,1129800000000.0,0,1
14119,20180921,MA1,130,4294967295,92,0,100,44310,100,23,100,0,100,0,2,0,100,20,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1026971449,100,0,100,0,100,0,100,0,100,1129710000000.0,0,1
14119,20180920,MA1,130,4294967295,92,0,100,44286,100,23,100,0,100,0,2,0,100,20,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,1026205609,100,0,100,0,100,0,100,0,100,1129610000000.0,0,1
14119,20180919,MA1,130,4294967295,92,0,100,44262,100,23,100,0,100,0,2,0,100,20,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1025392161,100,0,100,0,100,0,100,0,100,1125880000000.0,0,1
14119,20180918,MA1,130,4294967295,92,0,100,44238,100,23,100,0,100,0,3,0,100,20,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1024610850,100,0,100,0,100,0,100,0,100,1125790000000.0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1
7366,20180403,MA1,130,4294967295,94,0,100,40213,100,26,100,0,100,0,84,0,100,23,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,604945668,100,0,100,0,100,0,100,0,100,1022300000000.0,0,1
7366,20180402,MA1,130,4294967295,94,0,100,40189,100,26,100,0,100,0,85,0,100,23,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,603592913,100,0,100,0,100,0,100,0,100,1018570000000.0,0,1
7366,20180401,MA1,130,4294967295,94,0,100,40166,100,26,100,0,100,0,85,0,100,23,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,602258126,100,0,100,0,100,0,100,0,100,1018470000000.0,0,1
7366,20180331,MA1,130,4294967295,94,0,100,40142,100,26,100,0,100,0,85,0,100,23,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,600936839,100,0,100,0,100,0,100,0,100,1018380000000.0,0,1
7366,20180330,MA1,130,4294967295,94,0,100,40118,100,26,100,0,100,0,85,0,100,23,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,599589788,100,0,100,0,100,0,100,0,100,1018290000000.0,0,1
28465,20180811,MA1,130,4294967295,93,0,100,42715,100,54,100,0,100,0,1,0,100,51,130,4294967295.0,100,0,100,0,100,6,83,17,100,17,100,1667325153,100,0,100,0,100,0,100,0,100,1078600000000.0,0,1
28465,20180810,MA1,130,4294967295,93,0,100,42691,100,54,100,0,100,0,1,0,100,51,130,4294967295.0,100,0,100,0,100,6,84,16,100,16,100,1666097202,100,0,100,0,100,0,100,0,100,1078500000000.0,0,1
28465,20180809,MA1,130,4294967295,93,0,100,42667,100,54,100,0,100,0,1,0,100,51,130,4294967295.0,100,0,100,0,100,6,84,16,100,16,100,1664864218,100,0,100,0,100,0,100,0,100,1078410000000.0,0,1
28465,20180808,MA1,130,4294967295,93,0,100,42643,100,54,100,0,100,0,1,0,100,51,130,4294967295.0,100,0,100,0,100,6,83,17,100,17,100,1663633092,100,0,100,0,100,0,100,0,100,1078310000000.0,0,1
28465,20180807,MA1,130,4294967295,93,0,100,42619,100,54,100,0,100,0,1,0,100,51,130,4294967295.0,100,0,100,0,100,6,83,17,100,17,100,1662438340,100,0,100,0,100,0,100,0,100,1078220000000.0,0,1
28465,20180806,MA1,130,4294967295,93,0,100,42595,100,54,100,0,100,0,1,0,100,51,130,4294967295.0,100,0,100,0,100,6,84,16,100,16,100,1661169466,100,0,100,0,100,0,100,0,100,1078130000000.0,0,1
28465,20180805,MA1,130,4294967295,93,0,100,42572,100,54,100,0,100,0,1,0,100,51,130,4294967295.0,100,0,100,0,100,6,84,16,100,16,100,1659948812,100,0,100,0,100,0,100,0,100,1074400000000.0,0,1
14846,20181026,MA1,130,4294967295,94,6,100,43460,100,33,100,6,100,0,1,0,100,30,130,4294967295.0,100,0,100,0,100,2,83,17,100,17,100,1771196000,99,6,100,0,100,0,100,0,100,1095820000000.0,0,1
14846,20181025,MA1,130,4294967295,94,6,100,43436,100,33,100,6,100,0,1,0,100,30,130,4294967295.0,100,0,100,0,100,2,84,16,100,16,100,1768644715,99,6,100,0,100,0,100,0,100,1095730000000.0,0,1
14846,20181024,MA1,130,4294967295,94,6,100,43412,100,33,100,6,100,0,2,0,100,30,130,4294967295.0,100,0,100,0,100,2,84,16,100,16,100,1766162550,99,6,100,0,100,0,100,0,100,1095640000000.0,0,1
14846,20181023,MA1,130,4294967295,94,6,100,43388,100,33,100,6,100,0,2,0,100,30,130,4294967295.0,100,0,100,0,100,2,84,16,100,16,100,1763660522,99,6,100,0,100,0,100,0,100,1095540000000.0,0,1
14846,20181022,MA1,130,4294967295,94,6,100,43364,100,33,100,6,100,0,2,0,100,30,130,4294967295.0,100,0,100,0,100,2,84,16,100,16,100,1761168100,99,6,100,0,100,0,100,0,100,1095450000000.0,0,1
14846,20181021,MA1,130,4294967295,94,6,100,43340,100,33,100,6,100,0,2,0,100,30,130,4294967295.0,100,0,100,0,100,2,85,15,100,15,100,1759102184,99,6,100,0,100,0,100,0,100,1095350000000.0,0,1
14846,20181020,MA1,130,4294967295,94,6,100,43316,100,33,100,6,100,0,2,0,100,30,130,4294967295.0,100,0,100,0,100,2,85,15,100,15,100,1757284714,99,6,100,0,100,0,100,0,100,1095260000000.0,0,1
42357,20190512,MA1,130,4294967295,93,2,100,48010,100,27,100,4,100,0,1,0,100,24,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,3661040120,99,2,100,0,100,0,100,0,100,1219780000000.0,0,1
42357,20190511,MA1,130,4294967295,93,2,100,47986,100,27,100,4,100,0,1,0,100,24,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,3658341207,99,2,100,0,100,0,100,0,100,1216050000000.0,0,1
42357,20190510,MA1,130,4294967295,93,2,100,47962,100,27,100,4,100,0,2,0,100,24,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,3655656245,99,2,100,0,100,0,100,0,100,1215960000000.0,0,1
42357,20190509,MA1,130,4294967295,93,2,100,47938,100,27,100,4,100,0,2,0,100,24,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,3653407428,99,2,100,0,100,0,100,0,100,1215870000000.0,0,1
42357,20190508,MA1,130,4294967295,93,2,100,47915,100,27,100,4,100,0,2,0,100,24,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,3651306657,99,2,100,0,100,0,100,0,100,1215770000000.0,0,1
42357,20190507,MA1,130,4294967295,93,2,100,47891,100,27,100,4,100,0,2,0,100,24,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,3649293093,99,2,100,0,100,0,100,0,100,1215680000000.0,0,1
42357,20190506,MA1,130,4294967295,93,2,100,47867,100,27,100,4,100,0,2,0,100,24,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,3647239214,99,2,100,0,100,0,100,0,100,1215580000000.0,0,1
13023,20181010,MA1,130,4294967295,93,0,100,44763,100,28,100,0,100,0,92,0,100,25,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,219558552,100,0,100,0,100,0,100,0,1,1138310000000.0,0,1
13023,20181009,MA1,130,4294967295,93,0,100,44739,100,28,100,0,100,0,92,0,100,25,130,4294967295.0,100,0,100,0,100,0,87,13,100,13,100,219424557,100,0,100,0,100,0,100,0,1,1138210000000.0,0,1
13023,20181008,MA1,130,4294967295,93,0,100,44715,100,28,100,0,100,0,92,0,100,25,130,4294967295.0,100,0,100,0,100,0,87,13,100,13,100,219319121,100,0,100,0,100,0,100,0,100,1134490000000.0,0,1
13023,20181007,MA1,130,4294967295,93,0,100,44691,100,28,100,0,100,0,92,0,100,25,130,4294967295.0,100,0,100,0,100,0,90,10,100,10,100,219209464,100,0,100,0,100,0,100,0,100,1134390000000.0,0,1
13023,20181006,MA1,130,4294967295,93,0,100,44667,100,28,100,0,100,0,92,0,100,25,130,4294967295.0,100,0,100,0,100,0,90,10,100,10,100,219084909,100,0,100,0,100,0,100,0,100,1134300000000.0,0,1
13023,20181005,MA1,130,4294967295,93,0,100,44643,100,28,100,0,100,0,92,0,100,25,130,4294967295.0,100,0,100,0,100,0,90,10,100,10,100,218971015,100,0,100,0,100,0,100,0,100,1134200000000.0,0,1
13023,20181004,MA1,130,4294967295,93,0,100,44619,100,28,100,0,100,0,92,0,100,25,130,4294967295.0,100,0,100,0,100,0,90,10,100,10,100,218832266,100,0,100,0,100,0,100,0,100,1134110000000.0,0,1
12583,20180811,MA1,130,4294967295,95,5,100,43317,100,65,100,10,100,0,1,0,100,62,130,4294967295.0,100,0,100,0,100,2,85,15,100,15,100,2216707632,99,5,100,0,100,0,100,0,100,1061130000000.0,0,1
12583,20180810,MA1,130,4294967295,95,5,100,43293,100,65,100,10,100,0,1,0,100,62,130,4294967295.0,100,0,100,0,100,2,85,15,100,15,100,2214593341,99,5,100,0,100,0,100,0,100,1061040000000.0,0,1
12583,20180809,MA1,130,4294967295,95,5,100,43269,100,65,100,10,100,0,1,0,100,62,130,4294967295.0,100,0,100,0,100,2,85,15,100,15,100,2212457346,99,5,100,0,100,0,100,0,100,1060940000000.0,0,1
12583,20180808,MA1,130,4294967295,95,5,100,43245,100,65,100,10,100,0,1,0,100,62,130,4294967295.0,100,0,100,0,100,2,85,15,100,15,100,2210318263,99,5,100,0,100,0,100,0,100,1057210000000.0,0,1
12583,20180807,MA1,130,4294967295,95,5,100,43221,100,65,100,10,100,0,1,0,100,62,130,4294967295.0,100,0,100,0,100,2,85,15,100,15,100,2208103588,99,5,100,0,100,0,100,0,100,1057120000000.0,0,1
12583,20180806,MA1,130,4294967295,95,5,100,43197,100,65,100,10,100,0,1,0,100,62,130,4294967295.0,100,0,100,0,100,2,84,16,100,16,100,2205827434,99,5,100,0,100,0,100,0,100,1057020000000.0,0,1
12583,20180805,MA1,130,4294967295,95,5,100,43173,100,65,100,10,100,0,1,0,100,62,130,4294967295.0,100,0,100,0,100,2,85,15,100,15,100,2203737099,99,5,100,0,100,0,100,0,100,1056930000000.0,0,1
35741,20181123,MA1,130,4294967295,94,0,100,44951,100,31,100,0,100,0,33,0,100,28,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,300152797,100,0,100,0,100,0,100,0,1,1138330000000.0,0,1
35741,20181122,MA1,130,4294967295,94,0,100,44927,100,31,100,0,100,0,33,0,100,28,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,300152212,100,0,100,0,100,0,100,0,1,1138240000000.0,0,1
35741,20181121,MA1,130,4294967295,94,0,100,44903,100,31,100,0,100,0,33,0,100,28,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,300151489,100,0,100,0,100,0,100,0,100,1134510000000.0,0,1
35741,20181120,MA1,130,4294967295,94,0,100,44879,100,31,100,0,100,0,33,0,100,28,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,300150864,100,0,100,0,100,0,100,0,100,1134410000000.0,0,1
35741,20181119,MA1,130,4294967295,94,0,100,44856,100,31,100,0,100,0,33,0,100,28,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,300150211,100,0,100,0,100,0,100,0,100,1134320000000.0,0,1
35741,20181118,MA1,130,4294967295,94,0,100,44832,100,31,100,0,100,0,33,0,100,28,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,300149487,100,0,100,0,100,0,100,0,100,1134230000000.0,0,1
35741,20181117,MA1,130,4294967295,94,0,100,44808,100,31,100,0,100,0,33,0,100,28,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,300148910,100,0,100,0,100,0,100,0,100,1134130000000.0,0,1
27139,20190601,MA1,130,4294967295,93,1,100,50373,100,29,100,0,100,0,21,0,100,26,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1634710715,99,1,100,0,100,0,100,0,1,1280070000000.0,0,1
27139,20190531,MA1,130,4294967295,93,1,100,50349,100,29,100,0,100,0,21,0,100,26,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1634684215,99,1,100,0,100,0,100,0,1,1279970000000.0,0,1
27139,20190530,MA1,130,4294967295,93,1,100,50325,100,29,100,0,100,0,21,0,100,26,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1634658035,99,1,100,0,100,0,100,0,100,1276240000000.0,0,1
27139,20190529,MA1,130,4294967295,93,1,100,50301,100,29,100,0,100,0,21,0,100,26,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1634634483,99,1,100,0,100,0,100,0,100,1276150000000.0,0,1
27139,20190528,MA1,130,4294967295,93,1,100,50277,100,29,100,0,100,0,21,0,100,26,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1634606130,99,1,100,0,100,0,100,0,100,1276060000000.0,0,1
27139,20190527,MA1,130,4294967295,93,1,100,50254,100,29,100,0,100,0,21,0,100,26,130,4294967295.0,100,0,100,0,100,0,82,18,100,18,100,1634568932,99,1,100,0,100,0,100,0,100,1275960000000.0,0,1
27139,20190526,MA1,130,4294967295,93,1,100,50230,100,29,100,0,100,0,21,0,100,26,130,4294967295.0,100,0,100,0,100,0,83,17,100,17,100,1634535588,99,1,100,0,100,0,100,0,100,1275870000000.0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1
11804,20190126,MA1,130,1661772833,92,0,100,47281,100,40,100,0,100,0,51,0,100,37,130,1767905524.0,100,0,100,0,100,0,86,14,100,14,100,593472811,100,0,100,0,100,0,100,0,1,1189750000000.0,0,1
11804,20190125,MA1,130,4294967295,92,0,100,47257,100,38,100,0,100,0,51,0,100,35,130,4294967295.0,100,0,100,0,100,0,88,12,100,12,100,593452920,100,0,100,0,100,0,100,0,100,1190160000000.0,0,1
11804,20190124,MA1,130,4294967295,92,0,100,47233,100,38,100,0,100,0,51,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,593452919,100,0,100,0,100,0,100,0,100,1190060000000.0,0,1
11804,20190123,MA1,130,4294967295,92,0,100,47210,100,38,100,0,100,0,51,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,593452919,100,0,100,0,100,0,100,0,100,1189970000000.0,0,1
11804,20190122,MA1,130,4294967295,92,0,100,47186,100,38,100,0,100,0,51,0,100,35,130,4294967295.0,100,0,100,0,100,0,87,13,100,13,100,593452919,100,0,100,0,100,0,100,0,100,1189870000000.0,0,1
11804,20190121,MA1,130,4294967295,92,0,100,47162,100,38,100,0,100,0,51,0,100,35,130,4294967295.0,100,0,100,0,100,0,86,14,100,14,100,593452916,100,0,100,0,100,0,100,0,100,1189780000000.0,0,1
7597,20181211,MA1,130,4294967295,93,0,100,45313,100,41,100,0,100,0,84,0,100,38,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,90810670,100,0,100,0,100,0,100,0,1,1138360000000.0,0,1
7597,20181210,MA1,130,4294967295,93,0,100,45289,100,41,100,0,100,0,84,0,100,38,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,90795825,100,0,100,0,100,0,100,0,1,1138270000000.0,0,1
7597,20181209,MA1,130,4294967295,93,0,100,45265,100,41,100,0,100,0,84,0,100,38,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,90788568,100,0,100,0,100,0,100,0,1,1138170000000.0,0,1
7597,20181208,MA1,130,4294967295,93,0,100,45241,100,41,100,0,100,0,84,0,100,38,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,90783851,100,0,100,0,100,0,100,0,100,1134440000000.0,0,1
7597,20181207,MA1,130,4294967295,93,0,100,45217,100,41,100,0,100,0,84,0,100,38,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,90756849,100,0,100,0,100,0,100,0,100,1134350000000.0,0,1
7597,20181206,MA1,130,4294967295,93,0,100,45193,100,41,100,0,100,0,84,0,100,38,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,90732400,100,0,100,0,100,0,100,0,100,1134260000000.0,0,1
7597,20181205,MA1,130,4294967295,93,0,100,45169,100,41,100,0,100,0,84,0,100,38,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,90727838,100,0,100,0,100,0,100,0,100,1134160000000.0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,1,1
28462,20190425,MA1,130,4294967295,93,0,100,48860,100,54,100,0,100,0,1,0,100,51,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,1974389070,100,0,100,0,100,0,100,0,100,1237240000000.0,0,1
28462,20190424,MA1,130,4294967295,93,0,100,48836,100,54,100,0,100,0,2,0,100,51,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,1973119864,100,0,100,0,100,0,100,0,100,1237140000000.0,0,1
28462,20190423,MA1,130,4294967295,93,0,100,48812,100,54,100,0,100,0,2,0,100,51,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,1971855501,100,0,100,0,100,0,100,0,100,1237050000000.0,0,1
28462,20190422,MA1,130,4294967295,93,0,100,48788,100,54,100,0,100,0,2,0,100,51,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,1970584289,100,0,100,0,100,0,100,0,100,1236950000000.0,0,1
28462,20190421,MA1,130,4294967295,93,0,100,48764,100,54,100,0,100,0,2,0,100,51,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,1969284064,100,0,100,0,100,0,100,0,100,1233230000000.0,0,1
28462,20190420,MA1,130,4294967295,93,0,100,48740,100,54,100,0,100,0,2,0,100,51,130,4294967295.0,100,0,100,0,100,0,81,19,100,19,100,1967957688,100,0,100,0,100,0,100,0,100,1233130000000.0,0,1
377,20180912,MA1,130,4294967295,95,4,100,43222,100,23,100,8,100,0,47,0,100,20,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,698179530,99,4,100,0,100,0,100,0,1,1103920000000.0,0,1
377,20180911,MA1,130,4294967295,95,4,100,43198,100,23,100,8,100,0,47,0,100,20,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,698162724,99,4,100,0,100,0,100,0,1,1103830000000.0,0,1
377,20180910,MA1,130,4294967295,95,4,100,43175,100,23,100,8,100,0,47,0,100,20,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,698147040,99,4,100,0,100,0,100,0,100,1100100000000.0,0,1
377,20180909,MA1,130,4294967295,95,4,100,43150,100,23,100,8,100,0,47,0,100,20,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,698130929,99,4,100,0,100,0,100,0,100,1100010000000.0,0,1
377,20180908,MA1,130,4294967295,95,4,100,43126,100,23,100,8,100,0,47,0,100,20,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,698119606,99,4,100,0,100,0,100,0,100,1099910000000.0,0,1
377,20180907,MA1,130,4294967295,95,4,100,43103,100,23,100,8,100,0,47,0,100,20,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,698107967,99,4,100,0,100,0,100,0,100,1099820000000.0,0,1
377,20180906,MA1,130,4294967295,95,4,100,43078,100,23,100,8,100,0,47,0,100,20,130,4294967295.0,100,0,100,0,100,0,84,16,100,16,100,698085667,99,4,100,0,100,0,100,0,100,1099720000000.0,0,1
