disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_197,r_197,n_199,r_199,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,is_null,is_broken
10865,20180811,MB1,100,0,97,11023,99,24,96,297,100,6482,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991523000000.0,99,1314990000000.0,100,0,100,65535,0,1
10865,20180810,MB1,100,0,97,10999,99,24,96,297,100,6482,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991462000000.0,99,1314930000000.0,100,0,100,65535,0,1
10865,20180809,MB1,100,0,97,10975,99,24,96,297,100,6482,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,991402000000.0,99,1314870000000.0,100,0,100,65535,0,1
5582,20180524,MB1,99,2,97,10648,99,25,97,198,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,432912000000.0,99,299873000000.0,100,0,100,65535,0,1
5582,20180523,MB1,99,2,97,10624,99,25,97,198,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,431349000000.0,99,298882000000.0,100,0,100,65535,0,1
5582,20180522,MB1,99,2,97,10600,99,25,97,197,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,429923000000.0,99,297924000000.0,100,0,100,65535,0,1
5582,20180521,MB1,99,2,97,10576,99,25,97,196,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,428504000000.0,99,296945000000.0,100,0,100,65535,0,1
5582,20180520,MB1,99,2,97,10552,99,25,97,195,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,427137000000.0,99,295994000000.0,100,0,100,65535,0,1
5582,20180519,MB1,99,2,97,10528,99,25,97,195,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,425866000000.0,99,295056000000.0,100,0,100,65535,0,1
5582,20180518,MB1,99,2,97,10504,99,25,97,194,99,6522,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,424597000000.0,99,294118000000.0,100,0,100,65535,0,1
5581,20190415,MB1,99,2,96,18475,99,25,95,358,99,6434,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,757400000000.0,99,539602000000.0,100,0,100,65535,0,1
5581,20190414,MB1,99,2,96,18451,99,25,95,358,99,6434,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,757211000000.0,99,537735000000.0,100,0,100,65535,0,1
5581,20190413,MB1,100,0,96,18427,99,25,95,357,100,6436,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,756325000000.0,99,537133000000.0,100,0,100,65535,0,1
5581,20190412,MB1,100,0,96,18403,99,25,95,357,100,6436,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,755316000000.0,99,536476000000.0,100,0,100,65535,0,1
5581,20190411,MB1,100,0,96,18379,99,25,95,356,100,6436,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,754313000000.0,99,535826000000.0,100,0,100,65535,0,1
5581,20190410,MB1,100,0,96,18355,99,25,95,355,100,6436,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,753196000000.0,99,535065000000.0,100,0,100,65535,0,1
5581,20190409,MB1,100,0,96,18331,99,25,95,355,100,6436,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,752118000000.0,99,534349000000.0,100,0,100,65535,0,1
34682,20191129,MB1,99,2,95,23918,99,23,93,518,99,6443,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1017820000000.0,99,713682000000.0,100,0,100,65535,0,1
34682,20191128,MB1,99,2,95,23894,99,23,93,518,99,6443,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1017620000000.0,99,713164000000.0,100,0,100,65535,0,1
34682,20191127,MB1,100,0,95,23871,99,23,93,517,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1016730000000.0,99,712518000000.0,100,0,100,65535,0,1
34682,20191126,MB1,100,0,95,23847,99,23,93,517,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1015940000000.0,99,711871000000.0,100,0,100,65535,0,1
34682,20191125,MB1,100,0,95,23821,99,23,93,516,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1015100000000.0,99,711175000000.0,100,0,100,65535,0,1
34682,20191124,MB1,100,0,95,23797,99,23,93,516,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1014340000000.0,99,710567000000.0,100,0,100,65535,0,1
34682,20191123,MB1,100,0,95,23773,99,23,93,515,100,6445,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1013580000000.0,99,709961000000.0,100,0,100,65535,0,1
34688,20191227,MB1,99,2,95,24590,99,23,92,528,99,6449,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1046380000000.0,99,747324000000.0,100,0,100,65535,0,1
34688,20191226,MB1,99,2,95,24566,99,23,92,528,99,6449,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1046200000000.0,99,747174000000.0,100,0,100,65535,0,1
34688,20191225,MB1,100,0,95,24542,99,23,92,527,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1045280000000.0,99,746474000000.0,100,0,100,65535,0,1
34688,20191224,MB1,100,0,95,24518,99,23,92,527,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1044470000000.0,99,745830000000.0,100,0,100,65535,0,1
34688,20191223,MB1,100,0,95,24494,99,23,92,526,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1043690000000.0,99,745179000000.0,100,0,100,65535,0,1
34688,20191222,MB1,100,0,95,24470,99,23,92,526,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1042940000000.0,99,744592000000.0,100,0,100,65535,0,1
34688,20191221,MB1,100,0,95,24446,99,23,92,525,100,6451,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1042230000000.0,99,744026000000.0,100,0,100,65535,0,1
34685,20190618,MB1,99,2,96,19980,99,23,94,386,99,6501,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,820149000000.0,99,572904000000.0,100,0,100,65535,0,1
34685,20190617,MB1,99,2,96,19956,99,23,94,385,99,6501,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,819373000000.0,99,570099000000.0,100,0,100,65535,0,1
34685,20190616,MB1,100,0,96,19932,99,23,94,385,100,6503,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,818537000000.0,99,569364000000.0,100,0,100,65535,0,1
34685,20190615,MB1,100,0,96,19908,99,23,94,384,100,6503,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,817828000000.0,99,568822000000.0,100,0,100,65535,0,1
34685,20190614,MB1,100,0,96,19884,99,23,94,384,100,6503,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,99,66,99,817084000000.0,99,568290000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
34680,20190129,MB1,99,2,96,16623,99,23,95,351,99,6484,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,742384000000.0,99,476526000000.0,100,0,100,65535,0,1
34680,20190128,MB1,99,2,96,16599,99,23,95,350,99,6484,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,741223000000.0,99,473374000000.0,100,0,100,65535,0,1
34680,20190127,MB1,100,0,96,16575,99,23,95,349,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,740009000000.0,99,472362000000.0,100,0,100,65535,0,1
34680,20190126,MB1,100,0,96,16551,99,23,95,349,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,739029000000.0,99,471707000000.0,100,0,100,65535,0,1
34680,20190125,MB1,100,0,96,16527,99,23,95,348,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,738031000000.0,99,471035000000.0,100,0,100,65535,0,1
34680,20190124,MB1,100,0,96,16503,99,23,95,348,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,737005000000.0,99,470353000000.0,100,0,100,65535,0,1
34680,20190123,MB1,100,0,96,16479,99,23,95,347,100,6486,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,736018000000.0,99,469680000000.0,100,0,100,65535,0,1
5574,20180524,MB1,99,4,97,10648,99,25,97,194,99,6481,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,439286000000.0,99,300806000000.0,100,0,100,65535,0,1
5574,20180523,MB1,99,4,97,10624,99,25,97,194,99,6481,100,0,100,0,99,4,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,437857000000.0,99,299863000000.0,100,0,100,65535,0,1
5574,20180522,MB1,99,4,97,10600,99,25,97,193,99,6481,100,0,100,0,99,4,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,436456000000.0,99,298928000000.0,100,0,100,65535,0,1
5574,20180521,MB1,99,4,97,10576,99,25,97,192,99,6481,100,0,100,0,99,4,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,435076000000.0,99,297858000000.0,100,0,100,65535,0,1
5574,20180520,MB1,99,4,97,10552,99,25,97,191,99,6481,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,433670000000.0,99,296856000000.0,100,0,100,65535,0,1
5574,20180519,MB1,99,4,97,10528,99,25,97,191,99,6481,100,0,100,0,99,4,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,432374000000.0,99,295867000000.0,100,0,100,65535,0,1
5574,20180518,MB1,99,4,97,10504,99,25,97,190,99,6481,100,0,100,0,99,4,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,431107000000.0,99,294871000000.0,100,0,100,65535,0,1
27663,20181009,MB1,99,2,97,13929,99,23,95,314,99,6567,100,0,100,0,99,2,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,810201000000.0,99,403477000000.0,100,0,100,65535,0,1
27663,20181008,MB1,99,2,97,13905,99,23,95,314,99,6567,100,0,100,0,99,2,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,809165000000.0,99,400547000000.0,100,0,100,65535,0,1
27663,20181007,MB1,100,0,97,13881,99,23,95,313,100,6569,100,0,100,0,100,0,100,0,100,0,66,34,66,34,200,0,100,0,100,0,99,808181000000.0,99,399821000000.0,100,0,100,65535,0,1
27663,20181006,MB1,100,0,97,13857,99,23,95,313,100,6569,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,807246000000.0,99,399058000000.0,100,0,100,65535,0,1
27663,20181005,MB1,100,0,97,13833,99,23,95,312,100,6569,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,806164000000.0,99,398183000000.0,100,0,100,65535,0,1
27663,20181004,MB1,100,0,97,13809,99,23,95,312,100,6569,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,805282000000.0,99,397547000000.0,100,0,100,65535,0,1
27663,20181003,MB1,100,0,97,13785,99,23,95,311,100,6569,100,0,100,0,100,0,100,0,100,0,65,35,65,35,200,0,100,0,100,0,99,804423000000.0,99,396930000000.0,100,0,100,65535,0,1
27666,20191231,MB1,99,2,95,24684,99,25,92,569,99,6453,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1086490000000.0,99,792867000000.0,100,0,100,65535,0,1
27666,20191230,MB1,99,2,95,24660,99,25,92,569,99,6453,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1086390000000.0,99,792772000000.0,100,0,100,65535,0,1
27666,20191229,MB1,100,0,95,24636,99,25,92,568,100,6455,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1085650000000.0,99,792128000000.0,100,0,100,65535,0,1
27666,20191228,MB1,100,0,95,24612,99,25,92,568,100,6455,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1084910000000.0,99,791501000000.0,100,0,100,65535,0,1
27666,20191227,MB1,100,0,95,24588,99,25,92,567,100,6455,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1084170000000.0,99,790858000000.0,100,0,100,65535,0,1
27666,20191226,MB1,100,0,95,24564,99,25,92,567,100,6455,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1083440000000.0,99,790234000000.0,100,0,100,65535,0,1
27666,20191225,MB1,100,0,95,24540,99,25,92,566,100,6455,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,1082660000000.0,99,789622000000.0,100,0,100,65535,0,1
27675,20191218,MB1,99,2,95,24372,99,29,91,635,99,6500,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1160990000000.0,99,779614000000.0,100,0,100,65535,0,1
27675,20191217,MB1,99,2,95,24347,99,29,91,635,99,6500,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1160880000000.0,99,779528000000.0,100,0,100,65535,0,1
27675,20191216,MB1,100,0,95,24323,99,29,91,634,100,6502,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1160060000000.0,99,778849000000.0,100,0,100,65535,0,1
27675,20191215,MB1,100,0,95,24299,99,29,91,634,100,6502,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1159230000000.0,99,778188000000.0,100,0,100,65535,0,1
27675,20191214,MB1,100,0,95,24275,99,29,91,633,100,6502,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1158410000000.0,99,777548000000.0,100,0,100,65535,0,1
27675,20191213,MB1,100,0,95,24251,99,29,91,633,100,6502,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,1157590000000.0,99,776873000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
27664,20190614,MB1,99,2,96,19880,99,25,94,418,99,6461,100,0,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,847562000000.0,99,574029000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
27664,20190612,MB1,100,0,96,19832,99,25,94,417,100,6463,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,846040000000.0,99,570168000000.0,100,0,100,65535,0,1
27664,20190611,MB1,100,0,96,19808,99,25,94,417,100,6463,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,845155000000.0,99,569526000000.0,100,0,100,65535,0,1
27664,20190610,MB1,100,0,96,19784,99,25,94,416,100,6463,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,844272000000.0,99,568863000000.0,100,0,100,65535,0,1
27664,20190609,MB1,100,0,96,19760,99,25,94,416,100,6463,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,843464000000.0,99,568243000000.0,100,0,100,65535,0,1
27664,20190608,MB1,100,0,96,19736,99,25,94,415,100,6463,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,842639000000.0,99,567618000000.0,100,0,100,65535,0,1
5344,20191219,MB1,99,2,95,24390,99,23,92,536,99,6486,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1146900000000.0,99,722912000000.0,100,0,100,65535,0,1
5344,20191218,MB1,99,2,95,24366,99,23,92,536,99,6486,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1146250000000.0,99,720820000000.0,100,0,100,65535,0,1
5344,20191217,MB1,100,0,95,24348,99,23,92,536,100,6488,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1145600000000.0,99,720363000000.0,100,0,100,65535,0,1
5344,20191216,MB1,100,0,95,24324,99,23,92,535,100,6488,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,1144740000000.0,99,719776000000.0,100,0,100,65535,0,1
5344,20191215,MB1,100,0,95,24300,99,23,92,534,100,6488,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1143900000000.0,99,719196000000.0,100,0,100,65535,0,1
5344,20191214,MB1,100,0,95,24276,99,23,92,533,100,6488,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1141710000000.0,99,718092000000.0,100,0,100,65535,0,1
5344,20191213,MB1,100,0,95,24252,99,23,92,532,100,6488,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,1139620000000.0,99,717029000000.0,100,0,100,65535,0,1
5349,20190528,MB1,99,2,96,19470,99,23,94,426,99,6516,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,849331000000.0,99,597625000000.0,100,0,100,65535,0,1
5349,20190527,MB1,99,2,96,19446,99,23,94,426,99,6516,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,849124000000.0,99,597458000000.0,100,0,100,65535,0,1
5349,20190526,MB1,100,0,96,19422,99,23,94,425,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,848436000000.0,99,596885000000.0,100,0,100,65535,0,1
5349,20190525,MB1,100,0,96,19398,99,23,94,425,100,6518,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,847710000000.0,99,596333000000.0,100,0,100,65535,0,1
5349,20190524,MB1,100,0,96,19374,99,23,94,424,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,846934000000.0,99,595743000000.0,100,0,100,65535,0,1
5349,20190523,MB1,100,0,96,19350,99,23,94,424,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,846101000000.0,99,595119000000.0,100,0,100,65535,0,1
5349,20190522,MB1,100,0,96,19326,99,23,94,423,100,6518,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,845408000000.0,99,594564000000.0,100,0,100,65535,0,1
5351,20190307,MB1,99,2,96,17505,99,23,94,377,99,6524,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,792960000000.0,99,517629000000.0,100,0,100,65535,0,1
5351,20190306,MB1,99,2,96,17481,99,23,94,377,99,6524,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,792738000000.0,99,516213000000.0,100,0,100,65535,0,1
5351,20190305,MB1,100,0,96,17457,99,23,94,376,100,6526,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,791613000000.0,99,515459000000.0,100,0,100,65535,0,1
5351,20190304,MB1,100,0,96,17433,99,23,94,375,100,6526,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,790567000000.0,99,514752000000.0,100,0,100,65535,0,1
5351,20190303,MB1,100,0,96,17409,99,23,94,375,100,6526,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,789669000000.0,99,514127000000.0,100,0,100,65535,0,1
5351,20190302,MB1,100,0,96,17385,99,23,94,374,100,6526,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,788811000000.0,99,513527000000.0,100,0,100,65535,0,1
5351,20190301,MB1,100,0,96,17361,99,23,94,374,100,6526,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,787993000000.0,99,512954000000.0,100,0,100,65535,0,1
5863,20190817,MB1,99,2,95,21414,99,23,93,452,99,6513,100,0,100,0,99,2,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,891891000000.0,99,621664000000.0,100,0,100,65535,0,1
5863,20190816,MB1,99,2,95,21390,99,23,93,452,99,6513,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,891745000000.0,99,621547000000.0,100,0,100,65535,0,1
5863,20190815,MB1,100,0,95,21366,99,23,93,451,100,6515,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,890599000000.0,99,620511000000.0,100,0,100,65535,0,1
5863,20190814,MB1,100,0,95,21342,99,23,93,451,100,6515,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,889963000000.0,99,619845000000.0,100,0,100,65535,0,1
5863,20190813,MB1,100,0,95,21318,99,23,93,451,100,6515,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,889299000000.0,99,619207000000.0,100,0,100,65535,0,1
5863,20190812,MB1,100,0,95,21294,99,23,93,450,100,6515,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,888409000000.0,99,618619000000.0,100,0,100,65535,0,1
5863,20190811,MB1,100,0,95,21270,99,23,93,449,100,6515,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,887510000000.0,99,617979000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
31470,20190314,MB1,100,0,97,14111,99,35,91,596,100,6525,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,709538000000.0,99,81826668209.0,100,0,100,65535,0,1
31470,20190313,MB1,100,0,97,14087,99,35,92,594,100,6525,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,706863000000.0,99,81561416449.0,100,0,100,65535,0,1
31470,20190312,MB1,100,0,97,14063,99,35,92,591,100,6525,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,704099000000.0,99,81305939721.0,100,0,100,65535,0,1
31470,20190311,MB1,100,0,97,14039,99,35,92,589,100,6525,100,0,100,0,100,0,100,0,100,0,73,27,73,27,200,0,100,0,100,0,99,701377000000.0,99,81014272985.0,100,0,100,65535,0,1
31470,20190310,MB1,100,0,97,14015,99,35,92,587,100,6525,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,698369000000.0,99,80580974809.0,100,0,100,65535,0,1
31470,20190309,MB1,100,0,97,13991,99,35,92,585,100,6525,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,696192000000.0,99,80373003585.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
21390,20190616,MB1,100,0,96,16775,99,15,98,103,100,6542,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,288526000000.0,99,178817000000.0,100,0,100,65535,0,1
21390,20190615,MB1,100,0,96,16751,99,15,98,103,100,6542,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,288324000000.0,99,178409000000.0,100,0,100,65535,0,1
21390,20190614,MB1,100,0,96,16727,99,15,98,102,100,6542,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,288096000000.0,99,177942000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
21390,20190612,MB1,100,0,96,16679,99,15,98,102,100,6542,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,287396000000.0,99,176183000000.0,100,0,100,65535,0,1
21390,20190611,MB1,100,0,96,16655,99,15,98,101,100,6542,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,286703000000.0,99,175287000000.0,100,0,100,65535,0,1
22072,20180813,MB1,99,2,98,9408,99,18,99,25,99,6539,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,79288382712.0,99,59273557663.0,100,0,100,65535,0,1
22072,20180812,MB1,99,2,98,9384,99,18,99,25,99,6539,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,79234323537.0,99,59227772634.0,100,0,100,65535,0,1
22072,20180811,MB1,99,2,98,9360,99,18,99,25,99,6539,100,0,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,78718837461.0,99,58731766379.0,100,0,100,65535,0,1
22072,20180810,MB1,100,0,98,9336,99,18,99,25,100,6541,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,78384878559.0,99,58389865105.0,100,0,100,65535,0,1
22072,20180809,MB1,100,0,98,9312,99,18,99,25,100,6541,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,78068508912.0,99,58092772994.0,100,0,100,65535,0,1
22072,20180808,MB1,100,0,98,9288,99,18,99,25,100,6541,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,77734592222.0,99,57761660388.0,100,0,100,65535,0,1
22072,20180807,MB1,100,0,98,9264,99,18,99,25,100,6541,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,77420850961.0,99,57422910909.0,100,0,100,65535,0,1
32990,20181101,MB1,99,4,97,14089,99,29,99,56,99,6508,99,2,100,0,99,4,100,0,100,0,73,27,73,27,200,0,100,0,99,1,99,177143000000.0,99,144841000000.0,100,0,100,65535,0,1
