disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_170,r_170,n_171,r_171,n_172,r_172,n_174,r_174,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_192,r_192,n_194,r_194,n_197,r_197,n_199,r_199,n_233,r_233,n_241,r_241,n_242,r_242,n_175,r_175,n_232,r_232,is_null,is_broken
21611,20181208,MA2,100,0,100,37232,100,9,100,0,100,0,100,0,100,3,100,0,100,0,100,0,88,12,100,3,100,23,100,0,100,0,86,0,100,7072840,100,64891,100,953762000000.0,100,0,0,1
21611,20181207,MA2,100,0,100,37209,100,9,100,0,100,0,100,0,100,3,100,0,100,0,100,0,88,12,100,3,100,23,100,0,100,0,86,0,100,7062474,100,64814,100,953668000000.0,100,0,0,1
21611,20181206,MA2,100,0,100,37185,100,9,100,0,100,0,100,0,100,3,100,0,100,0,100,0,87,13,100,3,100,24,100,0,100,0,86,0,100,7051327,100,64787,100,953574000000.0,100,0,0,1
21611,20181205,MA2,100,0,100,37161,100,9,100,0,100,0,100,0,100,3,100,0,100,0,100,0,87,13,100,3,100,24,100,0,100,0,86,0,100,7041025,100,64742,100,949846000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
20702,20180112,MA2,100,0,100,30859,100,11,100,0,100,0,100,0,100,7,100,0,100,0,100,0,82,18,100,7,100,29,100,0,100,0,91,0,100,4034412,100,9618470,100,786541000000.0,100,0,0,1
20702,20180111,MA2,100,0,100,30835,100,11,100,0,100,0,100,0,100,7,100,0,100,0,100,0,83,17,100,7,100,28,100,0,100,0,91,0,100,4034364,100,9618468,100,786447000000.0,100,0,0,1
20702,20180110,MA2,100,0,100,30811,100,11,100,0,100,0,100,0,100,7,100,0,100,0,100,0,82,18,100,7,100,29,100,0,100,0,91,0,100,4034316,100,9618466,100,786353000000.0,100,0,0,1
20702,20180109,MA2,100,0,100,30787,100,11,100,0,100,0,100,0,100,7,100,0,100,0,100,0,82,18,100,7,100,29,100,0,100,0,91,0,100,4034269,100,9618465,100,786259000000.0,100,0,0,1
20702,20180108,MA2,100,0,100,30764,100,11,100,0,100,0,100,0,100,7,100,0,100,0,100,0,82,18,100,7,100,29,100,0,100,0,91,0,100,4034221,100,9618463,100,786165000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
93967,20180108,MA2,100,0,100,30927,100,12,100,0,100,0,100,0,100,8,100,0,100,0,100,0,86,14,100,8,100,25,100,0,100,0,91,0,100,5079156,100,7440350,100,786633000000.0,100,0,0,1
93967,20180107,MA2,100,0,100,30903,100,12,100,0,100,0,100,0,100,8,100,0,100,0,100,0,87,13,100,8,100,24,100,0,100,0,91,0,100,5077896,100,7439381,100,786539000000.0,100,0,0,1
93967,20180106,MA2,100,0,100,30880,100,12,100,0,100,0,100,0,100,8,100,0,100,0,100,0,86,14,100,8,100,25,100,0,100,0,91,0,100,5076769,100,7438526,100,786445000000.0,100,0,0,1
93967,20180105,MA2,100,0,100,30856,100,12,100,0,100,0,100,0,100,8,100,0,100,0,100,0,87,13,100,8,100,24,100,0,100,0,91,0,100,5075552,100,7437554,100,786352000000.0,100,0,0,1
93967,20180104,MA2,100,0,100,30832,100,12,100,0,100,0,100,0,100,8,100,0,100,0,100,0,87,13,100,8,100,24,100,0,100,0,91,0,100,5074243,100,7435475,100,786258000000.0,100,0,0,1
50846,20180505,MA2,100,2,100,33525,100,17,99,0,100,1,100,0,100,13,100,0,100,0,100,0,85,15,100,13,100,26,100,0,100,0,84,0,100,5610979,100,1624572,1,850567000000.0,99,0,0,1
50846,20180504,MA2,100,2,100,33501,100,17,99,0,100,1,100,0,100,13,100,0,100,0,100,0,85,15,100,13,100,26,100,0,100,0,84,0,100,5610495,100,1624566,1,850473000000.0,99,0,0,1
50846,20180503,MA2,100,2,100,33477,100,17,99,0,100,1,100,0,100,13,100,0,100,0,100,0,85,15,100,13,100,26,100,0,100,0,84,0,100,5610047,100,1624559,100,846744000000.0,99,0,0,1
50846,20180502,MA2,100,2,100,33454,100,17,99,0,100,1,100,0,100,13,100,0,100,0,100,0,85,15,100,13,100,26,100,0,100,0,84,0,100,5609586,100,1624553,100,846650000000.0,99,0,0,1
50846,20180501,MA2,100,2,100,33430,100,17,99,0,100,1,100,0,100,13,100,0,100,0,100,0,85,15,100,13,100,26,100,0,100,0,84,0,100,5609129,100,1624547,100,846557000000.0,99,0,0,1
50846,20180430,MA2,100,2,100,33406,100,17,99,0,100,1,100,0,100,13,100,0,100,0,100,0,85,15,100,13,100,26,100,0,100,0,84,0,100,5608669,100,1624541,100,846463000000.0,99,0,0,1
50846,20180429,MA2,100,2,100,33382,100,17,99,0,100,1,100,0,100,13,100,0,100,0,100,0,85,15,100,13,100,26,100,0,100,0,84,0,100,5608233,100,1624536,100,846369000000.0,99,0,0,1
20714,20190116,MA2,100,0,100,38924,100,16,100,0,100,0,100,0,100,11,100,0,100,0,100,0,82,18,100,11,100,29,100,0,100,2,94,0,100,2581849,100,6117690,1,988032000000.0,100,0,0,1
20714,20190115,MA2,100,0,100,38900,100,16,100,0,100,0,100,0,100,11,100,0,100,0,100,0,82,18,100,11,100,29,100,0,100,2,94,0,100,2580440,100,6115836,1,987938000000.0,100,0,0,1
20714,20190114,MA2,100,0,100,38876,100,16,100,0,100,0,100,0,100,11,100,0,100,0,100,0,82,18,100,11,100,29,100,0,100,2,94,0,100,2577277,100,6111962,1,987844000000.0,100,0,0,1
20714,20190113,MA2,100,0,100,38852,100,16,100,0,100,0,100,0,100,11,100,0,100,0,100,0,82,18,100,11,100,29,100,0,100,2,94,0,100,2574153,100,6108080,100,984116000000.0,100,0,0,1
20714,20190112,MA2,100,0,100,38828,100,16,100,0,100,0,100,0,100,11,100,0,100,0,100,0,82,18,100,11,100,29,100,0,100,2,94,0,100,2570995,100,6104104,100,984022000000.0,100,0,0,1
20714,20190111,MA2,100,0,100,38805,100,16,100,0,100,0,100,0,100,11,100,0,100,0,100,0,82,18,100,11,100,29,100,0,100,2,94,0,100,2567786,100,6100074,100,983928000000.0,100,0,0,1
20714,20190110,MA2,100,0,100,38781,100,16,100,0,100,0,100,0,100,11,100,0,100,0,100,0,82,18,100,11,100,29,100,0,100,2,94,0,100,2564561,100,6096006,100,983834000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
107676,20180831,MA2,100,0,100,35906,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,85,15,100,10,100,26,100,0,100,0,85,0,100,6913087,100,1095041,100,910993000000.0,100,0,0,1
107676,20180830,MA2,100,0,100,35882,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,85,15,100,10,100,26,100,0,100,0,85,0,100,6892296,100,1092564,100,910899000000.0,100,0,0,1
107676,20180829,MA2,100,0,100,35858,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,85,15,100,10,100,26,100,0,100,0,85,0,100,6872831,100,1090176,100,910805000000.0,100,0,0,1
107676,20180828,MA2,100,0,100,35834,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,85,15,100,10,100,26,100,0,100,0,85,0,100,6851071,100,1087475,100,910711000000.0,100,0,0,1
107676,20180827,MA2,100,0,100,35810,100,17,100,0,100,0,100,0,100,10,100,0,100,0,100,0,85,15,100,10,100,26,100,0,100,0,85,0,100,6831533,100,1085206,100,910617000000.0,100,0,0,1
114281,20180805,MA2,100,0,100,35204,100,13,100,0,100,0,100,0,100,7,100,0,100,0,100,0,86,14,100,7,100,25,100,0,100,0,98,0,100,80915,100,4340070,1,902055000000.0,100,0,0,1
114281,20180804,MA2,100,0,100,35180,100,13,100,0,100,0,100,0,100,7,100,0,100,0,100,0,87,13,100,7,100,24,100,0,100,0,98,0,100,80863,100,4340070,1,901961000000.0,100,0,0,1
114281,20180803,MA2,100,0,100,35157,100,13,100,0,100,0,100,0,100,7,100,0,100,0,100,0,84,16,100,7,100,27,100,0,100,0,98,0,100,80810,100,4340070,1,898233000000.0,100,0,0,1
114281,20180802,MA2,100,0,100,35133,100,13,100,0,100,0,100,0,100,7,100,0,100,0,100,0,86,14,100,7,100,25,100,0,100,0,98,0,100,80757,100,4316258,1,898139000000.0,100,0,0,1
114281,20180801,MA2,100,0,100,35109,100,13,100,0,100,0,100,0,100,7,100,0,100,0,100,0,87,13,100,7,100,24,100,0,100,0,98,0,100,80702,100,4316258,1,898045000000.0,100,0,0,1
114281,20180731,MA2,100,0,100,35085,100,13,100,0,100,0,100,0,100,7,100,0,100,0,100,0,85,15,100,7,100,26,100,0,100,0,98,0,100,80648,100,4316258,1,897951000000.0,100,0,0,1
114281,20180730,MA2,100,0,100,35061,100,13,100,0,100,0,100,0,100,7,100,0,100,0,100,0,85,15,100,7,100,26,100,0,100,0,98,0,100,80595,100,4316258,1,897857000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
109769,20180813,MA2,100,0,100,35943,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,69,0,100,11648580,100,10730058,100,919381000000.0,100,0,0,1
109769,20180812,MA2,100,0,100,35920,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,69,0,100,11624941,100,10730045,100,919287000000.0,100,0,0,1
109769,20180811,MA2,100,0,100,35896,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,69,0,100,11601807,100,10730014,100,919193000000.0,100,0,0,1
109769,20180810,MA2,100,0,100,35872,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,69,0,100,11578461,100,10730001,100,915464000000.0,100,0,0,1
109769,20180809,MA2,100,0,100,35848,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,85,15,100,26,100,26,100,0,100,0,69,0,100,11553747,100,10729955,100,915370000000.0,100,0,0,1
109769,20180808,MA2,100,0,100,35824,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,69,0,100,11515471,100,10729856,100,915276000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
85085,20180813,MA2,100,0,100,33924,100,38,100,0,100,0,100,0,100,35,100,0,100,0,100,0,85,15,100,35,100,26,100,0,100,0,69,0,100,11376471,100,1678542,100,867878000000.0,100,0,0,1
85085,20180812,MA2,100,0,100,33900,100,38,100,0,100,0,100,0,100,35,100,0,100,0,100,0,85,15,100,35,100,26,100,0,100,0,69,0,100,11372302,100,1678536,100,867784000000.0,100,0,0,1
85085,20180811,MA2,100,0,100,33876,100,38,100,0,100,0,100,0,100,35,100,0,100,0,100,0,85,15,100,35,100,26,100,0,100,0,69,0,100,11368173,100,1678517,100,867690000000.0,100,0,0,1
85085,20180810,MA2,100,0,100,33852,100,38,100,0,100,0,100,0,100,35,100,0,100,0,100,0,85,15,100,35,100,26,100,0,100,0,69,0,100,11363987,100,1678517,100,867597000000.0,100,0,0,1
85085,20180809,MA2,100,0,100,33829,100,38,100,0,100,0,100,0,100,35,100,0,100,0,100,0,85,15,100,35,100,26,100,0,100,0,69,0,100,11359342,100,1678510,100,863868000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
88732,20180626,MA2,73,2040,100,34640,100,15,81,0,100,0,100,0,100,13,100,0,100,0,100,0,84,16,100,13,100,27,100,2,100,0,46,0,100,17471614,100,5065925,100,889127000000.0,79,0,0,1
88732,20180625,MA2,73,2040,100,34616,100,15,81,0,100,0,100,0,100,13,100,0,100,0,100,0,85,15,100,13,100,26,100,2,100,0,46,0,100,17454746,100,5065819,100,885399000000.0,79,0,0,1
88732,20180624,MA2,73,2040,100,34592,100,15,81,0,100,0,100,0,100,13,100,0,100,0,100,0,84,16,100,13,100,27,100,2,100,0,46,0,100,17438066,100,5065711,100,885305000000.0,79,0,0,1
88732,20180623,MA2,73,2040,100,34568,100,15,81,0,100,0,100,0,100,13,100,0,100,0,100,0,84,16,100,13,100,27,100,2,100,0,46,0,100,17421589,100,5065569,100,885211000000.0,79,0,0,1
88732,20180622,MA2,73,2040,100,34544,100,15,81,0,100,0,100,0,100,13,100,0,100,0,100,0,84,16,100,13,100,27,100,2,100,0,46,0,100,17404637,100,5065373,100,885117000000.0,79,0,0,1
88732,20180621,MA2,73,2040,100,34521,100,15,81,0,100,0,100,0,100,13,100,0,100,0,100,0,84,16,100,13,100,27,100,2,100,0,46,0,100,17387660,100,5065265,100,885023000000.0,79,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
52877,20180813,MA2,100,0,100,35975,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,86,14,100,22,100,25,100,0,100,0,75,0,100,9224132,100,1382360,100,919448000000.0,100,0,0,1
52877,20180812,MA2,100,0,100,35952,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,86,14,100,22,100,25,100,0,100,0,75,0,100,9200719,100,1382346,100,919354000000.0,100,0,0,1
52877,20180811,MA2,100,0,100,35928,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,86,14,100,22,100,25,100,0,100,0,75,0,100,9176186,100,1382307,100,919260000000.0,100,0,0,1
52877,20180810,MA2,100,0,100,35904,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,85,15,100,22,100,26,100,0,100,0,75,0,100,9151993,100,1382291,100,919166000000.0,100,0,0,1
52877,20180809,MA2,100,0,100,35880,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,85,15,100,22,100,26,100,0,100,0,75,0,100,9127485,100,1382260,100,915438000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
26289,20180606,MA2,100,0,100,34317,100,21,100,0,100,0,100,0,100,19,100,0,100,0,100,0,85,15,100,19,100,26,100,0,100,0,71,0,100,8517055,100,1417935,100,876654000000.0,100,0,0,1
26289,20180605,MA2,100,0,100,34293,100,21,100,0,100,0,100,0,100,19,100,0,100,0,100,0,86,14,100,19,100,25,100,0,100,0,71,0,100,8509123,100,1417886,100,876560000000.0,100,0,0,1
26289,20180604,MA2,100,0,100,34269,100,21,100,0,100,0,100,0,100,19,100,0,100,0,100,0,86,14,100,19,100,25,100,0,100,0,71,0,100,8501791,100,1417661,100,876466000000.0,100,0,0,1
26289,20180603,MA2,100,0,100,34245,100,21,100,0,100,0,100,0,100,19,100,0,100,0,100,0,86,14,100,19,100,25,100,0,100,0,71,0,100,8496335,100,1417630,100,876372000000.0,100,0,0,1
26289,20180602,MA2,100,0,100,34222,100,21,100,0,100,0,100,0,100,19,100,0,100,0,100,0,86,14,100,19,100,25,100,0,100,0,71,0,100,8491261,100,1417575,100,876278000000.0,100,0,0,1
26289,20180601,MA2,100,0,100,34198,100,21,100,0,100,0,100,0,100,19,100,0,100,0,100,0,86,14,100,19,100,25,100,0,100,0,71,0,100,8486106,100,1417535,100,876184000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
107898,20180814,MA2,100,0,100,35954,100,20,100,0,100,0,100,0,100,18,100,0,100,0,100,0,88,12,100,18,100,23,100,0,100,0,76,0,100,8315216,100,3700628,100,919542000000.0,100,0,0,1
107898,20180813,MA2,100,0,100,35930,100,20,100,0,100,0,100,0,100,18,100,0,100,0,100,0,87,13,100,18,100,24,100,0,100,0,76,0,100,8312144,100,3700551,100,919449000000.0,100,0,0,1
107898,20180812,MA2,100,0,100,35906,100,20,100,0,100,0,100,0,100,18,100,0,100,0,100,0,87,13,100,18,100,24,100,0,100,0,76,0,100,8307238,100,3700505,100,919355000000.0,100,0,0,1
107898,20180811,MA2,100,0,100,35882,100,20,100,0,100,0,100,0,100,18,100,0,100,0,100,0,87,13,100,18,100,24,100,0,100,0,76,0,100,8302456,100,3700471,100,919261000000.0,100,0,0,1
107898,20180810,MA2,100,0,100,35858,100,20,100,0,100,0,100,0,100,18,100,0,100,0,100,0,87,13,100,18,100,24,100,0,100,0,76,0,100,8297322,100,3700456,100,919167000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
102138,20180813,MA2,100,0,100,35937,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,75,0,100,8843351,100,1714616,100,919375000000.0,100,0,0,1
102138,20180812,MA2,100,0,100,35913,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,75,0,100,8836828,100,1714528,100,919281000000.0,100,0,0,1
102138,20180811,MA2,100,0,100,35890,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,75,0,100,8830633,100,1714438,100,919187000000.0,100,0,0,1
102138,20180810,MA2,100,0,100,35866,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,75,0,100,8823916,100,1714300,100,915458000000.0,100,0,0,1
102138,20180809,MA2,100,0,100,35842,100,28,100,0,100,0,100,0,100,26,100,0,100,0,100,0,86,14,100,26,100,25,100,0,100,0,75,0,100,8817105,100,1714216,100,915365000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
115577,20180813,MA2,100,0,100,35785,100,27,100,0,100,0,100,0,100,25,100,0,100,0,100,0,85,15,100,25,100,26,100,0,100,0,91,0,100,4047342,100,2721027,100,915414000000.0,100,0,0,1
115577,20180812,MA2,100,0,100,35761,100,27,100,0,100,0,100,0,100,25,100,0,100,0,100,0,85,15,100,25,100,26,100,0,100,0,91,0,100,4043876,100,2721026,100,915320000000.0,100,0,0,1
115577,20180811,MA2,100,0,100,35737,100,27,100,0,100,0,100,0,100,25,100,0,100,0,100,0,85,15,100,25,100,26,100,0,100,0,91,0,100,4041063,100,2721022,100,915226000000.0,100,0,0,1
115577,20180810,MA2,100,0,100,35713,100,27,100,0,100,0,100,0,100,25,100,0,100,0,100,0,84,16,100,25,100,27,100,0,100,0,91,0,100,4038192,100,2721021,100,915132000000.0,100,0,0,1
115577,20180809,MA2,100,0,100,35690,100,27,100,0,100,0,100,0,100,25,100,0,100,0,100,0,85,15,100,25,100,26,100,0,100,0,91,0,100,4034909,100,2721006,100,915039000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
56519,20180815,MA2,100,0,100,35933,100,17,100,0,100,0,100,0,100,15,100,0,100,0,100,0,87,13,100,15,100,24,100,0,100,0,80,0,100,7441517,100,1445672,100,915204000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
56519,20180813,MA2,100,0,100,35885,100,17,100,0,100,0,100,0,100,15,100,0,100,0,100,0,87,13,100,15,100,24,100,0,100,0,80,0,100,7436740,100,1445246,100,915017000000.0,100,0,0,1
56519,20180812,MA2,100,0,100,35862,100,17,100,0,100,0,100,0,100,15,100,0,100,0,100,0,87,13,100,15,100,24,100,0,100,0,80,0,100,7431110,100,1445192,100,914923000000.0,100,0,0,1
56519,20180811,MA2,100,0,100,35838,100,17,100,0,100,0,100,0,100,15,100,0,100,0,100,0,86,14,100,15,100,25,100,0,100,0,80,0,100,7425479,100,1445128,100,914829000000.0,100,0,0,1
56519,20180810,MA2,100,0,100,35814,100,17,100,0,100,0,100,0,100,15,100,0,100,0,100,0,87,13,100,15,100,24,100,0,100,0,80,0,100,7419464,100,1445015,100,911101000000.0,100,0,0,1
56519,20180809,MA2,100,0,100,35790,100,17,100,0,100,0,100,0,100,15,100,0,100,0,100,0,87,13,100,15,100,24,100,0,100,0,80,0,100,7413183,100,1444962,100,911007000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
29318,20180813,MA2,73,2042,100,35763,100,20,81,0,100,1,100,0,100,18,100,0,100,0,100,0,84,16,100,18,100,27,100,2,100,0,81,0,100,6438742,100,801826,100,915328000000.0,79,0,0,1
29318,20180812,MA2,73,2042,100,35739,100,20,81,0,100,1,100,0,100,18,100,0,100,0,100,0,84,16,100,18,100,27,100,2,100,0,81,0,100,6432091,100,801756,100,915234000000.0,79,0,0,1
29318,20180811,MA2,73,2042,100,35716,100,20,81,0,100,1,100,0,100,18,100,0,100,0,100,0,84,16,100,18,100,27,100,2,100,0,81,0,100,6425386,100,801660,100,915140000000.0,79,0,0,1
29318,20180810,MA2,73,2042,100,35692,100,20,81,0,100,1,100,0,100,18,100,0,100,0,100,0,84,16,100,18,100,27,100,2,100,0,81,0,100,6418171,100,801467,100,915047000000.0,79,0,0,1
29318,20180809,MA2,73,2042,100,35668,100,20,81,0,100,1,100,0,100,18,100,0,100,0,100,0,84,16,100,18,100,27,100,2,100,0,81,0,100,6411211,100,801436,100,914953000000.0,79,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
23630,20180813,MA2,100,0,100,35797,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,85,15,100,22,100,26,100,0,100,0,80,0,100,5008842,100,204477,100,915428000000.0,100,0,0,1
23630,20180812,MA2,100,0,100,35774,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,85,15,100,22,100,26,100,0,100,0,80,0,100,5001534,100,204441,100,915334000000.0,100,0,0,1
23630,20180811,MA2,100,0,100,35750,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,84,16,100,22,100,27,100,0,100,0,80,0,100,4994012,100,204335,100,915240000000.0,100,0,0,1
23630,20180810,MA2,100,0,100,35726,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,85,15,100,22,100,26,100,0,100,0,80,0,100,4985979,100,204167,100,915146000000.0,100,0,0,1
23630,20180809,MA2,100,0,100,35702,100,24,100,0,100,0,100,0,100,22,100,0,100,0,100,0,85,15,100,22,100,26,100,0,100,0,80,0,100,4978176,100,204139,100,915052000000.0,100,0,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,1,1
